RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
1,0,28089,Jason Day,4.023,535,133
2,0,24502,Adam Scott,4.029,830,206
3,0,28237,Rory McIlroy,4.036,775,192
4,0,23320,Ryan Palmer,4.037,973,241
5,0,34431,Robert Streb,4.041,978,242
6,0,21209,Sergio Garcia,4.055,588,145
7,0,21961,Charles Howell III,4.067,1399,344
8,0,34265,Will Wilcox,4.068,602,148
9,0,26596,Ryan Moore,4.069,948,233
10,0,10809,Jim Furyk,4.070,993,244
11,0,25364,Paul Casey,4.073,615,151
12,0,33141,Keegan Bradley,4.075,1088,267
13,0,25396,Kevin Na,4.076,1129,277
14,0,12716,Charley Hoffman,4.078,1040,255
15,0,31323,Gary Woodland,4.081,1102,270
16,0,23108,Matt Kuchar,4.083,1029,252
16,0,27649,Brandt Snedeker,4.083,890,218
18,0,34099,Harris English,4.085,1009,247
18,0,33413,Ben Martin,4.085,915,224
20,0,30925,Dustin Johnson,4.086,572,140
21,0,32839,Hideki Matsuyama,4.087,1038,254
21,0,25632,Jimmy Walker,4.087,1038,254
23,0,20645,John Senden,4.091,1166,285
24,0,35300,Andrew Loupe,4.096,680,166
25,0,36689,Brooks Koepka,4.099,582,142
26,0,27095,Nick Watney,4.100,857,209
27,0,22405,Justin Rose,4.102,841,205
28,0,33122,Russell Knox,4.103,1153,281
29,0,01810,Phil Mickelson,4.104,870,212
30,0,08075,Jerry Kelly,4.105,899,219
31,0,35539,Luke Guthrie,4.107,1113,271
32,0,25804,Bubba Watson,4.108,949,231
33,0,29420,Billy Horschel,4.110,1007,245
34,0,12510,Chad Campbell,4.111,629,153
35,0,33418,Shawn Stefani,4.113,872,212
36,0,24781,Hunter Mahan,4.114,1189,289
37,0,23638,Brendon de Jonge,4.117,1367,332
37,0,25345,Carl Pettersson,4.117,1227,298
39,0,06522,Ernie Els,4.118,1009,245
39,0,29461,Jamie Lovemark,4.118,663,161
41,0,24507,Jason Bohn,4.119,1112,270
41,0,25572,Graeme McDowell,4.119,729,177
41,0,27064,Jhonattan Vegas,4.119,1005,244
44,0,27644,Brian Harman,4.121,1463,355
45,0,21731,Freddie Jacobson,4.122,1146,278
46,0,29479,Scott Brown,4.124,1134,275
47,0,24490,George McNeill,4.125,1056,256
48,0,32366,Kevin Chappell,4.127,1271,308
48,0,24924,Bill Haas,4.127,1238,300
48,0,29221,Webb Simpson,4.127,1135,275
51,0,23623,Bo Van Pelt,4.130,954,231
52,0,26679,Kevin Stadler,4.131,979,237
53,0,32334,Charlie Beljan,4.132,967,234
54,0,25834,Daniel Summerhays,4.134,1261,305
55,0,29289,S.Y. Noh,4.135,1137,275
56,0,34264,Hudson Swafford,4.136,852,206
57,0,20848,Ángel Cabrera,4.140,948,229
57,0,27436,Graham DeLaet,4.140,973,235
59,0,22371,Aaron Baddeley,4.141,820,198
59,0,24024,Zach Johnson,4.141,1205,291
61,0,34021,Bud Cauley,4.142,613,148
62,0,01706,Davis Love III,4.143,924,223
63,0,30926,Chris Kirk,4.144,1235,298
64,0,34409,David Lingmerth,4.146,1049,253
65,0,24361,Pat Perez,4.147,1074,259
66,0,20157,Retief Goosen,4.148,1149,277
66,0,21528,Henrik Stenson,4.148,643,155
66,0,32150,Michael Thompson,4.148,784,189
66,0,02206,David Toms,4.148,701,169
70,0,26851,Marc Leishman,4.149,1087,262
70,0,32640,Troy Merritt,4.149,809,195
72,0,20098,Stuart Appleby,4.150,1191,287
73,0,33419,Cameron Tringale,4.151,1482,357
74,0,27141,J.B. Holmes,4.153,1250,301
74,0,29926,Danny Lee,4.153,1034,249
74,0,31202,William McGirt,4.153,1225,295
74,0,25562,Andres Romero,4.153,1059,255
78,0,24494,Erik Compton,4.154,1080,260
79,0,28500,Martin Flores,4.155,1018,245
79,0,24138,Ian Poulter,4.155,777,187
81,0,06567,Vijay Singh,4.156,1143,275
82,0,29518,Brendan Steele,4.157,1110,267
83,0,25191,Gonzalo Fernandez-Castaño,4.158,1185,285
84,0,34098,Russell Henley,4.159,1123,270
84,0,26956,Bronson La'Cassie,4.159,524,126
86,0,26331,Charl Schwartzel,4.160,886,213
87,0,29740,Brad Fritsch,4.162,541,130
87,0,28475,Jeff Overton,4.162,974,234
87,0,26951,Johnson Wagner,4.162,820,197
90,0,20229,Stewart Cink,4.163,1149,276
90,0,31560,Brian Stuard,4.163,1045,251
92,0,27556,Ted Potter Jr.,4.167,846,203
93,0,26758,David Hearn,4.168,1242,298
94,0,24358,Robert Garrigus,4.169,1034,248
94,0,30692,Scott Stallings,4.169,1084,260
94,0,20396,Lee Westwood,4.169,763,183
94,0,20160,Charlie Wi,4.169,938,225
98,0,21878,Mark Wilson,4.170,809,194
99,0,29478,Kevin Kisner,4.173,989,237
100,0,10885,Robert Allenby,4.174,1010,242
101,0,27963,Chris Stroud,4.175,1052,252
102,0,26300,Matt Jones,4.176,948,227
103,0,23353,J.J. Henry,4.177,1132,271
104,0,28259,Sangmoon Bae,4.179,932,223
104,0,23541,Ben Crane,4.179,1170,280
106,0,32448,James Hahn,4.180,1024,245
106,0,22378,Trevor Immelman,4.180,974,233
108,0,29535,Brice Garnett,4.181,1062,254
109,0,34261,Scott Langley,4.182,1104,264
109,0,26329,Louis Oosthuizen,4.182,460,110
111,0,25274,Steven Bowditch,4.184,1184,283
111,0,35541,John Peterson,4.184,795,190
113,0,30750,Tommy Gainey,4.186,833,199
113,0,34174,John Huh,4.186,1034,247
115,0,25444,Justin Hicks,4.187,1277,305
115,0,30944,Jason Kokrak,4.187,850,203
117,0,28307,Matt Every,4.188,1026,245
118,0,32333,Kevin Tway,4.189,666,159
119,0,30927,Brendon Todd,4.191,1337,319
120,0,29425,Andrew Svoboda,4.192,1027,245
120,0,27330,Josh Teater,4.192,1090,260
122,0,27466,Spencer Levin,4.195,688,164
123,0,24846,Ricky Barnes,4.196,1112,265
123,0,24357,K.J. Choi,4.196,1070,255
125,0,27770,Camilo Villegas,4.197,1238,295
126,0,27936,Martin Laird,4.198,848,202
126,0,28486,Michael Putnam,4.198,1356,323
126,0,34360,Patrick Reed,4.198,1083,258
129,0,32102,Rickie Fowler,4.201,1046,249
130,0,22293,Heath Slocum,4.206,900,214
130,0,34046,Jordan Spieth,4.206,1144,272
132,0,27408,Martin Kaymer,4.207,753,179
133,0,25686,Jason Dufner,4.209,623,148
133,0,33461,Morgan Hoffmann,4.209,1389,330
133,0,28780,Nicholas Thompson,4.209,989,235
136,0,24140,Sean O'Hair,4.211,977,232
137,0,35139,Richard Lee,4.213,889,211
137,0,23800,Bryce Molder,4.213,931,221
137,0,26289,Boo Weekley,4.213,712,169
140,0,34563,Chesson Hadley,4.215,1041,247
140,0,35732,Wes Roach,4.215,687,163
140,0,22913,John Rollins,4.215,999,237
143,0,22621,Ben Curtis,4.219,1000,237
143,0,29222,Billy Hurley III,4.219,1059,251
145,0,25349,Tim Wilkinson,4.223,1081,256
146,0,27933,John Merrick,4.224,1039,246
147,0,25900,Lucas Glover,4.226,672,159
148,0,20104,Ken Duke,4.230,863,204
148,0,19846,Brian Gay,4.230,791,187
150,0,27895,Jonas Blixt,4.231,622,147
150,0,27214,Kevin Streelman,4.231,914,216
152,0,30110,Kyle Stanley,4.232,1041,246
152,0,24663,Y.E. Yang,4.232,876,207
154,0,20593,Greg Chalmers,4.233,1071,253
155,0,22046,Geoff Ogilvy,4.236,1131,267
156,0,20498,Briny Baird,4.237,572,135
157,0,24912,Will MacKenzie,4.239,1098,259
158,0,21753,Brian Davis,4.242,1124,265
158,0,31557,Jim Herman,4.242,683,161
160,0,23409,James Driscoll,4.246,828,195
160,0,37273,Derek Ernst,4.246,879,207
160,0,30852,Ryo Ishikawa,4.246,879,207
163,0,32200,Roberto Castro,4.249,905,213
164,0,23135,Tim Clark,4.251,897,211
165,0,07867,Woody Austin,4.259,805,189
165,0,25720,Chad Collins,4.259,873,205
167,0,24925,Jonathan Byrd,4.260,933,219
168,0,10860,Justin Leonard,4.264,938,220
169,0,10423,Mike Weir,4.266,755,177
170,0,01724,Jeff Maggert,4.274,624,146
171,0,23621,Rory Sabbatini,4.275,885,207
172,0,31193,Jim Renner,4.277,757,177
173,0,28092,D.H. Lee,4.278,693,162
174,0,27120,Troy Matteson,4.281,732,171
175,0,25240,D.A. Points,4.288,789,184
176,0,23983,Luke Donald,4.315,712,165
177,0,28132,Tyrone Van Aswegen,4.317,954,221
