RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
1,0,27936,Martin Laird,4.571,64,14
1,0,29461,Jamie Lovemark,4.571,64,14
3,0,29740,Brad Fritsch,4.600,46,10
3,0,10423,Mike Weir,4.600,69,15
5,0,35300,Andrew Loupe,4.611,83,18
6,0,25804,Bubba Watson,4.615,120,26
7,0,21209,Sergio Garcia,4.619,97,21
8,0,32366,Kevin Chappell,4.622,171,37
9,0,10809,Jim Furyk,4.625,148,32
9,0,36689,Brooks Koepka,4.625,37,8
11,0,31193,Jim Renner,4.632,88,19
12,0,22046,Geoff Ogilvy,4.643,130,28
13,0,06567,Vijay Singh,4.667,98,21
14,0,32839,Hideki Matsuyama,4.677,145,31
14,0,25396,Kevin Na,4.677,145,31
16,0,28089,Jason Day,4.688,75,16
16,0,20160,Charlie Wi,4.688,75,16
18,0,21961,Charles Howell III,4.690,136,29
19,0,33419,Cameron Tringale,4.692,183,39
20,0,26331,Charl Schwartzel,4.714,99,21
20,0,32333,Kevin Tway,4.714,66,14
22,0,22405,Justin Rose,4.731,123,26
23,0,22293,Heath Slocum,4.737,90,19
24,0,20848,Ángel Cabrera,4.750,133,28
24,0,34409,David Lingmerth,4.750,95,20
26,0,31323,Gary Woodland,4.758,157,33
27,0,30852,Ryo Ishikawa,4.760,119,25
27,0,34261,Scott Langley,4.760,119,25
27,0,24912,Will MacKenzie,4.760,119,25
27,0,34360,Patrick Reed,4.760,119,25
31,0,27064,Jhonattan Vegas,4.762,100,21
32,0,24781,Hunter Mahan,4.771,167,35
33,0,28486,Michael Putnam,4.774,148,31
34,0,30925,Dustin Johnson,4.778,43,9
34,0,26851,Marc Leishman,4.778,129,27
34,0,25562,Andres Romero,4.778,129,27
37,0,23108,Matt Kuchar,4.781,153,32
38,0,34099,Harris English,4.783,110,23
38,0,29535,Brice Garnett,4.783,110,23
40,0,24507,Jason Bohn,4.786,134,28
40,0,06522,Ernie Els,4.786,134,28
40,0,32102,Rickie Fowler,4.786,134,28
43,0,24361,Pat Perez,4.792,115,24
43,0,34431,Robert Streb,4.792,115,24
45,0,24024,Zach Johnson,4.793,139,29
46,0,31202,William McGirt,4.800,120,25
46,0,35732,Wes Roach,4.800,72,15
46,0,34046,Jordan Spieth,4.800,192,40
49,0,23983,Luke Donald,4.813,77,16
49,0,25572,Graeme McDowell,4.813,77,16
51,0,33413,Ben Martin,4.815,130,27
52,0,25364,Paul Casey,4.818,53,11
52,0,27963,Chris Stroud,4.818,106,22
52,0,28780,Nicholas Thompson,4.818,106,22
55,0,26289,Boo Weekley,4.824,82,17
56,0,01810,Phil Mickelson,4.826,111,23
57,0,07867,Woody Austin,4.833,58,12
58,0,08075,Jerry Kelly,4.840,121,25
58,0,29926,Danny Lee,4.840,121,25
58,0,23800,Bryce Molder,4.840,121,25
61,0,24925,Jonathan Byrd,4.842,92,19
62,0,25274,Steven Bowditch,4.844,155,32
62,0,25834,Daniel Summerhays,4.844,155,32
64,0,20498,Briny Baird,4.846,63,13
65,0,12716,Charley Hoffman,4.848,160,33
66,0,25720,Chad Collins,4.850,97,20
67,0,34098,Russell Henley,4.852,131,27
67,0,29289,S.Y. Noh,4.852,131,27
69,0,34021,Bud Cauley,4.857,68,14
69,0,23409,James Driscoll,4.857,68,14
69,0,24358,Robert Garrigus,4.857,102,21
69,0,27556,Ted Potter Jr.,4.857,68,14
69,0,02206,David Toms,4.857,102,21
74,0,20645,John Senden,4.862,141,29
75,0,26300,Matt Jones,4.864,107,22
75,0,22913,John Rollins,4.864,107,22
75,0,30692,Scott Stallings,4.864,107,22
75,0,27330,Josh Teater,4.864,107,22
79,0,29478,Kevin Kisner,4.870,112,23
79,0,24490,George McNeill,4.870,112,23
79,0,24502,Adam Scott,4.870,112,23
79,0,23623,Bo Van Pelt,4.870,112,23
83,0,10885,Robert Allenby,4.875,117,24
83,0,19846,Brian Gay,4.875,78,16
85,0,30927,Brendon Todd,4.878,200,41
86,0,25632,Jimmy Walker,4.879,161,33
87,0,29420,Billy Horschel,4.880,122,25
88,0,28092,D.H. Lee,4.882,83,17
89,0,23135,Tim Clark,4.889,88,18
89,0,22621,Ben Curtis,4.889,88,18
89,0,34174,John Huh,4.889,132,27
89,0,27408,Martin Kaymer,4.889,88,18
93,0,24494,Erik Compton,4.893,137,28
93,0,29221,Webb Simpson,4.893,137,28
95,0,30944,Jason Kokrak,4.895,93,19
96,0,22371,Aaron Baddeley,4.900,98,20
96,0,32200,Roberto Castro,4.900,98,20
96,0,25900,Lucas Glover,4.900,49,10
96,0,24924,Bill Haas,4.900,196,40
96,0,30926,Chris Kirk,4.900,147,30
96,0,21528,Henrik Stenson,4.900,98,20
96,0,29425,Andrew Svoboda,4.900,98,20
103,0,28475,Jeff Overton,4.905,103,21
104,0,28500,Martin Flores,4.909,108,22
105,0,28237,Rory McIlroy,4.913,113,23
105,0,31560,Brian Stuard,4.913,113,23
105,0,25349,Tim Wilkinson,4.913,113,23
108,0,20229,Stewart Cink,4.917,118,24
108,0,23638,Brendon de Jonge,4.917,177,36
108,0,21878,Mark Wilson,4.917,59,12
111,0,24846,Ricky Barnes,4.923,128,26
111,0,33141,Keegan Bradley,4.923,128,26
111,0,10860,Justin Leonard,4.923,128,26
111,0,27466,Spencer Levin,4.923,64,13
111,0,23320,Ryan Palmer,4.923,128,26
111,0,35541,John Peterson,4.923,64,13
117,0,34563,Chesson Hadley,4.926,133,27
117,0,27770,Camilo Villegas,4.926,133,27
119,0,25686,Jason Dufner,4.933,74,15
119,0,27095,Nick Watney,4.933,74,15
121,0,27141,J.B. Holmes,4.935,153,31
122,0,24663,Y.E. Yang,4.938,79,16
123,0,28259,Sangmoon Bae,4.941,84,17
123,0,32640,Troy Merritt,4.941,84,17
123,0,26596,Ryan Moore,4.941,84,17
123,0,26329,Louis Oosthuizen,4.941,84,17
127,0,35139,Richard Lee,4.944,89,18
128,0,28307,Matt Every,4.947,94,19
128,0,25191,Gonzalo Fernandez-Castaño,4.947,94,19
128,0,23621,Rory Sabbatini,4.947,94,19
131,0,26679,Kevin Stadler,4.952,104,21
131,0,32150,Michael Thompson,4.952,104,21
133,0,29222,Billy Hurley III,4.955,109,22
133,0,27649,Brandt Snedeker,4.955,109,22
135,0,29518,Brendan Steele,4.957,114,23
136,0,35539,Luke Guthrie,4.958,119,24
136,0,26758,David Hearn,4.958,119,24
136,0,27214,Kevin Streelman,4.958,119,24
139,0,24357,K.J. Choi,4.960,124,25
139,0,21753,Brian Davis,4.960,124,25
141,0,23541,Ben Crane,4.962,129,26
142,0,27436,Graham DeLaet,4.964,139,28
142,0,25345,Carl Pettersson,4.964,139,28
144,0,27895,Jonas Blixt,5.000,90,18
144,0,12510,Chad Campbell,5.000,45,9
144,0,20593,Greg Chalmers,5.000,95,19
144,0,20104,Ken Duke,5.000,50,10
144,0,30750,Tommy Gainey,5.000,70,14
144,0,32448,James Hahn,5.000,105,21
144,0,23353,J.J. Henry,5.000,115,23
144,0,33461,Morgan Hoffmann,5.000,160,32
144,0,01706,Davis Love III,5.000,110,22
144,0,27120,Troy Matteson,5.000,60,12
144,0,27933,John Merrick,5.000,105,21
144,0,25240,D.A. Points,5.000,70,14
144,0,33418,Shawn Stefani,5.000,95,19
144,0,28132,Tyrone Van Aswegen,5.000,90,18
158,0,27644,Brian Harman,5.029,171,34
159,0,21731,Freddie Jacobson,5.034,146,29
160,0,30110,Kyle Stanley,5.045,111,22
161,0,20396,Lee Westwood,5.050,101,20
162,0,31557,Jim Herman,5.077,66,13
163,0,20157,Retief Goosen,5.091,112,22
163,0,22378,Trevor Immelman,5.091,112,22
165,0,33122,Russell Knox,5.094,163,32
166,0,20098,Stuart Appleby,5.107,143,28
167,0,24140,Sean O'Hair,5.111,92,18
168,0,26951,Johnson Wagner,5.118,87,17
169,0,29479,Scott Brown,5.125,123,24
169,0,24138,Ian Poulter,5.125,82,16
169,0,34264,Hudson Swafford,5.125,82,16
172,0,01724,Jeff Maggert,5.167,62,12
173,0,26956,Bronson La'Cassie,5.182,57,11
174,0,25444,Justin Hicks,5.185,140,27
175,0,32334,Charlie Beljan,5.188,83,16
176,0,34265,Will Wilcox,5.222,47,9
177,0,37273,Derek Ernst,5.286,74,14
