RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,01014,Fulton Allem,4",.333,1,E
1,0,21584,Richie Coughlan,4",.333,1,E
1,0,08535,Gary Nicklaus,4",.333,1,+1
4,0,24357,K.J. Choi,7",.583,1,E
5,0,06613,Tommy Tolles,10",.833,1,+1
6,0,12782,Tim Herron,1' 0",1.000,1,+1
7,0,22892,Jason Gore,1' 1",2.083,2,+2
8,0,01943,Chris Perry,1' 2",1.167,1,E
9,0,21806,Paul Gow,1' 4",1.333,1,E
9,0,08545,Glen Hnatiuk,1' 4",4.000,3,+2
9,0,06332,Neal Lancaster,1' 4",3.917,3,E
12,0,20498,Briny Baird,1' 5",9.833,7,+4
12,0,20436,Garrett Willis,1' 5",2.833,2,+1
14,0,21633,Steve Allan,1' 6",1.500,1,+2
14,0,08553,Lee Porter,1' 6",3.000,2,+1
14,0,02214,Kirk Triplett,1' 6",1.500,1,E
17,0,01920,Craig Parry,1' 7",3.083,2,+1
17,0,01968,Nick Price,1' 7",9.667,6,E
17,0,10649,Tom Scherrer,1' 7",3.083,2,+2
17,0,06591,Rocky Walcher,1' 7",4.833,3,+1
21,0,08931,Glen Day,1' 8",11.833,7,E
21,0,06522,Ernie Els,1' 8",14.833,9,E
23,0,01200,Keith Clearwater,1' 9",1.750,1,E
23,0,01219,John Cook,1' 9",8.917,5,+6
23,0,07763,Doug Dunakey,1' 9",3.417,2,+1
23,0,06643,Paul Goydos,1' 9",10.500,6,+2
23,0,01823,Larry Mize,1' 9",8.833,5,+1
23,0,01928,Corey Pavin,1' 9",6.833,4,+2
29,0,12760,Danny Ellis,1' 10",9.083,5,+1
29,0,21805,Harrison Frazar,1' 10",10.833,6,+2
29,0,08075,Jerry Kelly,1' 10",5.583,3,+1
29,0,12680,Shigeki Maruyama,1' 10",7.333,4,+2
33,0,06573,Brandt Jobe,1' 11",9.667,5,+1
33,0,10912,Craig Perks,1' 11",5.667,3,E
33,0,02002,John Riegger,1' 11",11.583,6,+4
36,0,01378,David Frost,2' 0",5.917,3,+1
37,0,01418,Bill Glasson,2' 1",8.417,4,E
37,0,01723,Andrew Magee,2' 1",12.583,6,+1
39,0,06012,Greg Kraft,2' 2",6.417,3,+1
39,0,12705,Cliff Kresge,2' 2",4.250,2,E
39,0,01797,Rocco Mediate,2' 2",8.500,4,+1
42,0,25083,Jeremy Anderson,2' 3",2.250,1,E
42,0,01313,Steve Elkington,2' 3",6.750,3,E
42,0,01761,Len Mattiace,2' 3",11.333,5,+4
42,0,02206,David Toms,2' 3",4.417,2,E
46,0,01035,Tommy Armour III,2' 4",13.833,6,+2
46,0,01203,Russ Cochran,2' 4",4.583,2,E
46,0,06515,Shaun Micheel,2' 4",11.750,5,+3
46,0,01938,David Peoples,2' 4",6.917,3,+1
50,0,01161,Mark Calcavecchia,2' 5",12.083,5,E
50,0,01249,John Daly,2' 5",9.583,4,+5
50,0,08375,Paul Stankowski,2' 5",9.583,4,+6
53,0,10565,Ian Leggatt,2' 6",9.917,4,+1
53,0,02110,Jerry Smith,2' 6",12.417,5,E
55,0,06809,Bob Burns,2' 7",5.167,2,+1
