RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR OR BETTER,MISSED GIR
92,0,01042,Paul Azinger,58.72,293,499
93,0,01473,Todd Hamilton,58.71,347,591
94,0,01761,Len Mattiace,58.70,324,552
95,0,01527,Scott Hoch,58.68,169,288
96,0,21633,Steve Allan,58.61,347,592
97,0,01926,Steve Pate,58.53,254,434
98,0,21959,Ted Purdy,58.51,385,658
99,0,01920,Craig Parry,58.47,207,354
100,0,01553,John Huston,58.41,184,315
101,0,12782,Tim Herron,58.35,304,521
101,0,10107,Deane Pappas,58.35,269,461
101,0,23623,Bo Van Pelt,58.35,353,605
104,0,06332,Neal Lancaster,58.29,369,633
105,0,20850,Daniel Chopra,58.28,401,688
106,0,06078,Esteban Toledo,58.20,376,646
107,0,02104,Jeff Sluman,58.17,317,545
108,0,23552,Hank Kuehne,58.15,346,595
109,0,02101,Joey Sindelar,58.14,332,571
110,0,26420,Richard Johnson,58.13,379,652
111,0,23108,Matt Kuchar,58.11,301,518
112,0,07721,Pat Bates,58.06,342,589
113,0,22621,Ben Curtis,58.02,199,343
114,0,07223,Brian Bateman,58.00,279,481
115,0,02246,Duffy Waldorf,57.97,229,395
116,0,24357,K.J. Choi,57.94,292,504
117,0,20663,Brenden Pappas,57.92,417,720
118,0,23353,J.J. Henry,57.90,359,620
119,0,21805,Harrison Frazar,57.89,297,513
119,0,24781,Hunter Mahan,57.89,356,615
121,0,22913,John Rollins,57.77,331,573
122,0,23497,Tag Ridings,57.76,186,322
123,0,01261,Jay Delsing,57.73,269,466
124,0,07749,Brett Quigley,57.71,348,603
125,0,01685,J.L. Lewis,57.66,369,640
126,0,10585,Scott McCarron,57.65,309,536
126,0,23320,Ryan Palmer,57.65,358,621
128,0,01127,Danny Briggs,57.63,268,465
129,0,20634,Peter Lonard,57.60,254,441
130,0,07457,Steve Flesch,57.50,372,647
131,0,20548,Hidemichi Tanaka,57.46,312,543
132,0,20585,Niclas Fasth,57.45,239,416
133,0,12760,Danny Ellis,57.29,287,501
134,0,12705,Cliff Kresge,57.28,354,618
135,0,20472,Alex Cejka,57.02,260,456
136,0,01313,Steve Elkington,56.99,212,372
137,0,21407,Arjun Atwal,56.96,319,560
138,0,06515,Shaun Micheel,56.93,308,541
139,0,01707,Steve Lowery,56.75,328,578
140,0,11032,Frank Lickliter II,56.70,309,545
140,0,01724,Jeff Maggert,56.70,199,351
142,0,02206,David Toms,56.67,238,420
143,0,20645,John Senden,56.58,288,509
144,0,01132,Mark Brooks,56.52,286,506
144,0,24502,Adam Scott,56.52,182,322
146,0,20029,Notah Begay III,56.37,230,408
147,0,20094,Jonathan Kaye,56.33,258,458
148,0,01035,Tommy Armour III,56.31,308,547
149,0,01766,Billy Mayfair,56.23,361,642
150,0,21878,Mark Wilson,56.20,195,347
151,0,08339,Spike McRoy,56.17,323,575
152,0,12753,David Morland IV,56.11,294,524
153,0,22371,Aaron Baddeley,56.09,359,640
154,0,01771,Blaine McCallister,56.05,250,446
154,0,02002,John Riegger,56.05,176,314
156,0,10885,Robert Allenby,55.96,263,470
157,0,10213,Dicky Pride,55.90,237,424
158,0,06575,Dudley Hart,55.80,202,362
159,0,08123,Jeff Brehaut,55.54,351,632
159,0,10733,Kent Jones,55.54,316,569
161,0,25686,Jason Dufner,55.51,267,481
162,0,01797,Rocco Mediate,55.37,165,298
163,0,01249,John Daly,55.23,264,478
164,0,24507,Jason Bohn,55.20,313,567
165,0,24290,D.J. Brigman,55.13,258,468
166,0,01203,Russ Cochran,55.07,201,365
167,0,24361,Pat Perez,54.68,333,609
168,0,23613,Rich Barcelo,54.57,227,416
169,0,26287,Roland Thatcher,54.47,207,380
170,0,01945,Kenny Perry,54.31,233,429
171,0,23325,Vaughn Taylor,54.29,253,466
172,0,20104,Ken Duke,54.27,324,597
173,0,07867,Woody Austin,53.99,291,539
174,0,21646,David Branshaw,53.91,269,499
174,0,06613,Tommy Tolles,53.91,248,460
176,0,23307,Roger Tambellini,53.58,277,517
177,0,02049,Gene Sauers,53.43,296,554
178,0,20498,Briny Baird,53.41,274,513
179,0,08835,Kris Cox,53.29,259,486
180,0,23614,Rich Beem,53.28,268,503
181,0,02245,Grant Waite,53.17,268,504
182,0,12394,Tom Carter,53.06,390,735
183,0,12682,Hirofumi Miyase,53.01,238,449
184,0,21209,Sergio Garcia,52.98,178,336
185,0,06214,Guy Boros,52.69,235,446
186,0,08337,Mike Heinen,52.11,185,355
187,0,01226,Fred Couples,52.06,164,315
188,0,20580,Andre Stolz,51.84,183,353
189,0,25900,Lucas Glover,51.22,273,533
190,0,07939,Dan Olsen,50.99,258,506
191,0,02106,Chris Smith,50.54,283,560
192,0,08881,Tripp Isenhour,50.00,175,350
193,0,23063,Scott Hend,48.96,260,531
194,0,23338,David Gossett,48.60,226,465
195,0,25237,Kevin Muncrief,47.83,176,368
196,0,11123,Chris Couch,42.78,166,388
