RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,20104,Ken Duke,98,770,12.7
2,0,23048,Eric Axley,96,736,13.0
3,0,19846,Brian Gay,90,666,13.5
4,0,21878,Mark Wilson,89,730,12.2
5,0,22548,Patrick Sheehan,87,758,11.5
6,0,21753,Brian Davis,85,736,11.5
7,0,23325,Vaughn Taylor,84,686,12.2
8,0,28158,Steve Marino,83,706,11.8
8,0,25345,Carl Pettersson,83,713,11.6
10,0,07867,Woody Austin,82,610,13.4
10,0,10505,Shane Bertsch,82,642,12.8
10,0,23541,Ben Crane,82,547,15.0
10,0,28780,Nicholas Thompson,82,675,12.1
14,0,11032,Frank Lickliter II,81,705,11.5
14,0,06595,Kevin Sutherland,81,599,13.5
16,0,25396,Kevin Na,79,682,11.6
16,0,23623,Bo Van Pelt,79,615,12.8
18,0,22892,Jason Gore,78,578,13.5
18,0,28475,Jeff Overton,78,639,12.2
20,0,23718,Nathan Green,77,711,10.8
20,0,01948,Tim Petrovic,77,583,13.2
22,0,27060,John Mallinger,76,648,11.7
22,0,01941,Tom Pernice Jr.,76,719,10.6
24,0,23353,J.J. Henry,75,603,12.4
24,0,27936,Martin Laird,75,586,12.8
26,0,12510,Chad Campbell,74,582,12.7
27,0,24924,Bill Haas,73,614,11.9
27,0,01724,Jeff Maggert,73,522,14.0
27,0,01945,Kenny Perry,73,623,11.7
27,0,26476,Chez Reavie,73,614,11.9
31,0,27214,Kevin Streelman,72,646,11.1
32,0,12782,Tim Herron,71,641,11.1
32,0,24449,Parker McLachlin,71,571,12.4
32,0,24490,George McNeill,71,594,12.0
35,0,12652,Cameron Beckman,69,507,13.6
35,0,12602,Dean Wilson,69,669,10.3
37,0,01320,Bob Estes,68,569,12.0
37,0,01473,Todd Hamilton,68,503,13.5
37,0,25349,Tim Wilkinson,68,572,11.9
40,0,10885,Robert Allenby,67,539,12.4
40,0,07457,Steve Flesch,67,571,11.7
40,0,21949,Joe Ogilvie,67,651,10.3
40,0,26668,Marc Turnesa,67,571,11.7
44,0,06197,Michael Allen,66,522,12.6
