RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,20850,Daniel Chopra,47.22,136,288
2,0,23718,Nathan Green,46.91,152,324
3,0,21731,Freddie Jacobson,46.67,126,270
4,0,25190,Jeff Quinney,46.53,134,288
5,0,01941,Tom Pernice Jr.,45.45,180,396
6,0,10505,Shane Bertsch,45.00,162,360
7,0,22371,Aaron Baddeley,44.79,129,288
8,0,26631,Cody Freeman,44.44,64,144
8,0,29718,Anthony Kim,44.44,144,324
8,0,10423,Mike Weir,44.44,152,342
11,0,20766,Padraig Harrington,43.94,87,198
12,0,01706,Davis Love III,43.75,126,288
13,0,20157,Retief Goosen,43.52,94,216
14,0,22046,Geoff Ogilvy,43.16,101,234
15,0,06251,Chris DiMarco,42.96,116,270
16,0,06522,Ernie Els,42.78,77,180
17,0,23135,Tim Clark,42.40,145,342
18,0,28089,Jason Day,42.31,99,234
19,0,27770,Camilo Villegas,42.28,137,324
20,0,06643,Paul Goydos,42.22,114,270
21,0,24138,Ian Poulter,41.92,83,198
22,0,02223,Bob Tway,41.85,113,270
23,0,10809,Jim Furyk,41.67,165,396
23,0,26596,Ryan Moore,41.67,90,216
25,0,01142,Bart Bryant,41.50,127,306
26,0,01553,John Huston,41.41,82,198
27,0,20098,Stuart Appleby,41.39,149,360
27,0,01810,Phil Mickelson,41.39,149,360
29,0,01320,Bob Estes,41.18,126,306
30,0,20104,Ken Duke,41.11,185,450
30,0,23497,Tag Ridings,41.11,111,270
30,0,21878,Mark Wilson,41.11,185,450
33,0,23541,Ben Crane,41.05,133,324
34,0,27649,Brandt Snedeker,40.85,125,306
35,0,24490,George McNeill,40.83,147,360
35,0,25396,Kevin Na,40.83,147,360
37,0,06004,Stephen Ames,40.43,131,324
38,0,26668,Marc Turnesa,40.37,109,270
39,0,06090,Jim McGovern,40.28,87,216
40,0,25720,Chad Collins,40.17,94,234
41,0,01677,Tom Lehman,40.12,65,162
42,0,20663,Brenden Pappas,40.00,72,180
43,0,24912,Will MacKenzie,39.90,79,198
44,0,23320,Ryan Palmer,39.74,93,234
45,0,21350,Ryuji Imada,39.63,107,270
46,0,26289,Boo Weekley,39.51,128,324
47,0,12782,Tim Herron,39.42,149,378
48,0,06595,Kevin Sutherland,39.37,163,414
49,0,24925,Jonathan Byrd,39.22,120,306
49,0,21209,Sergio Garcia,39.22,120,306
51,0,20229,Stewart Cink,39.20,127,324
52,0,23325,Vaughn Taylor,39.17,141,360
53,0,24357,K.J. Choi,38.89,105,270
53,0,25900,Lucas Glover,38.89,133,342
53,0,12716,Charley Hoffman,38.89,133,342
53,0,23157,Richard Johnson,38.89,77,198
53,0,10860,Justin Leonard,38.89,161,414
53,0,11032,Frank Lickliter II,38.89,161,414
53,0,22348,Nick O'Hern,38.89,112,288
53,0,08385,Omar Uresti,38.89,98,252
61,0,23048,Eric Axley,38.65,160,414
62,0,20160,Charlie Wi,38.62,146,378
63,0,24361,Pat Perez,38.61,139,360
64,0,27141,J.B. Holmes,38.58,125,324
65,0,10875,Todd Demsey,38.54,111,288
66,0,01928,Corey Pavin,38.52,104,270
66,0,06527,Steve Stricker,38.52,104,270
68,0,20848,Ángel Cabrera,38.33,69,180
69,0,12652,Cameron Beckman,38.24,117,306
69,0,23614,Rich Beem,38.24,117,306
71,0,25562,Andres Romero,38.15,103,270
72,0,22548,Patrick Sheehan,38.07,185,486
73,0,27060,John Mallinger,38.06,137,360
