RANK,MOVEMENT,PLAYER_ID,PLAYER,%,FAIRWAYS HIT,POSSIBLE FAIRWAYS
1,0,01381,Fred Funk,81.32,1271,1563
2,0,02190,Doug Tewell,80.34,617,768
3,0,01823,Larry Mize,79.60,757,951
4,0,01306,David Edwards,79.15,816,1031
5,0,01690,Bruce Lietzke,78.81,584,741
6,0,01353,Bruce Fleisher,78.68,753,957
7,0,01201,Lennie Clements,78.32,1015,1296
8,0,02159,Curtis Strange,77.87,890,1143
9,0,06386,Bill Porter,77.84,822,1056
10,0,01326,Nick Faldo,77.81,740,951
11,0,01014,Fulton Allem,77.75,594,764
12,0,01705,Tim Loustalot,77.23,590,764
13,0,10860,Justin Leonard,77.13,1140,1478
14,0,02170,Hal Sutton,76.95,1005,1306
15,0,06044,Scott Gump,76.93,997,1296
16,0,02010,Loren Roberts,76.84,866,1127
17,0,01968,Nick Price,76.27,662,868
18,0,02226,Tray Tyner,76.18,870,1142
19,0,10145,Tom Hearn,76.17,604,793
20,0,01771,Blaine McCallister,76.11,956,1256
21,0,06048,Dicky Thompson,75.77,735,970
22,0,07235,John Morse,75.75,728,961
23,0,02245,Grant Waite,75.64,888,1174
24,0,02267,D.A. Weibring,75.61,874,1156
25,0,02008,Lee Rinker,75.36,954,1266
26,0,01725,John Mahaffey,74.71,845,1131
27,0,02214,Kirk Triplett,74.46,1038,1394
28,0,07569,Mark Carnevale,74.41,788,1059
29,0,01633,Tom Kite,74.09,858,1158
30,0,01196,Brian Claar,74.07,951,1284
31,0,02133,Craig Stadler,73.93,689,932
32,0,01701,Bob Lohr,73.92,938,1269
33,0,01996,Mike Reid,73.90,640,866
34,0,01418,Bill Glasson,73.86,712,964
34,0,01766,Billy Mayfair,73.86,1020,1381
36,0,01569,Peter Jacobsen,73.79,915,1240
36,0,01960,Don Pooley,73.79,749,1015
38,0,08385,Omar Uresti,73.73,985,1336
39,0,01971,Dillard Pruitt,73.61,792,1076
40,0,01928,Corey Pavin,73.59,772,1049
41,0,02148,Ray Stewart,73.52,672,914
42,0,01891,David Ogrin,73.42,931,1268
43,0,01876,Greg Norman,73.41,555,756
44,0,02099,Scott Simpson,73.14,874,1195
45,0,01040,Emlyn Aubrey,73.04,875,1198
46,0,01682,Wayne Levi,72.96,518,710
47,0,01986,Joey Rassett,72.93,555,761
48,0,01783,Mark McCumber,72.88,653,896
49,0,01748,Doug Martin,72.85,934,1282
50,0,01266,Clark Dennis,72.74,934,1284
50,0,02180,Harry Taylor,72.74,862,1185
52,0,01185,Brandel Chamblee,72.73,736,1012
53,0,01132,Mark Brooks,72.62,902,1242
54,0,01677,Tom Lehman,72.61,660,909
55,0,01864,Larry Nelson,72.54,568,783
56,0,02321,Fuzzy Zoeller,72.52,549,757
57,0,01142,Bart Bryant,72.42,827,1142
58,0,01724,Jeff Maggert,72.28,777,1075
59,0,01175,Jim Carter,72.20,966,1338
60,0,02094,Tony Sills,72.15,733,1016
61,0,01457,Jay Haas,72.09,842,1168
62,0,01837,Gil Morgan,72.05,714,991
63,0,01035,Tommy Armour III,71.99,920,1278
64,0,06315,Pete Jordan,71.97,588,817
65,0,02256,Tom Watson,71.92,520,723
66,0,12660,Jesper Parnevik,71.75,612,853
67,0,06643,Paul Goydos,71.74,1089,1518
68,0,01458,Jerry Haas,71.72,819,1142
68,0,01920,Craig Parry,71.72,738,1029
70,0,10569,Mike Brisky,71.45,866,1212
71,0,01378,David Frost,71.41,677,948
72,0,06088,Steve Gotsche,71.37,805,1128
