RANK,MOVEMENT,PLAYER_ID,PLAYER,AVERAGE BOGEYS PER ROUND,TOTAL BOGEYS,ROUNDS PLAYED
91,0,23541,Ben Crane,2.57,211,82
91,0,27936,Martin Laird,2.57,234,91
91,0,28475,Jeff Overton,2.57,229,89
95,0,23673,Michael Connell,2.58,230,89
95,0,20574,Mathew Goggin,2.58,219,85
95,0,12782,Tim Herron,2.58,204,79
95,0,27649,Brandt Snedeker,2.58,230,89
95,0,27330,Josh Teater,2.58,261,101
95,0,27095,Nick Watney,2.58,227,88
101,0,01724,Jeff Maggert,2.59,197,76
101,0,01945,Kenny Perry,2.59,176,68
101,0,27963,Chris Stroud,2.59,233,90
104,0,28089,Jason Day,2.60,213,82
104,0,24781,Hunter Mahan,2.60,218,84
104,0,28237,Rory McIlroy,2.60,135,52
104,0,30946,Alex Prugh,2.60,229,88
104,0,23788,D.J. Trahan,2.60,239,92
104,0,20436,Garrett Willis,2.60,213,82
110,0,23349,Charles Warren,2.61,167,64
111,0,09011,David Duval,2.62,186,71
111,0,20572,Rod Pampling,2.62,202,77
113,0,20229,Stewart Cink,2.63,210,80
114,0,28158,Steve Marino,2.64,214,81
114,0,02239,Scott Verplank,2.64,193,73
116,0,20850,Daniel Chopra,2.65,196,74
116,0,22046,Geoff Ogilvy,2.65,159,60
118,0,23718,Nathan Green,2.66,229,86
119,0,08537,J.P. Hayes,2.68,212,79
119,0,25818,Scott Piercy,2.68,236,88
121,0,10885,Robert Allenby,2.70,200,74
121,0,08725,Tom Gillis,2.70,262,97
121,0,08075,Jerry Kelly,2.70,267,99
121,0,22056,Cameron Percy,2.70,197,73
121,0,22913,John Rollins,2.70,219,81
126,0,11123,Chris Couch,2.71,179,66
126,0,22378,Trevor Immelman,2.71,149,55
126,0,01706,Davis Love III,2.71,214,79
126,0,20663,Brenden Pappas,2.71,179,66
126,0,24138,Ian Poulter,2.71,133,49
126,0,26287,Roland Thatcher,2.71,195,72
132,0,21949,Joe Ogilvie,2.72,269,99
133,0,01577,Lee Janzen,2.73,210,77
133,0,30925,Dustin Johnson,2.73,224,82
135,0,28087,Kris Blanks,2.74,249,91
135,0,21753,Brian Davis,2.74,277,101
135,0,01619,Skip Kendall,2.74,159,58
135,0,23307,Roger Tambellini,2.74,211,77
139,0,23548,Bill Lunde,2.75,217,79
139,0,20691,Greg Owen,2.75,190,69
139,0,31560,Brian Stuard,2.75,223,81
142,0,25240,D.A. Points,2.76,248,90
143,0,28307,Matt Every,2.77,166,60
143,0,22122,Andrew McLardy,2.77,144,52
143,0,23621,Rory Sabbatini,2.77,216,78
146,0,22946,Henrik Bjornstad,2.78,200,72
146,0,25686,Jason Dufner,2.78,242,87
146,0,26851,Marc Leishman,2.78,242,87
146,0,26881,Jarrod Lyle,2.78,150,54
146,0,24490,George McNeill,2.78,220,79
151,0,20378,Mathias Grönberg,2.79,170,61
151,0,01766,Billy Mayfair,2.79,218,78
151,0,27302,Garth Mulroy,2.79,148,53
154,0,23613,Rich Barcelo,2.80,196,70
154,0,32640,Troy Merritt,2.80,241,86
156,0,20098,Stuart Appleby,2.81,284,101
156,0,21209,Sergio Garcia,2.81,146,52
156,0,12714,Chris Tidland,2.81,216,77
159,0,06643,Paul Goydos,2.82,220,78
159,0,23320,Ryan Palmer,2.82,237,84
161,0,26695,Michael Letzig,2.83,238,84
161,0,01797,Rocco Mediate,2.83,201,71
163,0,29285,Brent Delahoussaye,2.86,163,57
163,0,06567,Vijay Singh,2.86,212,74
163,0,27770,Camilo Villegas,2.86,206,72
166,0,24227,Justin Bolli,2.87,158,55
167,0,20472,Alex Cejka,2.88,233,81
167,0,20105,Jeff Gove,2.88,164,57
167,0,27613,David Lutterus,2.88,199,69
170,0,28500,Martin Flores,2.91,218,75
170,0,25900,Lucas Glover,2.91,215,74
172,0,20070,Matt Bettencourt,2.92,266,91
172,0,01249,John Daly,2.92,184,63
172,0,25892,Steve Wheatcroft,2.92,216,74
175,0,10860,Justin Leonard,2.93,258,88
176,0,24358,Robert Garrigus,2.94,209,71
177,0,24502,Adam Scott,2.97,202,68
178,0,27797,Derek Lamely,2.99,242,81
179,0,07363,Craig Bowden,3.00,168,56
179,0,06514,Kevin Johnson,3.00,186,62
179,0,28780,Nicholas Thompson,3.00,264,88
182,0,01707,Steve Lowery,3.01,202,67
183,0,26392,Chris Wilson,3.02,196,65
184,0,07457,Steve Flesch,3.06,239,78
185,0,10423,Mike Weir,3.07,175,57
186,0,20848,Ángel Cabrera,3.08,194,63
187,0,06012,Greg Kraft,3.15,164,52
188,0,01161,Mark Calcavecchia,3.16,158,50
189,0,21959,Ted Purdy,3.17,273,86
190,0,12755,Vance Veazey,3.31,192,58
191,0,32617,Jerod Turner,3.39,183,54
192,0,01329,Brad Faxon,3.57,207,58
