RANK,MOVEMENT,PLAYER_ID,PLAYER,% MAKES BOGEY,BOGEYS,HOLES PLAYED
47,0,28620,Aron Price,15.08,190,1260
48,0,21350,Ryuji Imada,15.12,245,1620
49,0,22621,Ben Curtis,15.17,213,1404
50,0,12716,Charley Hoffman,15.23,233,1530
51,0,06004,Stephen Ames,15.24,203,1332
52,0,10585,Scott McCarron,15.25,247,1620
53,0,24924,Bill Haas,15.26,239,1566
54,0,27120,Troy Matteson,15.28,231,1512
54,0,07749,Brett Quigley,15.28,264,1728
56,0,24140,Sean O'Hair,15.31,226,1476
57,0,26596,Ryan Moore,15.33,218,1422
58,0,23800,Bryce Molder,15.34,232,1512
59,0,26300,Matt Jones,15.36,246,1602
60,0,06515,Shaun Micheel,15.40,194,1260
61,0,01320,Bob Estes,15.47,220,1422
62,0,24507,Jason Bohn,15.48,234,1512
63,0,01948,Tim Petrovic,15.50,293,1890
64,0,24912,Will MacKenzie,15.51,201,1296
65,0,23325,Vaughn Taylor,15.58,244,1566
66,0,24846,Ricky Barnes,15.59,289,1854
67,0,27141,J.B. Holmes,15.61,281,1800
68,0,24024,Zach Johnson,15.63,256,1638
69,0,01810,Phil Mickelson,15.64,214,1368
70,0,29221,Webb Simpson,15.65,276,1764
71,0,01945,Kenny Perry,15.69,192,1224
72,0,27933,John Merrick,15.70,308,1962
73,0,10425,Jay Williamson,15.72,215,1368
74,0,23322,Brett Wetterich,15.74,153,972
75,0,20766,Padraig Harrington,15.87,160,1008
75,0,25190,Jeff Quinney,15.87,260,1638
77,0,23673,Michael Connell,15.92,255,1602
77,0,23541,Ben Crane,15.92,235,1476
77,0,28089,Jason Day,15.92,235,1476
80,0,07867,Woody Austin,15.95,267,1674
81,0,28475,Jeff Overton,15.98,256,1602
82,0,23409,James Driscoll,16.03,225,1404
83,0,20229,Stewart Cink,16.04,231,1440
84,0,24781,Hunter Mahan,16.07,243,1512
85,0,27649,Brandt Snedeker,16.10,258,1602
85,0,27095,Nick Watney,16.10,255,1584
87,0,12705,Cliff Kresge,16.11,145,900
88,0,23788,D.J. Trahan,16.12,267,1656
89,0,20572,Rod Pampling,16.16,224,1386
89,0,25804,Bubba Watson,16.16,224,1386
91,0,27060,John Mallinger,16.17,227,1404
92,0,08075,Jerry Kelly,16.22,289,1782
93,0,27963,Chris Stroud,16.23,263,1620
94,0,08537,J.P. Hayes,16.24,231,1422
95,0,26679,Kevin Stadler,16.28,252,1548
96,0,12782,Tim Herron,16.32,232,1422
97,0,27214,Kevin Streelman,16.36,265,1620
97,0,33419,Cameron Tringale,16.36,162,990
99,0,08725,Tom Gillis,16.38,286,1746
100,0,22913,John Rollins,16.39,239,1458
100,0,27330,Josh Teater,16.39,298,1818
102,0,12652,Cameron Beckman,16.42,201,1224
103,0,25562,Andres Romero,16.44,216,1314
104,0,28237,Rory McIlroy,16.45,154,936
105,0,25632,Jimmy Walker,16.46,243,1476
105,0,20436,Garrett Willis,16.46,243,1476
107,0,29910,Blake Adams,16.47,249,1512
107,0,20574,Mathew Goggin,16.47,252,1530
107,0,26951,Johnson Wagner,16.47,252,1530
110,0,28087,Kris Blanks,16.48,270,1638
110,0,30946,Alex Prugh,16.48,261,1584
112,0,26301,James Nitties,16.49,273,1656
113,0,25240,D.A. Points,16.60,269,1620
114,0,10885,Robert Allenby,16.67,222,1332
114,0,27936,Martin Laird,16.67,273,1638
114,0,26881,Jarrod Lyle,16.67,162,972
117,0,22371,Aaron Baddeley,16.73,283,1692
118,0,11123,Chris Couch,16.75,199,1188
119,0,22046,Geoff Ogilvy,16.76,181,1080
120,0,01766,Billy Mayfair,16.81,236,1404
121,0,23349,Charles Warren,16.84,194,1152
122,0,22378,Trevor Immelman,16.87,167,990
122,0,28158,Steve Marino,16.87,246,1458
124,0,01577,Lee Janzen,16.88,234,1386
125,0,21753,Brian Davis,16.89,307,1818
125,0,22056,Cameron Percy,16.89,222,1314
127,0,02239,Scott Verplank,16.97,223,1314
128,0,24663,Y.E. Yang,16.98,214,1260
129,0,30925,Dustin Johnson,17.01,251,1476
130,0,01724,Jeff Maggert,17.03,233,1368
130,0,12714,Chris Tidland,17.03,236,1386
132,0,01797,Rocco Mediate,17.06,218,1278
133,0,01706,Davis Love III,17.09,243,1422
133,0,23548,Bill Lunde,17.09,243,1422
135,0,01619,Skip Kendall,17.15,179,1044
136,0,21949,Joe Ogilvie,17.17,306,1782
136,0,25818,Scott Piercy,17.17,272,1584
138,0,23718,Nathan Green,17.18,266,1548
139,0,24138,Ian Poulter,17.23,152,882
140,0,26851,Marc Leishman,17.24,270,1566
141,0,23320,Ryan Palmer,17.26,261,1512
141,0,20663,Brenden Pappas,17.26,205,1188
143,0,25686,Jason Dufner,17.37,272,1566
144,0,26695,Michael Letzig,17.39,263,1512
145,0,27770,Camilo Villegas,17.44,226,1296
146,0,29285,Brent Delahoussaye,17.45,179,1026
147,0,06567,Vijay Singh,17.49,233,1332
148,0,23307,Roger Tambellini,17.53,243,1386
149,0,10860,Justin Leonard,17.55,278,1584
150,0,20691,Greg Owen,17.71,220,1242
151,0,24502,Adam Scott,17.73,217,1224
152,0,26287,Roland Thatcher,17.75,230,1296
153,0,20472,Alex Cejka,17.76,259,1458
154,0,28307,Matt Every,17.78,192,1080
155,0,20098,Stuart Appleby,17.82,324,1818
156,0,31560,Brian Stuard,17.83,260,1458
157,0,23621,Rory Sabbatini,17.88,251,1404
158,0,09011,David Duval,17.92,229,1278
159,0,25900,Lucas Glover,18.02,240,1332
160,0,20105,Jeff Gove,18.03,185,1026
161,0,24490,George McNeill,18.07,257,1422
162,0,22946,Henrik Bjornstad,18.13,235,1296
163,0,20378,Mathias Grönberg,18.21,200,1098
164,0,06643,Paul Goydos,18.23,256,1404
165,0,27302,Garth Mulroy,18.24,174,954
166,0,22122,Andrew McLardy,18.27,171,936
167,0,32640,Troy Merritt,18.28,283,1548
168,0,21209,Sergio Garcia,18.38,172,936
169,0,24358,Robert Garrigus,18.39,235,1278
170,0,20848,Ángel Cabrera,18.43,209,1134
171,0,23613,Rich Barcelo,18.49,233,1260
172,0,27797,Derek Lamely,18.52,270,1458
173,0,07363,Craig Bowden,18.55,187,1008
174,0,28500,Martin Flores,18.67,252,1350
175,0,20850,Daniel Chopra,18.69,249,1332
176,0,27613,David Lutterus,18.76,233,1242
177,0,20070,Matt Bettencourt,18.80,308,1638
178,0,28780,Nicholas Thompson,18.94,300,1584
179,0,07457,Steve Flesch,19.09,268,1404
180,0,24227,Justin Bolli,19.19,190,990
181,0,25892,Steve Wheatcroft,19.29,257,1332
182,0,10423,Mike Weir,19.30,198,1026
183,0,01249,John Daly,19.31,219,1134
184,0,21959,Ted Purdy,19.51,302,1548
185,0,01707,Steve Lowery,19.57,236,1206
186,0,26392,Chris Wilson,19.91,233,1170
187,0,06514,Kevin Johnson,20.43,228,1116
188,0,01161,Mark Calcavecchia,20.67,186,900
189,0,06012,Greg Kraft,20.83,195,936
190,0,12755,Vance Veazey,21.17,221,1044
191,0,32617,Jerod Turner,21.60,210,972
192,0,01329,Brad Faxon,22.99,240,1044
