RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 1 PUTTS,TOTAL ROUNDS
1,0,34466,Peter Malnati,7.96,661,83
2,0,25396,Kevin Na,7.84,674,86
3,0,19846,Brian Gay,7.81,789,101
4,0,01810,Phil Mickelson,7.77,676,87
5,0,35532,Tom Hoge,7.71,717,93
6,0,25834,Daniel Summerhays,7.69,346,45
7,0,24846,Ricky Barnes,7.68,453,59
7,0,08793,Tiger Woods,7.68,522,68
9,0,28089,Jason Day,7.66,521,68
9,0,33448,Justin Thomas,7.66,628,82
11,0,40009,Dominic Bozzelli,7.60,494,65
12,0,48084,Wesley Bryan,7.58,508,67
12,0,34409,David Lingmerth,7.58,591,78
14,0,34360,Patrick Reed,7.52,647,86
15,0,28237,Rory McIlroy,7.51,458,61
15,0,34358,Jonathan Randolph,7.51,488,65
17,0,20593,Greg Chalmers,7.50,390,52
18,0,32876,Martin Piller,7.49,577,77
19,0,35891,Cameron Smith,7.47,583,78
20,0,29926,Danny Lee,7.45,641,86
20,0,26331,Charl Schwartzel,7.45,432,58
20,0,25632,Jimmy Walker,7.45,574,77
23,0,31416,Derek Fathauer,7.44,595,80
23,0,37454,Whee Kim,7.44,662,89
23,0,46501,Ollie Schniederjans,7.44,647,87
26,0,34021,Bud Cauley,7.42,393,53
27,0,35421,Brandon Harkins,7.41,704,95
27,0,30925,Dustin Johnson,7.41,548,74
27,0,27556,Ted Potter Jr.,7.41,645,87
30,0,36689,Brooks Koepka,7.40,459,62
30,0,29221,Webb Simpson,7.40,681,92
32,0,20472,Alex Cejka,7.38,509,69
32,0,29461,Jamie Lovemark,7.38,649,88
32,0,34213,Grayson Murray,7.38,531,72
35,0,27942,Rob Oppenheim,7.37,501,68
36,0,33413,Ben Martin,7.33,469,64
37,0,39975,Michael Kim,7.31,512,70
37,0,28252,Seamus Power,7.31,570,78
39,0,23108,Matt Kuchar,7.30,584,80
40,0,27936,Martin Laird,7.29,474,65
40,0,27963,Chris Stroud,7.29,532,73
42,0,22405,Justin Rose,7.27,480,66
43,0,10809,Jim Furyk,7.25,348,48
44,0,45526,Abraham Ancer,7.22,693,96
44,0,31646,Emiliano Grillo,7.22,664,92
44,0,26951,Johnson Wagner,7.22,498,69
47,0,25240,D.A. Points,7.21,440,61
47,0,27649,Brandt Snedeker,7.21,591,82
49,0,46435,Austin Cook,7.19,769,107
49,0,23541,Ben Crane,7.19,424,59
49,0,34099,Harris English,7.19,561,78
49,0,32640,Troy Merritt,7.19,611,85
53,0,32102,Rickie Fowler,7.18,531,74
53,0,39954,Cody Gribble,7.18,467,65
53,0,24024,Zach Johnson,7.18,625,87
53,0,26851,Marc Leishman,7.18,646,90
57,0,36699,Patrick Rodgers,7.16,666,93
58,0,35461,Beau Hossler,7.15,744,104
58,0,26300,Matt Jones,7.15,443,62
60,0,34174,John Huh,7.14,643,90
60,0,23320,Ryan Palmer,7.14,450,63
60,0,29223,Sam Saunders,7.14,528,74
63,0,27349,Alex Noren,7.13,428,60
64,0,34046,Jordan Spieth,7.12,541,76
65,0,31420,Anirban Lahiri,7.11,583,82
65,0,23325,Vaughn Taylor,7.11,562,79
67,0,32839,Hideki Matsuyama,7.10,511,72
68,0,37278,Nicholas Lindheim,7.09,489,69
68,0,26476,Chez Reavie,7.09,610,86
70,0,47125,Matt Atkins,7.08,368,52
70,0,47959,Bryson DeChambeau,7.08,658,93
70,0,20157,Retief Goosen,7.08,368,52
70,0,24140,Sean O'Hair,7.08,446,63
74,0,49771,J.T. Poston,7.07,502,71
75,0,35879,Kelly Kraft,7.05,649,92
75,0,49964,Aaron Wise,7.05,620,88
77,0,27141,J.B. Holmes,7.04,528,75
77,0,26329,Louis Oosthuizen,7.04,380,54
79,0,46402,Talor Gooch,7.03,506,72
79,0,29222,Billy Hurley III,7.03,450,64
79,0,24781,Hunter Mahan,7.03,443,63
79,0,48081,Xander Schauffele,7.03,654,93
83,0,30926,Chris Kirk,7.02,744,106
83,0,28132,Tyrone Van Aswegen,7.02,653,93
