RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 3 PUTTS,TOTAL ROUNDS
1,0,32816,Satoshi Kodaira,.98,47,48
2,0,37338,Zecheng Dou,.88,43,49
3,0,34213,Grayson Murray,.82,59,72
3,0,24502,Adam Scott,.82,64,78
5,0,32254,Xinjun Zhang,.80,60,75
6,0,34264,Hudson Swafford,.79,53,67
7,0,32366,Kevin Chappell,.77,57,74
7,0,25686,Jason Dufner,.77,49,64
9,0,12510,Chad Campbell,.75,59,79
9,0,39546,Keith Mitchell,.75,73,97
11,0,45609,Tyler Duncan,.72,67,93
11,0,26329,Louis Oosthuizen,.72,39,54
13,0,24358,Robert Garrigus,.71,54,76
14,0,25818,Scott Piercy,.70,56,80
14,0,22582,Kyle Thompson,.70,32,46
16,0,39997,Corey Conners,.69,64,93
16,0,25900,Lucas Glover,.69,42,61
16,0,37275,Sam Ryder,.69,55,80
19,0,50526,Tom Lovelady,.67,54,81
19,0,29518,Brendan Steele,.67,45,67
19,0,35544,Andrew Yun,.67,30,45
22,0,35450,Patrick Cantlay,.66,53,80
22,0,27644,Brian Harman,.66,59,90
22,0,35532,Tom Hoge,.66,61,93
22,0,47287,Ethan Tracy,.66,45,68
22,0,27064,Jhonattan Vegas,.66,59,89
27,0,47125,Matt Atkins,.65,34,52
27,0,34076,Joel Dahmen,.65,55,85
27,0,47959,Bryson DeChambeau,.65,60,93
27,0,28307,Matt Every,.65,49,75
27,0,26758,David Hearn,.65,39,60
27,0,36689,Brooks Koepka,.65,40,62
27,0,27936,Martin Laird,.65,42,65
27,0,23325,Vaughn Taylor,.65,51,79
27,0,33419,Cameron Tringale,.65,41,63
27,0,49964,Aaron Wise,.65,57,88
37,0,26499,Rafa Cabrera Bello,.64,45,70
37,0,25572,Graeme McDowell,.64,38,59
37,0,31323,Gary Woodland,.64,58,91
40,0,46970,Jon Rahm,.62,41,66
41,0,35310,Lanto Griffin,.61,45,74
41,0,26300,Matt Jones,.61,38,62
41,0,33204,Shane Lowry,.61,34,56
41,0,32839,Hideki Matsuyama,.61,44,72
41,0,25493,Nick Taylor,.61,55,90
46,0,27129,Luke List,.60,57,95
46,0,27942,Rob Oppenheim,.60,41,68
46,0,29484,Peter Uihlein,.60,47,78
46,0,37189,Harold Varner III,.60,53,89
50,0,29974,Branden Grace,.59,38,64
50,0,47347,Adam Schenk,.59,47,80
52,0,28500,Martin Flores,.58,50,86
52,0,33122,Russell Knox,.58,52,90
52,0,32876,Martin Piller,.58,45,77
52,0,34046,Jordan Spieth,.58,44,76
56,0,35545,Blayne Barber,.57,38,67
56,0,23353,J.J. Henry,.57,43,75
56,0,23320,Ryan Palmer,.57,36,63
56,0,25240,D.A. Points,.57,35,61
56,0,23621,Rory Sabbatini,.57,51,89
61,0,27958,Ryan Blaum,.56,44,78
61,0,25198,Francesco Molinari,.56,39,70
61,0,30110,Kyle Stanley,.56,49,88
64,0,24925,Jonathan Byrd,.55,34,62
64,0,35421,Brandon Harkins,.55,52,95
64,0,27556,Ted Potter Jr.,.55,48,87
67,0,33948,Byeong Hun An,.54,45,84
67,0,30978,Kiradech Aphibarnrat,.54,25,46
67,0,19803,Ryan Armour,.54,58,107
67,0,20157,Retief Goosen,.54,28,52
67,0,32448,James Hahn,.54,44,82
67,0,37278,Nicholas Lindheim,.54,37,69
67,0,34358,Jonathan Randolph,.54,35,65
67,0,33418,Shawn Stefani,.54,40,74
67,0,29485,Brett Stegmaier,.54,33,61
67,0,47128,Richy Werenski,.54,50,92
77,0,34021,Bud Cauley,.53,28,53
77,0,35376,Roberto Díaz,.53,36,68
77,0,30911,Tommy Fleetwood,.53,35,66
77,0,27141,J.B. Holmes,.53,40,75
77,0,29222,Billy Hurley III,.53,34,64
77,0,30944,Jason Kokrak,.53,52,99
77,0,20572,Rod Pampling,.53,31,58
77,0,34256,Andrew Putnam,.53,47,89
77,0,26476,Chez Reavie,.53,46,86
77,0,26331,Charl Schwartzel,.53,31,58
77,0,39324,J.J. Spaun,.53,42,79
88,0,29268,Bronson Burgoon,.52,36,69
88,0,27974,Sung Kang,.52,44,85
88,0,37454,Whee Kim,.52,46,89
88,0,35879,Kelly Kraft,.52,48,92
88,0,39328,Conrad Shindler,.52,29,56
93,0,27895,Jonas Blixt,.51,31,61
93,0,25364,Paul Casey,.51,36,71
93,0,20229,Stewart Cink,.51,44,87
93,0,46435,Austin Cook,.51,55,107
93,0,29535,Brice Garnett,.51,48,95
93,0,12716,Charley Hoffman,.51,41,80
93,0,36799,Stephan Jaeger,.51,38,75
93,0,32757,Patton Kizzire,.51,45,89
93,0,31420,Anirban Lahiri,.51,42,82
93,0,27963,Chris Stroud,.51,37,73
103,0,31416,Derek Fathauer,.50,40,80
103,0,46402,Talor Gooch,.50,36,72
103,0,29926,Danny Lee,.50,43,86
103,0,26851,Marc Leishman,.50,45,90
103,0,34431,Robert Streb,.50,37,74
103,0,32150,Michael Thompson,.50,29,58
109,0,22371,Aaron Baddeley,.49,38,78
109,0,40026,Daniel Berger,.49,37,76
109,0,33141,Keegan Bradley,.49,46,93
109,0,28679,Fabián Gómez,.49,41,84
109,0,39954,Cody Gribble,.49,32,65
109,0,33399,Adam Hadwin,.49,44,89
109,0,34098,Russell Henley,.49,36,74
109,0,29461,Jamie Lovemark,.49,43,88
109,0,36699,Patrick Rodgers,.49,46,93
109,0,48081,Xander Schauffele,.49,46,93
119,0,45526,Abraham Ancer,.48,46,96
119,0,31646,Emiliano Grillo,.48,44,92
119,0,34363,Tyrrell Hatton,.48,26,54
119,0,29420,Billy Horschel,.48,39,82
119,0,46601,Trey Mullinax,.48,33,69
119,0,22405,Justin Rose,.48,32,66
125,0,29908,C.T. Pan,.47,46,98
125,0,24361,Pat Perez,.47,35,75
125,0,28252,Seamus Power,.47,37,78
125,0,25804,Bubba Watson,.47,37,79
129,0,39975,Michael Kim,.46,32,70
129,0,34409,David Lingmerth,.46,36,78
129,0,08793,Tiger Woods,.46,31,68
132,0,35506,Mackenzie Hughes,.45,34,76
132,0,23108,Matt Kuchar,.45,36,80
132,0,26596,Ryan Moore,.45,35,78
132,0,46501,Ollie Schniederjans,.45,39,87
136,0,24846,Ricky Barnes,.44,26,59
136,0,10809,Jim Furyk,.44,21,48
136,0,35461,Beau Hossler,.44,46,104
136,0,30926,Chris Kirk,.44,47,106
136,0,31202,William McGirt,.44,34,78
136,0,01810,Phil Mickelson,.44,38,87
136,0,22056,Cameron Percy,.44,22,50
136,0,39327,Ben Silverman,.44,37,84
136,0,30692,Scott Stallings,.44,40,90
145,0,34563,Chesson Hadley,.43,43,99
145,0,21961,Charles Howell III,.43,43,100
145,0,34174,John Huh,.43,39,90
145,0,37455,Si Woo Kim,.43,45,104
145,0,47993,Denny McCarthy,.43,27,63
145,0,28237,Rory McIlroy,.43,26,61
145,0,27349,Alex Noren,.43,26,60
145,0,24140,Sean O'Hair,.43,27,63
145,0,34360,Patrick Reed,.43,37,86
145,0,33448,Justin Thomas,.43,35,82
145,0,32333,Kevin Tway,.43,45,104
145,0,28132,Tyrone Van Aswegen,.43,40,93
145,0,25892,Steve Wheatcroft,.43,25,58
158,0,20472,Alex Cejka,.42,29,69
158,0,29725,Tony Finau,.42,41,98
158,0,19846,Brian Gay,.42,42,101
158,0,32640,Troy Merritt,.42,36,85
158,0,25396,Kevin Na,.42,36,86
163,0,34099,Harris English,.41,32,78
163,0,33413,Ben Martin,.41,26,64
163,0,29223,Sam Saunders,.41,30,74
163,0,21528,Henrik Stenson,.41,23,56
167,0,40009,Dominic Bozzelli,.40,26,65
167,0,29479,Scott Brown,.40,39,98
167,0,28089,Jason Day,.40,27,68
167,0,24024,Zach Johnson,.40,35,87
167,0,24781,Hunter Mahan,.40,25,63
167,0,27649,Brandt Snedeker,.40,33,82
173,0,23541,Ben Crane,.39,23,59
173,0,24924,Bill Haas,.39,29,74
173,0,33410,Andrew Landry,.39,31,80
173,0,49771,J.T. Poston,.39,28,71
173,0,25632,Jimmy Walker,.39,30,77
178,0,40058,Zac Blair,.38,22,58
