RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
1,0,08793,Tiger Woods,5030000
2,0,06527,Steve Stricker,2346883
3,0,20766,Padraig Harrington,2211258
4,0,24663,Y.E. Yang,1701575
5,0,22293,Heath Slocum,1659750
6,0,23108,Matt Kuchar,1543200
7,0,01810,Phil Mickelson,1522194
8,0,10809,Jim Furyk,1490850
9,0,26596,Ryan Moore,1225144
10,0,24140,Sean O'Hair,1146750
11,0,06004,Stephen Ames,1141863
12,0,02239,Scott Verplank,1077750
13,0,27120,Troy Matteson,1069650
14,0,06522,Ernie Els,1050875
15,0,24024,Zach Johnson,976733
16,0,26851,Marc Leishman,972737
17,0,10885,Robert Allenby,891363
18,0,27936,Martin Laird,882705
19,0,30925,Dustin Johnson,861306
20,0,20848,Ángel Cabrera,853125
21,0,25686,Jason Dufner,847594
22,0,24781,Hunter Mahan,791629
23,0,24490,George McNeill,783200
24,0,10860,Justin Leonard,713488
25,0,20645,John Senden,710675
26,0,23325,Vaughn Taylor,685460
27,0,21209,Sergio Garcia,679754
28,0,25900,Lucas Glover,672099
29,0,28158,Steve Marino,657000
30,0,24507,Jason Bohn,649471
31,0,10423,Mike Weir,648650
32,0,27649,Brandt Snedeker,621784
33,0,12510,Chad Campbell,614904
34,0,24924,Bill Haas,612088
35,0,01948,Tim Petrovic,599661
36,0,25396,Kevin Na,595050
37,0,20396,Lee Westwood,595000
38,0,22405,Justin Rose,593465
39,0,32102,Rickie Fowler,571090
40,0,27095,Nick Watney,560069
41,0,21731,Freddie Jacobson,535115
42,0,23135,Tim Clark,527329
43,0,08075,Jerry Kelly,525731
44,0,01945,Kenny Perry,525438
45,0,22046,Geoff Ogilvy,519816
46,0,20157,Retief Goosen,515485
47,0,29221,Webb Simpson,501325
48,0,26679,Kevin Stadler,500700
49,0,02206,David Toms,494083
50,0,20229,Stewart Cink,490508
51,0,28237,Rory McIlroy,474250
52,0,24138,Ian Poulter,465885
53,0,22348,Nick O'Hern,447776
54,0,29461,Jamie Lovemark,440000
55,0,23983,Luke Donald,429538
56,0,06595,Kevin Sutherland,419303
57,0,23623,Bo Van Pelt,413193
58,0,19846,Brian Gay,398150
59,0,21961,Charles Howell III,355192
60,0,25240,D.A. Points,348275
61,0,27683,Leif Olson,348000
