RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300-320,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
140,0,20127,Chris Riley,11.15,107,960,-0.150
141,0,21350,Ryuji Imada,10.99,133,1210,-0.211
142,0,08123,Jeff Brehaut,10.98,130,1184,-0.269
142,0,01161,Mark Calcavecchia,10.98,121,1102,-0.207
144,0,01320,Bob Estes,10.94,114,1042,-0.342
145,0,10423,Mike Weir,10.93,96,878,-0.229
146,0,23541,Ben Crane,10.79,92,853,-0.239
147,0,20634,Peter Lonard,10.73,99,923,-0.121
148,0,06575,Dudley Hart,10.72,106,989,-0.189
149,0,19881,Robert Damron,10.59,121,1143,-0.223
150,0,01766,Billy Mayfair,10.32,111,1076,-0.180
151,0,01685,J.L. Lewis,10.29,72,700,-0.208
152,0,01948,Tim Petrovic,10.26,119,1160,-0.176
153,0,01142,Bart Bryant,10.17,101,993,+0.030
154,0,02214,Kirk Triplett,10.06,69,686,-0.232
154,0,20812,Tjaart van der Walt,10.06,73,726,-0.068
156,0,01724,Jeff Maggert,10.00,95,950,-0.063
157,0,23983,Luke Donald,9.97,60,602,-0.233
157,0,06527,Steve Stricker,9.97,72,722,-0.250
159,0,21470,Daisuke Maruyama,9.94,97,976,-0.165
160,0,23718,Nathan Green,9.85,129,1310,-0.302
161,0,01388,Robert Gamez,9.69,111,1146,-0.171
162,0,01941,Tom Pernice Jr.,9.59,116,1210,-0.181
163,0,26420,Richard Johnson,9.56,113,1182,-0.363
164,0,01619,Skip Kendall,9.51,78,820,-0.256
165,0,12602,Dean Wilson,9.27,120,1294,-0.275
166,0,21878,Mark Wilson,9.17,92,1003,-0.196
167,0,06251,Chris DiMarco,9.13,78,854,-0.218
168,0,19913,Ron Whittaker,9.09,90,990,-0.211
169,0,01219,John Cook,8.90,68,764,-0.206
170,0,02110,Jerry Smith,8.79,103,1172,-0.194
171,0,22293,Heath Slocum,8.77,103,1174,-0.155
172,0,01024,Billy Andrade,8.75,73,834,-0.192
173,0,24138,Ian Poulter,8.67,51,588,-0.235
174,0,08385,Omar Uresti,8.59,61,710,-0.066
175,0,10505,Shane Bertsch,8.55,107,1251,-0.215
176,0,01139,Olin Browne,8.29,100,1206,-0.170
177,0,02104,Jeff Sluman,8.15,94,1154,-0.213
178,0,06012,Greg Kraft,8.12,76,936,-0.118
179,0,20548,Hidemichi Tanaka,8.04,73,908,-0.041
180,0,22621,Ben Curtis,7.71,72,934,-0.194
181,0,23673,Michael Connell,7.68,45,586,-0.200
182,0,01599,Steve Jones,7.47,72,964,-0.125
183,0,08075,Jerry Kelly,7.44,87,1170,-0.253
184,0,20121,Todd Fischer,7.35,92,1252,-0.098
185,0,06643,Paul Goydos,6.85,61,890,-0.148
186,0,19846,Brian Gay,6.47,90,1390,-0.233
187,0,02239,Scott Verplank,6.36,60,944,-0.283
188,0,23135,Tim Clark,6.19,50,808,+0.020
189,0,20099,Doug Barron,6.10,57,935,-0.140
190,0,01329,Brad Faxon,5.58,57,1022,-0.316
191,0,20382,Stephen Leaney,5.51,59,1070,-0.203
192,0,01381,Fred Funk,5.49,65,1185,-0.169
193,0,01132,Mark Brooks,5.43,56,1032,-0.054
194,0,01823,Larry Mize,5.26,30,570,-0.133
195,0,01887,Mark O'Meara,5.00,25,500,-0.280
196,0,01928,Corey Pavin,4.41,35,794,-0.200
