RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
1,0,27141,J.B. Holmes,66.80,2689158,402595
2,0,25804,Bubba Watson,66.25,3024079,456463
3,0,24358,Robert Garrigus,64.79,3057038,471845
4,0,01249,John Daly,64.77,1708399,263768
5,0,23322,Brett Wetterich,64.67,2992703,462737
6,0,23616,Ryan Hietala,64.45,2087207,323839
7,0,21805,Harrison Frazar,64.35,3069554,477043
8,0,23497,Tag Ridings,64.16,3656152,569837
9,0,12716,Charley Hoffman,64.12,3625442,565399
10,0,28475,Jeff Overton,64.09,3537331,551941
11,0,27770,Camilo Villegas,63.89,3329995,521238
12,0,24980,Scott Gutschewski,63.80,1826801,286351
13,0,01226,Fred Couples,63.78,1305691,204709
14,0,11123,Chris Couch,63.76,2710818,425156
15,0,24502,Adam Scott,63.71,2065965,324258
16,0,26360,Bubba Dickerson,63.67,3475961,545974
17,0,01810,Phil Mickelson,63.66,1919437,301495
18,0,25900,Lucas Glover,63.58,3495880,549798
19,0,28780,Nicholas Thompson,63.57,3160220,497096
19,0,23349,Charles Warren,63.57,3263350,513367
21,0,27943,Matt Hansen,63.55,2332418,366996
22,0,08835,Kris Cox,63.54,2892934,455284
23,0,25936,Alex Aragon,63.50,2178002,343004
24,0,02106,Chris Smith,63.49,2370748,373393
25,0,01945,Kenny Perry,63.45,2405299,379091
25,0,06567,Vijay Singh,63.45,3406868,536909
27,0,20378,Mathias Grönberg,63.43,3187317,502510
28,0,23409,James Driscoll,63.39,3059165,482575
29,0,08793,Tiger Woods,63.31,1508155,238219
30,0,01706,Davis Love III,63.30,2316303,365903
31,0,27120,Troy Matteson,63.25,3542612,560083
32,0,22892,Jason Gore,63.23,2922722,462241
33,0,23614,Rich Beem,63.22,2627929,415711
34,0,25842,Jon Mills,63.16,2176342,344588
35,0,20850,Daniel Chopra,63.14,3621415,573532
36,0,20574,Mathew Goggin,63.07,2332368,369825
37,0,22046,Geoff Ogilvy,63.03,2105282,333989
38,0,23320,Ryan Palmer,62.99,3278605,520499
39,0,20157,Retief Goosen,62.97,1843407,292748
40,0,20094,Jonathan Kaye,62.93,3439629,546606
