RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 240-260,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
1,0,01928,Corey Pavin,33.00,262,794,+0.046
2,0,01381,Fred Funk,25.99,308,1185,-0.023
3,0,01219,John Cook,25.52,195,764,+0.051
4,0,01887,Mark O'Meara,24.60,123,500,+0.138
5,0,01132,Mark Brooks,23.93,247,1032,+0.101
6,0,01329,Brad Faxon,23.68,242,1022,+0.070
7,0,02239,Scott Verplank,23.52,222,944,+0.077
8,0,19846,Brian Gay,23.17,322,1390,+0.053
9,0,06643,Paul Goydos,23.03,205,890,+0.029
10,0,02110,Jerry Smith,22.35,262,1172,+0.050
11,0,01823,Larry Mize,22.28,127,570,+0.126
12,0,20382,Stephen Leaney,22.15,237,1070,+0.030
13,0,20099,Doug Barron,22.14,207,935,+0.145
14,0,20121,Todd Fischer,21.96,275,1252,+0.120
15,0,01599,Steve Jones,21.68,209,964,+0.139
16,0,10505,Shane Bertsch,20.54,257,1251,+0.109
17,0,23135,Tim Clark,20.42,165,808,+0.006
18,0,02104,Jeff Sluman,20.28,234,1154,+0.124
19,0,01139,Olin Browne,19.82,239,1206,+0.021
20,0,08075,Jerry Kelly,19.49,228,1170,+0.184
21,0,06012,Greg Kraft,19.23,180,936,+0.050
22,0,20548,Hidemichi Tanaka,19.16,174,908,+0.322
23,0,02214,Kirk Triplett,19.10,131,686,+0.069
24,0,19913,Ron Whittaker,18.59,184,990,+0.125
25,0,01941,Tom Pernice Jr.,18.35,222,1210,+0.086
26,0,23718,Nathan Green,18.17,238,1310,+0.105
27,0,21470,Daisuke Maruyama,18.03,176,976,+0.034
28,0,01388,Robert Gamez,17.63,202,1146,+0.079
29,0,26420,Richard Johnson,17.60,208,1182,+0.091
30,0,20634,Peter Lonard,17.44,161,923,+0.161
31,0,01685,J.L. Lewis,17.43,122,700,+0.139
32,0,23673,Michael Connell,16.89,99,586,+0.192
33,0,08385,Omar Uresti,16.62,118,710,+0.085
34,0,01948,Tim Petrovic,16.47,191,1160,+0.126
35,0,22371,Aaron Baddeley,16.42,156,950,+0.141
36,0,01619,Skip Kendall,16.34,134,820,+0.045
37,0,06575,Dudley Hart,16.28,161,989,+0.137
38,0,24138,Ian Poulter,16.16,95,588,+0.074
39,0,01666,Bernhard Langer,16.08,132,821,+0.083
40,0,12602,Dean Wilson,16.07,208,1294,+0.048
41,0,20812,Tjaart van der Walt,15.98,116,726,+0.078
42,0,10423,Mike Weir,15.95,140,878,+0.064
43,0,26596,Ryan Moore,15.82,128,809,+0.047
44,0,01766,Billy Mayfair,15.71,169,1076,+0.083
45,0,07457,Steve Flesch,15.59,224,1437,+0.071
46,0,19881,Robert Damron,15.57,178,1143,+0.140
47,0,01313,Steve Elkington,15.47,99,640,+0.051
48,0,23983,Luke Donald,15.45,93,602,-0.022
48,0,21878,Mark Wilson,15.45,155,1003,+0.065
50,0,01042,Paul Azinger,15.44,172,1114,+0.128
51,0,23541,Ben Crane,15.36,131,853,+0.160
52,0,25240,D.A. Points,15.32,152,992,+0.092
53,0,21350,Ryuji Imada,15.29,185,1210,+0.081
54,0,01724,Jeff Maggert,15.26,145,950,+0.083
55,0,10860,Justin Leonard,15.07,137,909,+0.117
56,0,21646,David Branshaw,15.04,182,1210,+0.066
57,0,01024,Billy Andrade,14.99,125,834,+0.072
57,0,12823,Carlos Franco,14.99,161,1074,+0.093
59,0,01035,Tommy Armour III,14.95,110,736,+0.082
60,0,02101,Joey Sindelar,14.93,158,1058,+0.019
61,0,06515,Shaun Micheel,14.76,160,1084,+0.106
62,0,20593,Greg Chalmers,14.70,117,796,+0.162
63,0,06527,Steve Stricker,14.68,106,722,-0.217
63,0,12755,Vance Veazey,14.68,111,756,+0.036
65,0,22293,Heath Slocum,14.57,171,1174,+0.058
66,0,02206,David Toms,14.45,126,872,-0.016
67,0,01161,Mark Calcavecchia,14.25,157,1102,+0.166
68,0,10809,Jim Furyk,14.23,136,956,-0.044
69,0,01142,Bart Bryant,14.20,141,993,+0.064
70,0,01761,Len Mattiace,14.11,102,723,+0.167
71,0,12645,Brent Geiberger,14.05,176,1253,+0.119
72,0,06251,Chris DiMarco,13.93,119,854,+0.134
73,0,01577,Lee Janzen,13.88,131,944,+0.084
74,0,10565,Ian Leggatt,13.83,135,976,+0.074
75,0,08537,J.P. Hayes,13.79,96,696,+0.083
76,0,22621,Ben Curtis,13.70,128,934,+0.094
77,0,08123,Jeff Brehaut,13.68,162,1184,+0.117
77,0,01473,Todd Hamilton,13.68,107,782,+0.252
77,0,02223,Bob Tway,13.68,128,936,+0.203
80,0,11011,Mike Sposa,13.58,110,810,+0.082
81,0,10733,Kent Jones,13.56,166,1224,+0.066
82,0,20498,Briny Baird,13.42,131,976,+0.061
83,0,10885,Robert Allenby,13.40,112,836,-0.018
84,0,01320,Bob Estes,13.34,139,1042,+0.144
85,0,21959,Ted Purdy,13.13,147,1120,+0.041
86,0,25345,Carl Pettersson,13.02,137,1052,+0.044
87,0,12662,Thomas Levet,12.95,87,672,+0.046
88,0,07867,Woody Austin,12.92,167,1293,+0.048
88,0,20127,Chris Riley,12.92,124,960,+0.016
90,0,06373,José María Olazábal,12.84,70,545,+0.043
91,0,25632,Jimmy Walker,12.82,100,780,+0.250
92,0,02246,Duffy Waldorf,12.81,146,1140,+0.130
93,0,22548,Patrick Sheehan,12.70,154,1213,+0.110
94,0,12760,Danny Ellis,12.65,106,838,-0.009
95,0,20229,Stewart Cink,12.62,128,1014,+0.055
96,0,25935,John Engler Jr.,12.61,111,880,+0.252
97,0,21731,Freddie Jacobson,12.57,95,756,+0.095
97,0,06350,Bob May,12.57,94,748,+0.160
99,0,21949,Joe Ogilvie,12.56,137,1091,+0.226
100,0,06004,Stephen Ames,12.50,77,616,+0.104
101,0,20631,David McKenzie,12.47,120,962,+0.067
102,0,24357,K.J. Choi,12.25,135,1102,+0.081
103,0,20766,Padraig Harrington,12.22,65,532,+0.046
104,0,24781,Hunter Mahan,12.20,151,1238,+0.139
105,0,07223,Brian Bateman,12.18,100,821,+0.030
106,0,20157,Retief Goosen,12.15,78,642,+0.115
107,0,12510,Chad Campbell,12.10,113,934,+0.186
108,0,01707,Steve Lowery,12.02,139,1156,+0.151
109,0,12680,Shigeki Maruyama,12.01,134,1116,+0.209
110,0,23788,D.J. Trahan,11.98,127,1060,+0.079
111,0,20628,Arron Oberholser,11.87,103,868,+0.214
112,0,21660,Jason Schultz,11.81,107,906,+0.019
113,0,12660,Jesper Parnevik,11.79,120,1018,+0.092
114,0,06522,Ernie Els,11.77,77,654,+0.026
115,0,08835,Kris Cox,11.75,118,1004,+0.025
116,0,21407,Arjun Atwal,11.73,134,1142,+0.172
116,0,24024,Zach Johnson,11.73,126,1074,+0.048
118,0,20608,David Howell,11.67,49,420,+0.041
119,0,06034,Marco Dawson,11.65,125,1073,+0.016
120,0,22046,Geoff Ogilvy,11.61,85,732,+0.118
121,0,22405,Justin Rose,11.59,139,1199,+0.115
122,0,06621,Joe Durant,11.53,154,1336,+0.130
123,0,23325,Vaughn Taylor,11.50,124,1078,+0.161
124,0,23320,Ryan Palmer,11.36,130,1144,+0.115
125,0,12782,Tim Herron,11.34,98,864,+0.133
126,0,20691,Greg Owen,11.32,98,866,+0.010
127,0,06197,Michael Allen,11.31,114,1008,+0.184
128,0,24507,Jason Bohn,11.27,140,1242,-0.029
129,0,20472,Alex Cejka,11.20,125,1116,+0.040
130,0,01677,Tom Lehman,11.16,73,654,+0.178
131,0,23048,Eric Axley,11.09,122,1100,+0.197
132,0,20645,John Senden,10.97,121,1103,+0.091
133,0,22913,John Rollins,10.94,116,1060,+0.129
134,0,23353,J.J. Henry,10.89,117,1074,+0.145
135,0,09011,David Duval,10.78,80,742,+0.375
136,0,01945,Kenny Perry,10.71,90,840,+0.078
137,0,24925,Jonathan Byrd,10.68,80,749,-0.013
138,0,11032,Frank Lickliter II,10.66,126,1182,-0.008
139,0,27943,Matt Hansen,10.64,86,808,+0.105
140,0,01553,John Huston,10.62,96,904,+0.094
141,0,23623,Bo Van Pelt,10.59,133,1256,+0.105
142,0,20572,Rod Pampling,10.49,95,906,+0.032
143,0,07749,Brett Quigley,10.47,137,1309,-0.007
144,0,22892,Jason Gore,10.40,105,1010,+0.219
145,0,20098,Stuart Appleby,10.38,93,896,+0.129
146,0,20105,Jeff Gove,10.20,115,1127,+0.078
146,0,24361,Pat Perez,10.20,60,588,+0.150
148,0,08375,Paul Stankowski,9.91,87,878,+0.103
149,0,22946,Henrik Bjornstad,9.89,123,1244,+0.114
