RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 280-300,TOTAL DRVS - OVERALL,RELATIVE TO PAR
114,0,07457,Steve Flesch,35.59,79,222,-0.08
115,0,01677,Tom Lehman,35.58,37,104,-0.08
116,0,07867,Woody Austin,35.35,70,198,-0.14
117,0,25936,Alex Aragon,35.25,43,122,+0.09
117,0,23307,Roger Tambellini,35.25,43,122,-0.33
119,0,10860,Justin Leonard,35.21,50,142,-0.24
120,0,02104,Jeff Sluman,35.16,64,182,-0.16
121,0,12645,Brent Geiberger,35.05,68,194,-0.16
122,0,21753,Brian Davis,35.00,63,180,-0.13
122,0,22548,Patrick Sheehan,35.00,70,200,-0.21
124,0,20094,Jonathan Kaye,34.78,64,184,-0.17
125,0,01553,John Huston,34.72,50,144,-0.10
126,0,06350,Bob May,34.68,43,124,-0.30
127,0,27120,Troy Matteson,34.65,70,202,-0.13
128,0,06575,Dudley Hart,34.15,56,164,-0.30
129,0,19881,Robert Damron,34.07,62,182,-0.15
130,0,10423,Mike Weir,34.06,47,138,-0.09
131,0,21805,Harrison Frazar,33.91,59,174,-0.05
132,0,01761,Len Mattiace,33.90,40,118,-0.03
133,0,24924,Bill Haas,33.85,65,192,-0.32
134,0,24502,Adam Scott,33.65,35,104,-0.11
135,0,22371,Aaron Baddeley,33.57,47,140,-0.28
136,0,20382,Stephen Leaney,33.33,56,168,-0.29
136,0,02214,Kirk Triplett,33.33,36,108,-0.06
138,0,20631,David McKenzie,33.13,53,160,-0.11
139,0,23135,Tim Clark,33.08,43,130,-0.28
140,0,24925,Jonathan Byrd,33.06,41,124,-0.20
141,0,10565,Ian Leggatt,32.89,50,152,-0.10
141,0,08793,Tiger Woods,32.89,25,76,-0.20
143,0,20127,Chris Riley,32.69,51,156,-0.12
144,0,01724,Jeff Maggert,32.67,49,150,-0.12
144,0,21660,Jason Schultz,32.67,49,150,+0.02
146,0,20812,Tjaart van der Walt,32.46,37,114,-0.22
147,0,12716,Charley Hoffman,32.45,61,188,-0.08
148,0,08835,Kris Cox,32.10,52,162,-0.10
149,0,12823,Carlos Franco,31.98,55,172,-0.02
150,0,01823,Larry Mize,31.91,30,94,-0.13
151,0,06251,Chris DiMarco,31.82,42,132,-0.12
152,0,01142,Bart Bryant,31.76,47,148,-0.40
152,0,02223,Bob Tway,31.76,47,148,-0.19
154,0,01226,Fred Couples,31.58,24,76,-0.33
155,0,26420,Richard Johnson,31.52,58,184,-0.24
156,0,20099,Doug Barron,31.51,46,146,-0.15
157,0,21949,Joe Ogilvie,31.46,56,178,-0.25
158,0,12755,Vance Veazey,31.36,37,118,-0.19
159,0,20498,Briny Baird,31.17,48,154,-0.15
160,0,06573,Brandt Jobe,30.92,47,152,-0.06
161,0,08537,J.P. Hayes,30.91,34,110,-0.21
162,0,02110,Jerry Smith,30.43,56,184,-0.21
163,0,01388,Robert Gamez,29.89,55,184,-0.24
164,0,22621,Ben Curtis,29.86,43,144,-0.05
165,0,02206,David Toms,29.84,37,124,+0.03
166,0,01766,Billy Mayfair,29.76,50,168,-0.24
167,0,08385,Omar Uresti,29.66,35,118,-0.14
168,0,01219,John Cook,29.37,37,126,-0.08
169,0,22046,Geoff Ogilvy,28.70,31,108,-0.23
170,0,20157,Retief Goosen,28.26,26,92,-0.31
171,0,23673,Michael Connell,28.13,27,96,-0.07
172,0,06643,Paul Goydos,27.78,40,144,-0.28
173,0,01313,Steve Elkington,27.55,27,98,-0.19
174,0,10505,Shane Bertsch,27.45,56,204,-0.38
175,0,01887,Mark O'Meara,27.27,24,88,E
176,0,08075,Jerry Kelly,27.17,50,184,-0.46
177,0,10809,Jim Furyk,27.08,39,144,-0.41
178,0,19846,Brian Gay,26.17,56,214,-0.25
179,0,02239,Scott Verplank,25.68,38,148,-0.16
180,0,23322,Brett Wetterich,25.64,40,156,-0.05
181,0,23983,Luke Donald,25.53,24,94,-0.13
182,0,24358,Robert Garrigus,25.30,42,166,-0.05
183,0,01132,Mark Brooks,25.29,43,170,-0.12
184,0,20121,Todd Fischer,25.25,50,198,-0.20
185,0,01685,J.L. Lewis,24.56,28,114,-0.14
186,0,23497,Tag Ridings,24.49,48,196,-0.04
187,0,20634,Peter Lonard,23.53,32,136,-0.22
188,0,06012,Greg Kraft,23.29,34,146,-0.09
189,0,01329,Brad Faxon,23.03,35,152,-0.03
190,0,23616,Ryan Hietala,22.88,27,118,-0.04
191,0,01381,Fred Funk,20.33,37,182,-0.08
192,0,01139,Olin Browne,20.21,38,188,-0.08
193,0,01249,John Daly,18.60,16,86,+0.19
194,0,25804,Bubba Watson,13.92,22,158,+0.14
195,0,27141,J.B. Holmes,12.69,17,134,E
196,0,01928,Corey Pavin,9.38,12,128,-0.17
