RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
1,0,27141,J.B. Holmes,71.03,2024583,285019
2,0,25804,Bubba Watson,70.26,2240642,318888
3,0,01249,John Daly,69.28,1245466,179762
4,0,23322,Brett Wetterich,68.95,2250126,326324
5,0,24358,Robert Garrigus,68.79,2279239,331317
6,0,23616,Ryan Hietala,68.62,1583162,230706
7,0,21805,Harrison Frazar,68.44,2306940,337056
8,0,28475,Jeff Overton,68.31,2699902,395257
9,0,12716,Charley Hoffman,68.30,2677692,392027
9,0,23497,Tag Ridings,68.30,2741551,401408
11,0,24980,Scott Gutschewski,68.13,1359895,199605
12,0,01810,Phil Mickelson,67.94,1416049,208430
13,0,11123,Chris Couch,67.88,2036932,300073
14,0,26360,Bubba Dickerson,67.86,2624042,386687
15,0,06567,Vijay Singh,67.81,2592087,382268
15,0,02106,Chris Smith,67.81,1783149,262944
17,0,20378,Mathias Grönberg,67.76,2387910,352418
18,0,27770,Camilo Villegas,67.75,2510681,370588
19,0,23349,Charles Warren,67.74,2458777,362983
20,0,28780,Nicholas Thompson,67.71,2386816,352503
21,0,25936,Alex Aragon,67.69,1639853,242257
21,0,25900,Lucas Glover,67.69,2620963,387203
23,0,27943,Matt Hansen,67.62,1772628,262158
24,0,23614,Rich Beem,67.59,1968281,291228
24,0,08835,Kris Cox,67.59,2181876,322812
26,0,23409,James Driscoll,67.51,2317735,343320
27,0,19824,Craig Barlow,67.34,1731153,257088
28,0,01945,Kenny Perry,67.31,1890917,280937
29,0,20094,Jonathan Kaye,67.27,2606001,387384
30,0,24912,Will MacKenzie,67.26,2251499,334761
30,0,27120,Troy Matteson,67.26,2660092,395473
32,0,24502,Adam Scott,67.20,1610325,239616
33,0,20850,Daniel Chopra,67.16,2678582,398818
34,0,07013,Wes Short Jr.,67.13,2581717,384598
35,0,01226,Fred Couples,67.06,984789,146848
35,0,01706,Davis Love III,67.06,1728454,257759
35,0,25842,Jon Mills,67.06,1649575,245985
38,0,22892,Jason Gore,67.03,2172066,324031
39,0,23307,Roger Tambellini,67.02,1590121,237258
40,0,24925,Jonathan Byrd,66.98,1586920,236925
41,0,08793,Tiger Woods,66.95,1124411,167951
42,0,20157,Retief Goosen,66.94,1370591,204757
43,0,23320,Ryan Palmer,66.87,2495641,373234
44,0,22046,Geoff Ogilvy,66.85,1589797,237798
44,0,23623,Bo Van Pelt,66.85,2679867,400849
46,0,27095,Nick Watney,66.82,2541305,380338
47,0,20574,Mathew Goggin,66.77,1755717,262936
48,0,23048,Eric Axley,66.73,2359762,353639
49,0,21961,Charles Howell III,66.70,2362639,354217
50,0,21209,Sergio Garcia,66.68,1172761,175874
51,0,24924,Bill Haas,66.65,2626220,394019
52,0,06034,Marco Dawson,66.60,2262057,339662
52,0,22913,John Rollins,66.60,2246236,337266
54,0,22946,Henrik Bjornstad,66.59,2683468,402966
54,0,20645,John Senden,66.59,2361309,354622
56,0,22378,Trevor Immelman,66.54,2222261,333995
56,0,06350,Bob May,66.54,1585286,238241
58,0,12760,Danny Ellis,66.53,1783718,268117
58,0,20105,Jeff Gove,66.53,2384573,358407
60,0,24781,Hunter Mahan,66.45,2664513,400998
61,0,21949,Joe Ogilvie,66.44,2351782,353968
62,0,21731,Freddie Jacobson,66.41,1612390,242775
62,0,25632,Jimmy Walker,66.41,1688475,254267
64,0,01553,John Huston,66.31,1924888,290284
65,0,24140,Sean O'Hair,66.30,2274272,343036
65,0,08375,Paul Stankowski,66.30,1897543,286187
67,0,06573,Brandt Jobe,66.28,2094590,316011
68,0,23621,Rory Sabbatini,66.23,1976214,298390
69,0,23353,J.J. Henry,66.22,2318456,350106
70,0,20472,Alex Cejka,66.19,2396384,362047
71,0,20766,Padraig Harrington,66.15,1114986,168551
72,0,20691,Greg Owen,66.14,1789410,270534
73,0,20608,David Howell,66.13,887852,134254
74,0,07223,Brian Bateman,66.12,1765635,267041
