RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300-320,TOTAL DRVS - OVERALL,RELATIVE TO PAR
51,0,20094,Jonathan Kaye,27.17,50,184,+3.26
52,0,01761,Len Mattiace,27.12,32,118,+3.56
53,0,21961,Charles Howell III,27.06,46,170,+3.39
54,0,25632,Jimmy Walker,26.72,31,116,+4.03
55,0,21660,Jason Schultz,26.67,40,150,+3.75
56,0,27770,Camilo Villegas,26.44,46,174,+3.67
57,0,06034,Marco Dawson,25.86,45,174,+3.78
58,0,21949,Joe Ogilvie,25.84,46,178,+3.61
59,0,08375,Paul Stankowski,25.71,36,140,+3.56
60,0,23788,D.J. Trahan,25.57,45,176,+3.71
61,0,12755,Vance Veazey,25.42,30,118,+3.90
62,0,12760,Danny Ellis,25.00,32,128,+3.94
62,0,06350,Bob May,25.00,31,124,+3.55
62,0,24361,Pat Perez,25.00,24,96,+3.71
62,0,22548,Patrick Sheehan,25.00,50,200,+3.54
62,0,06567,Vijay Singh,25.00,44,176,+3.52
67,0,23614,Rich Beem,24.65,35,142,+3.57
68,0,09011,David Duval,24.56,28,114,+3.43
69,0,06595,Kevin Sutherland,24.48,47,192,+3.51
70,0,24140,Sean O'Hair,24.40,41,168,+3.32
71,0,25804,Bubba Watson,24.05,38,158,+3.55
72,0,12510,Chad Campbell,23.97,35,146,+3.63
73,0,06522,Ernie Els,23.96,23,96,+3.70
74,0,23621,Rory Sabbatini,23.94,34,142,+3.26
75,0,19824,Craig Barlow,23.88,32,134,+3.63
76,0,06197,Michael Allen,23.81,40,168,+3.83
77,0,22405,Justin Rose,23.63,43,182,+3.63
78,0,01553,John Huston,23.61,34,144,+3.53
79,0,21731,Freddie Jacobson,23.21,26,112,+3.58
80,0,02223,Bob Tway,22.97,34,148,+3.50
81,0,23048,Eric Axley,22.47,40,178,+3.78
82,0,22378,Trevor Immelman,22.37,34,152,+3.18
83,0,12645,Brent Geiberger,22.16,43,194,+3.33
84,0,21209,Sergio Garcia,21.95,18,82,+2.94
85,0,06621,Joe Durant,21.78,44,202,+3.36
86,0,01945,Kenny Perry,21.77,27,124,+3.41
87,0,23353,J.J. Henry,21.76,37,170,+3.49
88,0,07867,Woody Austin,21.72,43,198,+3.53
89,0,12660,Jesper Parnevik,21.34,35,164,+4.23
90,0,20105,Jeff Gove,21.26,37,174,+3.32
91,0,06515,Shaun Micheel,21.08,35,166,+3.69
92,0,25935,John Engler Jr.,20.90,28,134,+3.43
93,0,20498,Briny Baird,20.78,32,154,+3.50
94,0,26420,Richard Johnson,20.65,38,184,+3.53
95,0,20098,Stuart Appleby,20.45,27,132,+3.44
95,0,01666,Bernhard Langer,20.45,27,132,+3.41
97,0,01313,Steve Elkington,20.41,20,98,+3.30
98,0,20229,Stewart Cink,20.27,30,148,+3.50
99,0,20127,Chris Riley,19.87,31,156,+3.52
100,0,20766,Padraig Harrington,19.74,15,76,+3.67
101,0,07013,Wes Short Jr.,19.57,36,184,+2.83
102,0,06575,Dudley Hart,19.51,32,164,+3.31
103,0,02246,Duffy Waldorf,19.44,35,180,+3.29
104,0,24507,Jason Bohn,19.39,38,196,+3.34
105,0,01707,Steve Lowery,19.23,35,182,+3.31
106,0,01320,Bob Estes,19.14,31,162,+3.55
107,0,08537,J.P. Hayes,19.09,21,110,+3.38
108,0,07457,Steve Flesch,18.92,42,222,+3.52
109,0,21753,Brian Davis,18.89,34,180,+3.38
110,0,08123,Jeff Brehaut,18.75,36,192,+3.17
110,0,20631,David McKenzie,18.75,30,160,+3.40
112,0,22371,Aaron Baddeley,18.57,26,140,+3.92
113,0,20812,Tjaart van der Walt,18.42,21,114,+3.00
114,0,25240,D.A. Points,18.13,29,160,+3.59
115,0,26596,Ryan Moore,18.03,22,122,+3.23
116,0,24024,Zach Johnson,17.95,28,156,+3.36
117,0,20572,Rod Pampling,17.86,25,140,+3.56
118,0,02206,David Toms,17.74,22,124,+3.27
119,0,06004,Stephen Ames,17.71,17,96,+3.24
120,0,07749,Brett Quigley,17.68,35,198,+3.26
121,0,01024,Billy Andrade,17.65,24,136,+3.46
122,0,06527,Steve Stricker,17.59,19,108,+3.89
123,0,01042,Paul Azinger,17.06,29,170,+3.34
124,0,23673,Michael Connell,16.67,16,96,+2.88
124,0,01685,J.L. Lewis,16.67,19,114,+3.37
126,0,24781,Hunter Mahan,16.49,31,188,+2.97
127,0,19881,Robert Damron,16.48,30,182,+3.17
128,0,20628,Arron Oberholser,16.42,22,134,+2.82
129,0,21407,Arjun Atwal,16.32,31,190,+3.16
130,0,01388,Robert Gamez,16.30,30,184,+3.10
131,0,21959,Ted Purdy,16.29,29,178,+3.00
132,0,01577,Lee Janzen,16.23,25,154,+3.32
133,0,20608,David Howell,16.13,10,62,+3.50
134,0,01766,Billy Mayfair,16.07,27,168,+3.44
135,0,23983,Luke Donald,15.96,15,94,+3.13
136,0,20472,Alex Cejka,15.93,29,182,+3.52
137,0,21350,Ryuji Imada,15.82,31,196,+3.29
138,0,01619,Skip Kendall,15.44,21,136,+3.19
139,0,01677,Tom Lehman,15.38,16,104,+2.81
140,0,01473,Todd Hamilton,15.32,19,124,+3.16
141,0,21646,David Branshaw,15.31,30,196,+2.63
142,0,23718,Nathan Green,14.80,29,196,+2.90
143,0,10860,Justin Leonard,14.79,21,142,+3.48
144,0,11011,Mike Sposa,14.62,19,130,+2.47
145,0,01139,Olin Browne,14.36,27,188,+3.07
146,0,01161,Mark Calcavecchia,14.29,24,168,+2.75
146,0,12662,Thomas Levet,14.29,14,98,+2.71
148,0,12680,Shigeki Maruyama,14.20,25,176,+2.72
149,0,01142,Bart Bryant,14.19,21,148,+3.14
150,0,24357,K.J. Choi,14.02,23,164,+2.61
151,0,20634,Peter Lonard,13.97,19,136,+2.32
152,0,11032,Frank Lickliter II,13.92,27,194,+3.30
152,0,21470,Daisuke Maruyama,13.92,22,158,+3.09
154,0,02214,Kirk Triplett,13.89,15,108,+3.13
155,0,21878,Mark Wilson,13.82,21,152,+3.29
156,0,02104,Jeff Sluman,13.74,25,182,+3.20
157,0,25345,Carl Pettersson,13.58,22,162,+2.64
158,0,08385,Omar Uresti,13.56,16,118,+2.88
159,0,01941,Tom Pernice Jr.,13.54,26,192,+2.77
160,0,10733,Kent Jones,13.40,26,194,+3.00
161,0,12602,Dean Wilson,13.33,28,210,+2.96
162,0,01948,Tim Petrovic,13.19,24,182,+3.17
163,0,23325,Vaughn Taylor,13.13,21,160,+2.71
164,0,06373,José María Olazábal,13.10,11,84,+3.36
165,0,02110,Jerry Smith,13.04,24,184,+2.67
166,0,10505,Shane Bertsch,12.75,26,204,+2.92
167,0,23541,Ben Crane,12.50,17,136,+3.35
167,0,10809,Jim Furyk,12.50,18,144,+3.28
167,0,08075,Jerry Kelly,12.50,23,184,+2.83
167,0,02101,Joey Sindelar,12.50,21,168,+2.29
171,0,06251,Chris DiMarco,12.12,16,132,+2.63
172,0,24138,Ian Poulter,11.90,10,84,+2.80
173,0,01219,John Cook,11.11,14,126,+2.14
174,0,02239,Scott Verplank,10.81,16,148,+2.81
175,0,01724,Jeff Maggert,10.67,16,150,+3.13
176,0,01035,Tommy Armour III,10.66,13,122,+3.00
177,0,20593,Greg Chalmers,10.45,14,134,+2.93
178,0,22621,Ben Curtis,10.42,15,144,+3.20
179,0,22293,Heath Slocum,10.11,18,178,+2.50
180,0,06012,Greg Kraft,9.59,14,146,+2.93
181,0,20382,Stephen Leaney,9.52,16,168,+3.31
182,0,10423,Mike Weir,9.42,13,138,+3.00
183,0,20121,Todd Fischer,9.09,18,198,+2.94
184,0,20548,Hidemichi Tanaka,8.90,13,146,+2.77
185,0,19913,Ron Whittaker,8.86,14,158,+2.21
186,0,01381,Fred Funk,8.79,16,182,+2.19
187,0,01928,Corey Pavin,8.59,11,128,+2.45
188,0,19846,Brian Gay,7.94,17,214,+3.29
189,0,20099,Doug Barron,7.53,11,146,+1.45
190,0,01132,Mark Brooks,6.47,11,170,+2.00
191,0,01599,Steve Jones,6.41,10,156,+1.30
192,0,06643,Paul Goydos,6.25,9,144,+0.56
193,0,01329,Brad Faxon,5.26,8,152,+1.25
194,0,01887,Mark O'Meara,4.55,4,88,+1.25
195,0,01823,Larry Mize,4.26,4,94,+1.00
196,0,23135,Tim Clark,3.85,5,130,+1.20
