RANK,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK,CURRENT STREAK
1,0,01553,John Huston,47,3
2,0,01353,Bruce Fleisher,46,2
3,0,10809,Jim Furyk,43,1
4,0,01457,Jay Haas,42,0
5,0,01823,Larry Mize,41,2
6,0,02214,Kirk Triplett,37,7
7,0,02010,Loren Roberts,35,9
8,0,02242,Lanny Wadkins,34,1
9,0,06621,Joe Durant,32,3
9,0,01361,Dan Forsman,32,8
9,0,01527,Scott Hoch,32,0
9,0,01633,Tom Kite,32,4
9,0,02190,Doug Tewell,32,3
14,0,01968,Nick Price,31,2
14,0,02008,Lee Rinker,31,5
14,0,02023,Clarence Rose,31,0
17,0,01063,Ben Bates,30,5
17,0,09011,David Duval,30,1
17,0,01723,Andrew Magee,30,1
17,0,01724,Jeff Maggert,30,4
21,0,01157,Tom Byrum,29,2
21,0,08547,John Maginnes,29,4
21,0,08553,Lee Porter,29,0
21,0,02002,John Riegger,29,0
25,0,01098,Jay Don Blake,28,4
25,0,10569,Mike Brisky,28,0
25,0,01161,Mark Calcavecchia,28,5
25,0,20229,Stewart Cink,28,0
25,0,01381,Fred Funk,28,1
25,0,01388,Robert Gamez,28,28
31,0,01139,Olin Browne,27,3
31,0,01376,Bob Friend,27,2
31,0,01682,Wayne Levi,27,3
31,0,06373,José María Olazábal,27,2
31,0,12660,Jesper Parnevik,27,1
31,0,07087,Hugh Royer III,27,3
31,0,02300,Ian Woosnam,27,4
38,0,07569,Mark Carnevale,26,2
38,0,07267,Allen Doyle,26,7
38,0,11032,Frank Lickliter II,26,1
38,0,01705,Tim Loustalot,26,0
38,0,10585,Scott McCarron,26,1
43,0,01175,Jim Carter,25,1
43,0,19825,Darren Clarke,25,4
43,0,01203,Russ Cochran,25,0
43,0,19883,Joe Daley,25,4
43,0,06575,Dudley Hart,25,5
43,0,01960,Don Pooley,25,1
43,0,01975,Tom Purtzer,25,2
43,0,02049,Gene Sauers,25,1
43,0,02170,Hal Sutton,25,1
43,0,06791,Mark Wurtz,25,4
53,0,01035,Tommy Armour III,24,0
53,0,08931,Glen Day,24,4
53,0,06044,Scott Gump,24,0
53,0,08545,Glen Hnatiuk,24,1
53,0,01677,Tom Lehman,24,1
53,0,01748,Doug Martin,24,0
53,0,08339,Spike McRoy,24,1
53,0,06132,Sonny Skinner,24,9
53,0,02239,Scott Verplank,24,0
53,0,02279,Mark Wiebe,24,0
63,0,01014,Fulton Allem,23,2
63,0,01185,Brandel Chamblee,23,12
63,0,12387,Michael Christie,23,0
63,0,01196,Brian Claar,23,1
63,0,01219,John Cook,23,1
63,0,10207,Jimmy Johnston,23,3
63,0,01607,Brian Kamm,23,6
63,0,10457,Frank Nobilo,23,7
63,0,12663,Phil Tataurangi,23,0
63,0,06078,Esteban Toledo,23,2
63,0,02321,Fuzzy Zoeller,23,2
74,0,01266,Clark Dennis,22,4
74,0,01313,Steve Elkington,22,2
74,0,01475,Donnie Hammond,22,0
74,0,01559,Hale Irwin,22,8
74,0,01761,Len Mattiace,22,2
74,0,01771,Blaine McCallister,22,9
74,0,01810,Phil Mickelson,22,0
74,0,02099,Scott Simpson,22,4
74,0,02245,Grant Waite,22,1
83,0,01060,Dave Barr,21,2
83,0,20099,Doug Barron,21,12
83,0,01093,Ronnie Black,21,8
83,0,01116,Michael Bradley,21,2
83,0,01132,Mark Brooks,21,2
83,0,12826,Paul Claxton,21,1
83,0,21584,Richie Coughlan,21,5
