RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 2 PUTTS,TOTAL ROUNDS
1,0,23353,J.J. Henry,11.32,1223,108
2,0,24781,Hunter Mahan,11.01,936,85
3,0,20645,John Senden,10.99,1011,92
4,0,06573,Brandt Jobe,10.96,570,52
5,0,23349,Charles Warren,10.95,865,79
6,0,10885,Robert Allenby,10.90,1166,107
7,0,21961,Charles Howell III,10.88,1077,99
8,0,24140,Sean O'Hair,10.83,877,81
9,0,22378,Trevor Immelman,10.75,731,68
10,0,22293,Heath Slocum,10.74,1117,104
11,0,01139,Olin Browne,10.73,826,77
12,0,01766,Billy Mayfair,10.71,1103,103
13,0,20574,Mathew Goggin,10.69,973,91
13,0,27120,Troy Matteson,10.69,1005,94
13,0,26289,Boo Weekley,10.69,887,83
16,0,10809,Jim Furyk,10.67,1003,94
17,0,30925,Dustin Johnson,10.65,980,92
18,0,24024,Zach Johnson,10.64,894,84
19,0,20848,Ángel Cabrera,10.63,542,51
19,0,25364,Paul Casey,10.63,553,52
19,0,24490,George McNeill,10.63,1031,97
19,0,27095,Nick Watney,10.63,1020,96
23,0,07867,Woody Austin,10.62,1115,105
24,0,25900,Lucas Glover,10.56,961,91
25,0,06197,Michael Allen,10.55,960,91
26,0,23614,Rich Beem,10.54,949,90
27,0,06567,Vijay Singh,10.53,821,78
28,0,01313,Steve Elkington,10.51,883,84
28,0,01473,Todd Hamilton,10.51,967,92
30,0,21209,Sergio Garcia,10.50,735,70
31,0,01142,Bart Bryant,10.49,850,81
32,0,24357,K.J. Choi,10.47,733,70
33,0,25804,Bubba Watson,10.46,1015,97
34,0,20229,Stewart Cink,10.44,846,81
34,0,06595,Kevin Sutherland,10.44,1023,98
34,0,02206,David Toms,10.44,710,68
37,0,12510,Chad Campbell,10.43,980,94
37,0,01320,Bob Estes,10.43,939,90
37,0,24358,Robert Garrigus,10.43,939,90
37,0,01797,Rocco Mediate,10.43,907,87
41,0,06004,Stephen Ames,10.41,854,82
41,0,23788,D.J. Trahan,10.41,979,94
43,0,24912,Will MacKenzie,10.40,645,62
43,0,07749,Brett Quigley,10.40,832,80
45,0,01724,Jeff Maggert,10.37,892,86
46,0,22892,Jason Gore,10.36,974,94
47,0,01226,Fred Couples,10.35,621,60
47,0,20572,Rod Pampling,10.35,828,80
49,0,01945,Kenny Perry,10.32,1001,97
50,0,24502,Adam Scott,10.29,504,49
51,0,28089,Jason Day,10.28,833,81
52,0,08537,J.P. Hayes,10.27,688,67
52,0,24361,Pat Perez,10.27,945,92
54,0,02239,Scott Verplank,10.26,831,81
55,0,06251,Chris DiMarco,10.25,892,87
56,0,21878,Mark Wilson,10.24,1096,107
57,0,09011,David Duval,10.22,521,51
57,0,23621,Rory Sabbatini,10.22,777,76
59,0,22046,Geoff Ogilvy,10.20,653,64
59,0,20160,Charlie Wi,10.20,989,97
59,0,24663,Y.E. Yang,10.20,908,89
62,0,06643,Paul Goydos,10.19,795,78
62,0,01706,Davis Love III,10.19,795,78
62,0,22348,Nick O'Hern,10.19,815,80
65,0,20104,Ken Duke,10.18,1181,116
65,0,10860,Justin Leonard,10.18,967,95
67,0,12705,Cliff Kresge,10.17,854,84
67,0,27649,Brandt Snedeker,10.17,854,84
69,0,23778,Brad Adamonis,10.16,884,87
69,0,12716,Charley Hoffman,10.16,955,94
69,0,23623,Bo Van Pelt,10.16,1026,101
72,0,01024,Billy Andrade,10.15,721,71
72,0,20433,Mark Hensby,10.15,721,71
74,0,10505,Shane Bertsch,10.14,973,96
75,0,06522,Ernie Els,10.12,506,50
76,0,06621,Joe Durant,10.11,930,92
77,0,19803,Ryan Armour,10.10,879,87
77,0,08075,Jerry Kelly,10.10,889,88
77,0,23497,Tag Ridings,10.10,889,88
77,0,27770,Camilo Villegas,10.10,788,78
81,0,27963,Chris Stroud,10.09,817,81
82,0,01388,Robert Gamez,10.08,796,79
82,0,20105,Jeff Gove,10.08,504,50
82,0,08845,Scott Sterling,10.08,897,89
85,0,24924,Bill Haas,10.07,997,99
85,0,28158,Steve Marino,10.07,1198,119
87,0,01161,Mark Calcavecchia,10.05,663,66
87,0,20157,Retief Goosen,10.05,583,58
87,0,10425,Jay Williamson,10.05,965,96
90,0,06527,Steve Stricker,10.04,723,72
90,0,23325,Vaughn Taylor,10.04,1034,103
92,0,11032,Frank Lickliter II,10.03,1073,107
93,0,23541,Ben Crane,10.02,862,86
93,0,07457,Steve Flesch,10.02,952,95
93,0,10423,Mike Weir,10.02,872,87
96,0,21959,Ted Purdy,10.01,681,68
96,0,22913,John Rollins,10.01,941,94
98,0,24138,Ian Poulter,10.00,490,49
99,0,27141,J.B. Holmes,9.99,849,85
100,0,10585,Scott McCarron,9.98,629,63
100,0,25345,Carl Pettersson,9.98,1098,110
102,0,20498,Briny Baird,9.96,1125,113
102,0,21731,Freddie Jacobson,9.96,777,78
102,0,01810,Phil Mickelson,9.96,777,78
105,0,22371,Aaron Baddeley,9.95,726,73
105,0,10875,Todd Demsey,9.95,796,80
105,0,20634,Peter Lonard,9.95,915,92
105,0,26476,Chez Reavie,9.95,1015,102
109,0,29718,Anthony Kim,9.93,804,81
110,0,23135,Tim Clark,9.92,883,89
110,0,06090,Jim McGovern,9.92,744,75
112,0,27561,Nick Flanagan,9.91,882,89
113,0,27933,John Merrick,9.90,970,98
114,0,24925,Jonathan Byrd,9.89,841,85
114,0,21753,Brian Davis,9.89,1068,108
116,0,01553,John Huston,9.88,553,56
116,0,21350,Ryuji Imada,9.88,790,80
116,0,01677,Tom Lehman,9.88,504,51
119,0,24227,Justin Bolli,9.86,858,87
