RANK,MOVEMENT,PLAYER_ID,PLAYER,PUTTS MADE
1,0,25572,Graeme McDowell,8.1
2,0,21209,Sergio Garcia,7.7
3,0,28237,Rory McIlroy,7.5
4,0,24502,Adam Scott,7.3
5,0,23108,Matt Kuchar,7.2
6,0,30926,Chris Kirk,7.0
7,0,27436,Graham DeLaet,6.6
7,0,28307,Matt Every,6.6
7,0,25834,Daniel Summerhays,6.6
7,0,30927,Brendon Todd,6.6
11,0,20645,John Senden,6.5
11,0,29221,Webb Simpson,6.5
13,0,23320,Ryan Palmer,6.4
14,0,25364,Paul Casey,6.3
14,0,23983,Luke Donald,6.3
14,0,30925,Dustin Johnson,6.3
14,0,34046,Jordan Spieth,6.3
18,0,25632,Jimmy Walker,6.2
19,0,24924,Bill Haas,6.1
19,0,24024,Zach Johnson,6.1
19,0,26596,Ryan Moore,6.1
19,0,26331,Charl Schwartzel,6.1
19,0,27649,Brandt Snedeker,6.1
19,0,20396,Lee Westwood,6.1
25,0,33141,Keegan Bradley,6.0
25,0,21731,Freddie Jacobson,6.0
25,0,27963,Chris Stroud,6.0
28,0,24357,K.J. Choi,5.9
28,0,24781,Hunter Mahan,5.9
28,0,21528,Henrik Stenson,5.9
28,0,32150,Michael Thompson,5.9
32,0,27644,Brian Harman,5.8
32,0,26758,David Hearn,5.8
32,0,24490,George McNeill,5.8
32,0,22405,Justin Rose,5.8
32,0,31323,Gary Woodland,5.8
37,0,06522,Ernie Els,5.7
37,0,35539,Luke Guthrie,5.7
37,0,30944,Jason Kokrak,5.7
37,0,27214,Kevin Streelman,5.7
37,0,25804,Bubba Watson,5.7
42,0,22371,Aaron Baddeley,5.6
42,0,24846,Ricky Barnes,5.6
42,0,20229,Stewart Cink,5.6
42,0,22621,Ben Curtis,5.6
42,0,10809,Jim Furyk,5.6
42,0,27408,Martin Kaymer,5.6
42,0,08075,Jerry Kelly,5.6
42,0,32839,Hideki Matsuyama,5.6
42,0,25396,Kevin Na,5.6
42,0,34431,Robert Streb,5.6
52,0,25686,Jason Dufner,5.5
52,0,12716,Charley Hoffman,5.5
52,0,32640,Troy Merritt,5.5
52,0,01810,Phil Mickelson,5.5
52,0,25562,Andres Romero,5.5
52,0,33418,Shawn Stefani,5.5
58,0,25444,Justin Hicks,5.4
58,0,36689,Brooks Koepka,5.4
58,0,26851,Marc Leishman,5.4
58,0,27770,Camilo Villegas,5.4
62,0,28259,Sangmoon Bae,5.3
62,0,20593,Greg Chalmers,5.3
62,0,33461,Morgan Hoffmann,5.3
62,0,21961,Charles Howell III,5.3
62,0,26300,Matt Jones,5.3
62,0,34261,Scott Langley,5.3
62,0,27933,John Merrick,5.3
62,0,02206,David Toms,5.3
70,0,23541,Ben Crane,5.2
70,0,25191,Gonzalo Fernandez-Castaño,5.2
70,0,20157,Retief Goosen,5.2
70,0,34098,Russell Henley,5.2
70,0,30852,Ryo Ishikawa,5.2
70,0,29289,S.Y. Noh,5.2
70,0,34360,Patrick Reed,5.2
70,0,22293,Heath Slocum,5.2
70,0,31560,Brian Stuard,5.2
70,0,33419,Cameron Tringale,5.2
80,0,32366,Kevin Chappell,5.1
80,0,28089,Jason Day,5.1
80,0,23638,Brendon de Jonge,5.1
80,0,32102,Rickie Fowler,5.1
80,0,29926,Danny Lee,5.1
80,0,35300,Andrew Loupe,5.1
80,0,28475,Jeff Overton,5.1
80,0,24361,Pat Perez,5.1
80,0,29518,Brendan Steele,5.1
89,0,21753,Brian Davis,5.0
89,0,34099,Harris English,5.0
89,0,27141,J.B. Holmes,5.0
89,0,31202,William McGirt,5.0
89,0,22046,Geoff Ogilvy,5.0
94,0,20098,Stuart Appleby,4.9
94,0,20104,Ken Duke,4.9
94,0,24358,Robert Garrigus,4.9
94,0,10860,Justin Leonard,4.9
94,0,23623,Bo Van Pelt,4.9
94,0,27095,Nick Watney,4.9
100,0,29479,Scott Brown,4.8
100,0,20848,Ángel Cabrera,4.8
100,0,29420,Billy Horschel,4.8
100,0,33122,Russell Knox,4.8
100,0,01706,Davis Love III,4.8
100,0,24138,Ian Poulter,4.8
100,0,25349,Tim Wilkinson,4.8
