RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# BIRDIES,GREENS HIT
85,0,29720,Andres Gonzales,29.87,308,1031
86,0,27936,Martin Laird,29.77,273,917
87,0,26851,Marc Leishman,29.73,242,814
87,0,34265,Will Wilcox,29.73,209,703
89,0,30692,Scott Stallings,29.71,208,700
90,0,30736,Oscar Fraustro,29.69,182,613
91,0,30711,Colt Knost,29.65,309,1042
92,0,25364,Paul Casey,29.61,315,1064
93,0,32448,James Hahn,29.54,330,1117
94,0,20157,Retief Goosen,29.50,254,861
95,0,27644,Brian Harman,29.49,317,1075
95,0,33486,Roger Sloan,29.49,174,590
97,0,31416,Derek Fathauer,29.43,249,846
98,0,20848,Ángel Cabrera,29.40,182,619
99,0,20766,Padraig Harrington,29.38,193,657
100,0,23800,Bryce Molder,29.33,300,1023
101,0,37454,Whee Kim,29.31,248,846
102,0,26289,Boo Weekley,29.27,281,960
103,0,39977,Max Homa,29.24,245,838
104,0,29221,Webb Simpson,29.23,278,951
105,0,24357,K.J. Choi,29.21,208,712
105,0,27436,Graham DeLaet,29.21,236,808
105,0,24781,Hunter Mahan,29.21,283,969
108,0,24358,Robert Garrigus,29.16,221,758
109,0,26758,David Hearn,29.11,345,1185
110,0,34261,Scott Langley,29.03,310,1068
111,0,33419,Cameron Tringale,29.02,323,1113
112,0,20104,Ken Duke,28.98,297,1025
112,0,23623,Bo Van Pelt,28.98,275,949
114,0,20472,Alex Cejka,28.97,314,1084
115,0,22056,Cameron Percy,28.96,247,853
115,0,35451,Scott Pinckney,28.96,309,1067
117,0,29223,Sam Saunders,28.81,274,951
118,0,29476,Kyle Reifers,28.79,319,1108
119,0,24925,Jonathan Byrd,28.72,226,787
120,0,28780,Nicholas Thompson,28.71,304,1059
121,0,27064,Jhonattan Vegas,28.68,290,1011
122,0,27933,John Merrick,28.67,258,900
123,0,28475,Jeff Overton,28.66,311,1085
124,0,31323,Gary Woodland,28.60,254,888
125,0,06522,Ernie Els,28.59,189,661
126,0,29425,Andrew Svoboda,28.57,254,889
127,0,26476,Chez Reavie,28.53,200,701
128,0,36801,Mark Hubbard,28.46,263,924
129,0,34174,John Huh,28.43,334,1175
130,0,31560,Brian Stuard,28.36,300,1058
131,0,06567,Vijay Singh,28.34,263,928
132,0,25686,Jason Dufner,28.32,256,904
133,0,34358,Jonathan Randolph,28.31,229,809
134,0,33399,Adam Hadwin,28.30,315,1113
135,0,27214,Kevin Streelman,28.26,319,1129
136,0,29478,Kevin Kisner,28.19,349,1238
137,0,33122,Russell Knox,28.13,344,1223
138,0,26951,Johnson Wagner,28.00,236,843
139,0,21753,Brian Davis,27.98,256,915
140,0,25369,Jamie Donaldson,27.93,150,537
141,0,30946,Alex Prugh,27.90,281,1007
142,0,10809,Jim Furyk,27.86,224,804
143,0,25191,Gonzalo Fernandez-Castaño,27.83,246,884
144,0,20771,Steven Alker,27.79,199,716
144,0,20229,Stewart Cink,27.79,281,1011
146,0,40058,Zac Blair,27.76,340,1225
147,0,25900,Lucas Glover,27.73,277,999
148,0,28307,Matt Every,27.71,202,729
149,0,25720,Chad Collins,27.61,259,938
149,0,32640,Troy Merritt,27.61,286,1036
151,0,22293,Heath Slocum,27.55,165,599
152,0,21878,Mark Wilson,27.48,285,1037
153,0,22046,Geoff Ogilvy,27.40,157,573
154,0,31202,William McGirt,27.37,343,1253
155,0,23048,Eric Axley,27.36,165,603
156,0,34262,Jon Curran,27.33,258,944
157,0,12510,Chad Campbell,27.32,327,1197
158,0,25240,D.A. Points,27.10,219,808
159,0,28132,Tyrone Van Aswegen,27.01,175,648
160,0,23541,Ben Crane,26.97,178,660
160,0,37273,Derek Ernst,26.97,229,849
160,0,21961,Charles Howell III,26.97,349,1294
163,0,28500,Martin Flores,26.91,300,1115
164,0,24924,Bill Haas,26.79,285,1064
165,0,29535,Brice Garnett,26.78,260,971
166,0,31557,Jim Herman,26.68,309,1158
167,0,02206,David Toms,26.60,179,673
168,0,28023,Byron Smith,26.47,180,680
169,0,10860,Justin Leonard,26.46,181,684
170,0,28486,Michael Putnam,26.31,282,1072
171,0,23983,Luke Donald,26.16,219,837
172,0,32200,Roberto Castro,26.14,155,593
173,0,27466,Spencer Levin,26.05,310,1190
174,0,35541,John Peterson,25.97,267,1028
175,0,25349,Tim Wilkinson,25.91,206,795
176,0,20691,Greg Owen,25.59,185,723
177,0,29222,Billy Hurley III,25.30,234,925
178,0,01706,Davis Love III,24.88,154,619
179,0,23548,Bill Lunde,24.87,141,567
180,0,25198,Francesco Molinari,24.85,168,676
181,0,10885,Robert Allenby,24.58,174,708
182,0,34130,Sung Joon Park,24.44,219,896
183,0,23353,J.J. Henry,24.09,272,1129
184,0,31193,Jim Renner,22.58,175,775
