RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST OF APPR SHOT,TOTAL HOLES
1,0,02206,David Toms,159.0,3273355.000,572
2,0,22295,Darron Stiles,159.9,4334645.000,753
3,0,19846,Brian Gay,160.2,7334039.000,1272
4,0,28455,Will Claxton,160.3,5801414.000,1005
4,0,28310,Lee Williams,160.3,5292284.000,917
6,0,34261,Scott Langley,160.5,6628828.000,1147
6,0,27503,Steve LeBrun,160.5,5482149.000,949
6,0,25336,Alistair Presnell,160.5,4765683.000,825
9,0,24227,Justin Bolli,160.6,4762643.000,824
9,0,33461,Morgan Hoffmann,160.6,5487422.000,949
11,0,25345,Carl Pettersson,160.7,6600692.000,1141
12,0,08725,Tom Gillis,161.1,6250875.000,1078
13,0,20098,Stuart Appleby,161.3,8209887.000,1414
14,0,25686,Jason Dufner,161.4,6356250.000,1094
15,0,30692,Scott Stallings,161.5,6837600.000,1176
15,0,28135,Aaron Watkins,161.5,3644862.000,627
17,0,24507,Jason Bohn,161.6,6870989.000,1181
17,0,01116,Michael Bradley,161.6,4491569.000,772
17,0,12782,Tim Herron,161.6,4572784.000,786
17,0,01724,Jeff Maggert,161.6,5934699.000,1020
21,0,23452,Nicolas Colsaerts,161.7,3760893.000,646
21,0,30750,Tommy Gainey,161.7,7835160.000,1346
23,0,27644,Brian Harman,161.8,7908455.000,1358
24,0,24138,Ian Poulter,161.9,4068747.000,698
24,0,34360,Patrick Reed,161.9,7733212.000,1327
26,0,27556,Ted Potter Jr.,162.0,5750358.000,986
26,0,21878,Mark Wilson,162.0,5238433.000,898
28,0,22621,Ben Curtis,162.1,4820193.000,826
28,0,34409,David Lingmerth,162.1,5947269.000,1019
28,0,23497,Tag Ridings,162.1,6059065.000,1038
31,0,24399,Scott Gardiner,162.2,5442747.000,932
32,0,21753,Brian Davis,162.3,8699502.000,1489
33,0,23325,Vaughn Taylor,162.4,4181236.000,715
33,0,23788,D.J. Trahan,162.4,3970815.000,679
35,0,32698,Bobby Gates,162.5,3982679.000,681
35,0,21099,David Lynn,162.5,5886675.000,1006
35,0,27120,Troy Matteson,162.5,6176284.000,1056
35,0,23621,Rory Sabbatini,162.5,7534660.000,1288
39,0,26758,David Hearn,162.6,7661292.000,1309
40,0,23541,Ben Crane,162.7,5793017.000,989
41,0,30852,Ryo Ishikawa,162.8,5771664.000,985
42,0,21731,Freddie Jacobson,162.9,4838619.000,825
42,0,10860,Justin Leonard,162.9,7900293.000,1347
42,0,33418,Shawn Stefani,162.9,5243411.000,894
45,0,31202,William McGirt,163.1,7432773.000,1266
46,0,28259,Sangmoon Bae,163.2,7557130.000,1286
46,0,36884,Ben Kohles,163.2,6514074.000,1109
46,0,20691,Greg Owen,163.2,6960966.000,1185
46,0,26476,Chez Reavie,163.2,7037207.000,1198
46,0,27649,Brandt Snedeker,163.2,6051800.000,1030
46,0,34431,Robert Streb,163.2,6525716.000,1111
52,0,23409,James Driscoll,163.3,6630002.000,1128
52,0,22792,Peter Hanson,163.3,3468380.000,590
52,0,27129,Luke List,163.3,5468880.000,930
52,0,31560,Brian Stuard,163.3,6656313.000,1132
56,0,23135,Tim Clark,163.4,4534065.000,771
56,0,06567,Vijay Singh,163.4,5066033.000,861
56,0,28780,Nicholas Thompson,163.4,9075572.000,1543
59,0,20104,Ken Duke,163.5,7906838.000,1343
59,0,30926,Chris Kirk,163.5,8538775.000,1451
59,0,30711,Colt Knost,163.5,6092482.000,1035
59,0,35139,Richard Lee,163.5,7585228.000,1289
59,0,22961,David Mathis,163.5,6533782.000,1110
64,0,24494,Erik Compton,163.6,6836526.000,1161
64,0,19970,Robert Karlsson,163.6,3886158.000,660
64,0,27933,John Merrick,163.6,7177474.000,1219
67,0,32448,James Hahn,163.7,7049293.000,1196
67,0,26497,Casey Wittenberg,163.7,6439623.000,1093
69,0,28500,Martin Flores,163.8,8008374.000,1358
69,0,10809,Jim Furyk,163.8,6782774.000,1150
69,0,28679,Fabián Gómez,163.8,5908106.000,1002
69,0,33869,Eric Meierdierks,163.8,3914749.000,664
73,0,10885,Robert Allenby,163.9,5498732.000,932
73,0,24357,K.J. Choi,163.9,6666017.000,1130
73,0,34098,Russell Henley,163.9,6969940.000,1181
73,0,29420,Billy Horschel,163.9,8779150.000,1488
73,0,24024,Zach Johnson,163.9,7068434.000,1198
73,0,24140,Sean O'Hair,163.9,5388506.000,913
73,0,20160,Charlie Wi,163.9,6969709.000,1181
80,0,23353,J.J. Henry,164.0,7827154.000,1326
80,0,23108,Matt Kuchar,164.0,7307564.000,1238
80,0,20572,Rod Pampling,164.0,3689989.000,625
80,0,24663,Y.E. Yang,164.0,4326500.000,733
84,0,32366,Kevin Chappell,164.1,7081277.000,1199
84,0,29740,Brad Fritsch,164.1,7182620.000,1216
84,0,25444,Justin Hicks,164.1,6989085.000,1183
84,0,25572,Graeme McDowell,164.1,3905109.000,661
84,0,23800,Bryce Molder,164.1,7510695.000,1271
84,0,10213,Dicky Pride,164.1,6250108.000,1058
90,0,06004,Stephen Ames,164.2,4653032.000,787
90,0,34021,Bud Cauley,164.2,5917855.000,1001
90,0,27770,Camilo Villegas,164.2,6764096.000,1144
