RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
42,0,01320,Bob Estes,166.3,1245211000,208
42,0,22806,Doug LaBelle II,166.3,1197560000,200
44,0,10885,Robert Allenby,167.0,925738000,154
44,0,27503,Steve LeBrun,167.0,1087941000,181
44,0,23325,Vaughn Taylor,167.0,877707000,146
47,0,20160,Charlie Wi,167.1,1443980000,240
48,0,23409,James Driscoll,167.4,1416391000,235
48,0,24138,Ian Poulter,167.4,813663000,135
50,0,23135,Tim Clark,167.5,892284000,148
51,0,28259,Sangmoon Bae,167.8,1715700000,284
51,0,24024,Zach Johnson,167.8,1540405000,255
53,0,27649,Brandt Snedeker,167.9,1474514000,244
54,0,25336,Alistair Presnell,168.2,878181000,145
55,0,36884,Ben Kohles,168.5,1164745000,192
55,0,22405,Justin Rose,168.5,1164828000,192
55,0,33419,Cameron Tringale,168.5,1558705000,257
58,0,30750,Tommy Gainey,168.8,1598417000,263
58,0,22378,Trevor Immelman,168.8,1033063000,170
60,0,08075,Jerry Kelly,168.9,1325223000,218
61,0,24846,Ricky Barnes,169.2,1254585000,206
62,0,35139,Richard Lee,169.5,1445858000,237
63,0,08725,Tom Gillis,169.6,1098972000,180
64,0,34021,Bud Cauley,169.8,1198255000,196
65,0,28780,Nicholas Thompson,169.9,1926797000,315
66,0,24924,Bill Haas,170.0,1524201000,249
67,0,28455,Will Claxton,170.2,986711000,161
67,0,30852,Ryo Ishikawa,170.2,1066162000,174
67,0,23108,Matt Kuchar,170.2,1666799000,272
67,0,34360,Patrick Reed,170.2,1629809000,266
71,0,20593,Greg Chalmers,170.3,1538396000,251
71,0,19970,Robert Karlsson,170.3,717340000,117
71,0,06527,Steve Stricker,170.3,999407000,163
74,0,20443,Jin Park,170.5,798146000,130
75,0,24663,Y.E. Yang,170.7,860159000,140
76,0,34046,Jordan Spieth,170.9,1729132000,281
77,0,06004,Stephen Ames,171.0,898695000,146
78,0,24399,Scott Gardiner,171.3,1041989000,169
79,0,29740,Brad Fritsch,171.6,1507369000,244
80,0,28307,Matt Every,171.7,1959295000,317
81,0,29420,Billy Horschel,171.8,2102222000,340
82,0,23621,Rory Sabbatini,172.0,1869872000,302
83,0,32200,Roberto Castro,172.2,1866129000,301
83,0,06573,Brandt Jobe,172.2,1121937000,181
83,0,34431,Robert Streb,172.2,1258148000,203
83,0,27963,Chris Stroud,172.2,1729913000,279
87,0,31560,Brian Stuard,172.3,1203271000,194
87,0,23623,Bo Van Pelt,172.3,1159765000,187
89,0,28679,Fabián Gómez,172.4,1191713000,192
90,0,23353,J.J. Henry,172.5,1422072000,229
91,0,23983,Luke Donald,172.6,1143414000,184
92,0,25345,Carl Pettersson,172.7,1429729000,230
93,0,34098,Russell Henley,173.0,1587801000,255
94,0,23452,Nicolas Colsaerts,173.1,710501000,114
95,0,23320,Ryan Palmer,173.2,1758134000,282
96,0,27095,Nick Watney,173.3,1703671000,273
97,0,31202,William McGirt,173.4,1554267000,249
98,0,22913,John Rollins,173.6,1506422000,241
98,0,29221,Webb Simpson,173.6,1724623000,276
100,0,32366,Kevin Chappell,173.7,1544125000,247
100,0,27120,Troy Matteson,173.7,1144152000,183
100,0,23788,D.J. Trahan,173.7,787961000,126
103,0,28475,Jeff Overton,173.8,1638953000,262
104,0,12510,Chad Campbell,174.0,1528783000,244
104,0,27436,Graham DeLaet,174.0,1960864000,313
104,0,27644,Brian Harman,174.0,1560103000,249
104,0,26300,Matt Jones,174.0,1628779000,260
108,0,25240,D.A. Points,174.1,1554215000,248
109,0,27129,Luke List,174.2,1116483000,178
110,0,22046,Geoff Ogilvy,174.3,828284000,132
110,0,24361,Pat Perez,174.3,1481221000,236
112,0,26851,Marc Leishman,174.4,1381405000,220
113,0,22371,Aaron Baddeley,174.5,1312637000,209
114,0,33418,Shawn Stefani,174.9,1045093000,166
114,0,25632,Jimmy Walker,174.9,1819571000,289
116,0,24490,George McNeill,175.0,1373244000,218
117,0,20229,Stewart Cink,175.1,1266788000,201
117,0,22792,Peter Hanson,175.1,769129000,122
117,0,24781,Hunter Mahan,175.1,1664357000,264
117,0,27330,Josh Teater,175.1,1506276000,239
117,0,32150,Michael Thompson,175.1,1008474000,160
122,0,30944,Jason Kokrak,175.5,1718015000,272
122,0,26679,Kevin Stadler,175.5,1692941000,268
124,0,37273,Derek Ernst,175.9,956400000,151
124,0,32448,James Hahn,175.9,1583544000,250
124,0,25572,Graeme McDowell,175.9,766135000,121
127,0,30692,Scott Stallings,176.0,1520346000,240
128,0,33869,Eric Meierdierks,176.1,703601000,111
129,0,25818,Scott Piercy,176.2,1497030000,236
129,0,31323,Gary Woodland,176.2,2029918000,320
131,0,06567,Vijay Singh,176.4,882619000,139
132,0,28089,Jason Day,176.6,1417655000,223
132,0,29289,S.Y. Noh,176.6,1341674000,211
132,0,23497,Tag Ridings,176.6,1226692000,193
132,0,25834,Daniel Summerhays,176.6,1882065000,296
132,0,26289,Boo Weekley,176.6,1888580000,297
137,0,26951,Johnson Wagner,176.7,928730000,146
138,0,32102,Rickie Fowler,176.8,1419545000,223
138,0,01810,Phil Mickelson,176.8,1661492000,261
140,0,28237,Rory McIlroy,176.9,1120836000,176
141,0,21961,Charles Howell III,177.3,1908607000,299
141,0,22056,Cameron Percy,177.3,1174295000,184
143,0,12716,Charley Hoffman,177.8,1869447000,292
144,0,27895,Jonas Blixt,177.9,1363849000,213
144,0,28500,Martin Flores,177.9,1742429000,272
146,0,24140,Sean O'Hair,178.0,986826000,154
146,0,29518,Brendan Steele,178.0,1679075000,262
148,0,26596,Ryan Moore,178.3,1347722000,210
149,0,30925,Dustin Johnson,178.7,1351253000,210
150,0,26331,Charl Schwartzel,178.8,1480826000,230
151,0,20572,Rod Pampling,178.9,746923000,116
152,0,34174,John Huh,179.1,1721326000,267
153,0,20691,Greg Owen,179.4,1433868000,222
154,0,27214,Kevin Streelman,179.5,1570471000,243
155,0,06522,Ernie Els,179.6,1060393000,164
156,0,23638,Brendon de Jonge,179.9,2280126000,352
156,0,27936,Martin Laird,179.9,1146215000,177
158,0,29479,Scott Brown,180.9,1139878000,175
158,0,20848,Ángel Cabrera,180.9,1328330000,204
160,0,28092,D.H. Lee,181.2,1278691000,196
161,0,29425,Andrew Svoboda,181.6,732053000,112
162,0,25900,Lucas Glover,181.8,1184648000,181
162,0,30163,Henrik Norlander,181.8,1348399000,206
162,0,25804,Bubba Watson,181.8,1577435000,241
165,0,08793,Tiger Woods,181.9,1289901000,197
166,0,24502,Adam Scott,182.0,1133729000,173
167,0,32334,Charlie Beljan,182.1,1245858000,190
168,0,20645,John Senden,182.2,1311559000,200
169,0,24358,Robert Garrigus,182.9,1271115000,193
170,0,25274,Steven Bowditch,183.2,1378133000,209
170,0,21209,Sergio Garcia,183.2,1233481000,187
172,0,30110,Kyle Stanley,183.7,1348900000,204
173,0,34099,Harris English,183.8,2163611000,327
174,0,25562,Andres Romero,184.3,1254182000,189
175,0,20766,Padraig Harrington,184.5,797105000,120
176,0,31557,Jim Herman,184.6,1036806000,156
177,0,27408,Martin Kaymer,186.5,953536000,142
178,0,20396,Lee Westwood,188.5,1235044000,182
179,0,33141,Keegan Bradley,190.0,2018114000,295
180,0,21528,Henrik Stenson,193.1,1237111000,178
