RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 3 PUTTS,TOTAL ROUNDS
1,0,06751,Chris Tucker,.87,71,82
2,0,06599,John Elliott,.86,49,57
3,0,01934,Dave Peege,.83,57,69
4,0,06150,Carl Cooper,.80,61,76
4,0,01408,Kelly Gibson,.80,74,93
6,0,01469,Dan Halldorson,.79,68,86
6,0,02170,Hal Sutton,.79,60,76
8,0,02100,Tim Simpson,.78,54,69
8,0,06072,Greg Whisman,.78,61,78
10,0,02002,John Riegger,.76,53,70
11,0,01157,Tom Byrum,.75,57,76
11,0,01374,Robin Freeman,.75,62,83
11,0,06284,Jim Hallet,.75,84,112
14,0,06010,Brad Bell,.74,40,54
14,0,02063,Dave Schreyer,.74,39,53
16,0,01891,David Ogrin,.73,58,80
16,0,02094,Tony Sills,.73,48,66
18,0,01533,P.H. Horgan III,.72,54,75
19,0,01168,David Canipe,.71,55,77
19,0,01381,Fred Funk,.71,77,109
19,0,01748,Doug Martin,.71,60,85
19,0,06132,Sonny Skinner,.71,52,73
19,0,02195,Leonard Thompson,.71,49,69
24,0,01006,John Adams,.70,64,92
24,0,02201,Jim Thorpe,.70,39,56
26,0,01527,Scott Hoch,.69,41,59
27,0,01185,Brandel Chamblee,.68,58,85
27,0,01239,Michael Cunning,.68,56,82
29,0,01040,Emlyn Aubrey,.67,48,72
29,0,01161,Mark Calcavecchia,.67,64,95
31,0,01388,Robert Gamez,.66,52,79
31,0,08537,J.P. Hayes,.66,48,73
33,0,01096,Phil Blackmar,.65,52,80
33,0,07569,Mark Carnevale,.65,54,83
33,0,02095,Larry Silveira,.65,35,54
36,0,01443,Hubert Green,.64,32,50
36,0,01468,Gary Hallberg,.64,56,87
36,0,01633,Tom Kite,.64,58,90
36,0,02049,Gene Sauers,.64,50,78
36,0,02214,Kirk Triplett,.64,44,69
36,0,02311,Kim Young,.64,43,67
42,0,01307,Joel Edwards,.63,34,54
42,0,06128,Steve Lamontagne,.63,55,88
42,0,01724,Jeff Maggert,.63,56,89
45,0,01249,John Daly,.62,48,78
45,0,01418,Bill Glasson,.62,32,52
45,0,06383,E.J. Pfister,.62,36,58
45,0,01958,Dan Pohl,.62,37,60
45,0,01971,Dillard Pruitt,.62,56,91
45,0,02226,Tray Tyner,.62,41,66
51,0,01200,Keith Clearwater,.61,65,106
51,0,01725,John Mahaffey,.61,46,76
53,0,01129,Bill Britton,.60,50,83
53,0,01945,Kenny Perry,.60,50,83
55,0,01475,Donnie Hammond,.59,39,66
56,0,01060,Dave Barr,.58,53,92
56,0,01458,Jerry Haas,.58,34,59
56,0,01550,Ed Humenik,.58,57,99
59,0,01489,Steve Hart,.57,51,90
59,0,01522,Lon Hinkle,.57,33,58
