RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,01284,Mike Donald,25.00,25,1
1,0,01331,Rick Fehr,25.00,25,1
1,0,01577,Lee Janzen,25.00,25,1
1,0,01633,Tom Kite,25.00,25,1
5,0,01495,Morris Hatalsky,26.00,26,1
6,0,02067,Ted Schulz,26.50,53,2
7,0,01261,Jay Delsing,27.00,27,1
7,0,01320,Bob Estes,27.00,27,1
7,0,01797,Rocco Mediate,27.00,27,1
7,0,01928,Corey Pavin,27.00,27,1
7,0,02049,Gene Sauers,27.00,27,1
7,0,02104,Jeff Sluman,27.00,27,1
7,0,02131,Mike Springer,27.00,27,1
7,0,02170,Hal Sutton,27.00,27,1
7,0,02246,Duffy Waldorf,27.00,27,1
7,0,02321,Fuzzy Zoeller,27.00,27,1
17,0,01388,Robert Gamez,27.50,55,2
17,0,01414,Bob Gilder,27.50,55,2
17,0,01837,Gil Morgan,27.50,55,2
20,0,01060,Dave Barr,28.00,28,1
20,0,01361,Dan Forsman,28.00,28,1
20,0,01378,David Frost,28.00,28,1
20,0,01527,Scott Hoch,28.00,28,1
20,0,01690,Bruce Lietzke,28.00,28,1
20,0,01748,Doug Martin,28.00,28,1
20,0,01771,Blaine McCallister,28.00,28,1
20,0,01968,Nick Price,28.00,28,1
20,0,02007,Larry Rinker,28.00,28,1
20,0,02159,Curtis Strange,28.00,28,1
20,0,02190,Doug Tewell,28.00,56,2
20,0,02206,David Toms,28.00,28,1
20,0,06072,Greg Whisman,28.00,28,1
33,0,01510,Nolan Henke,28.50,57,2
33,0,01553,John Huston,28.50,57,2
33,0,01723,Andrew Magee,28.50,57,2
33,0,02242,Lanny Wadkins,28.50,57,2
37,0,01006,John Adams,29.00,58,2
37,0,01035,Tommy Armour III,29.00,29,1
37,0,01042,Paul Azinger,29.00,29,1
37,0,01093,Ronnie Black,29.00,29,1
37,0,01226,Fred Couples,29.00,29,1
37,0,01306,David Edwards,29.00,29,1
37,0,01381,Fred Funk,29.00,29,1
37,0,01390,Buddy Gardner,29.00,29,1
37,0,06575,Dudley Hart,29.00,29,1
37,0,01682,Wayne Levi,29.00,29,1
37,0,01783,Mark McCumber,29.00,29,1
37,0,01846,Jodie Mudd,29.00,29,1
37,0,01926,Steve Pate,29.00,29,1
37,0,01945,Kenny Perry,29.00,58,2
37,0,02010,Loren Roberts,29.00,58,2
37,0,02033,Dave Rummells,29.00,29,1
37,0,02090,Tom Sieckmann,29.00,29,1
37,0,02101,Joey Sindelar,29.00,29,1
37,0,02111,Mike Smith,29.00,58,2
37,0,02135,Mike Standly,29.00,58,2
37,0,02167,Mike Sullivan,29.00,29,1
58,0,06124,Patrick Burke,29.50,59,2
58,0,01196,Brian Claar,29.50,59,2
58,0,01219,John Cook,29.50,59,2
58,0,06332,Neal Lancaster,29.50,59,2
62,0,01014,Fulton Allem,30.00,60,2
62,0,01132,Mark Brooks,30.00,30,1
62,0,01143,Brad Bryant,30.00,30,1
62,0,01323,Brad Fabel,30.00,30,1
62,0,01444,Ken Green,30.00,30,1
62,0,01549,Mike Hulbert,30.00,30,1
62,0,01677,Tom Lehman,30.00,60,2
62,0,01706,Davis Love III,30.00,60,2
62,0,01887,Mark O'Meara,30.00,30,1
62,0,01960,Don Pooley,30.00,30,1
62,0,02267,D.A. Weibring,30.00,30,1
62,0,02303,Robert Wrenn,30.00,30,1
74,0,01098,Jay Don Blake,30.50,61,2
74,0,01139,Olin Browne,30.50,61,2
74,0,06044,Scott Gump,30.50,61,2
74,0,01457,Jay Haas,30.50,61,2
74,0,01569,Peter Jacobsen,30.50,61,2
74,0,02214,Kirk Triplett,30.50,61,2
80,0,01024,Billy Andrade,31.00,31,1
80,0,07569,Mark Carnevale,31.00,31,1
80,0,01203,Russ Cochran,31.00,31,1
80,0,01235,Ben Crenshaw,31.00,31,1
80,0,01353,Bruce Fleisher,31.00,31,1
80,0,01355,Raymond Floyd,31.00,31,1
80,0,01385,Jim Gallagher Jr.,31.00,31,1
80,0,01550,Ed Humenik,31.00,31,1
80,0,06128,Steve Lamontagne,31.00,31,1
80,0,06040,John Ross,31.00,31,1
80,0,02133,Craig Stadler,31.00,31,1
91,0,01142,Bart Bryant,32.00,32,1
91,0,06284,Jim Hallet,32.00,64,2
91,0,01559,Hale Irwin,32.00,32,1
91,0,01736,Roger Maltbie,32.00,32,1
91,0,06090,Jim McGovern,32.00,32,1
91,0,01938,David Peoples,32.00,32,1
91,0,01946,Peter Persons,32.00,32,1
91,0,01958,Dan Pohl,32.00,64,2
99,0,01200,Keith Clearwater,33.00,33,1
99,0,01724,Jeff Maggert,33.00,33,1
99,0,01943,Chris Perry,33.00,33,1
99,0,02279,Mark Wiebe,33.00,33,1
103,0,01168,David Canipe,34.00,34,1
103,0,01443,Hubert Green,34.00,34,1
103,0,01475,Donnie Hammond,34.00,34,1
103,0,02100,Tim Simpson,34.00,34,1
107,0,01313,Steve Elkington,35.00,35,1
107,0,01469,Dan Halldorson,35.00,35,1
109,0,01408,Kelly Gibson,36.00,36,1
