RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 5 AVG,TOTAL PAR
1,0,02100,Tim Simpson,-132,4.56,1490
2,0,01766,Billy Mayfair,-131,4.61,1685
3,0,01284,Mike Donald,-125,4.66,1860
4,0,02049,Gene Sauers,-120,4.62,1590
5,0,01042,Paul Azinger,-117,4.63,1565
5,0,02104,Jeff Sluman,-117,4.67,1760
7,0,01024,Billy Andrade,-113,4.68,1760
7,0,01385,Jim Gallagher Jr.,-113,4.69,1840
7,0,01723,Andrew Magee,-113,4.64,1575
10,0,01715,Mark Lye,-112,4.63,1520
11,0,01096,Phil Blackmar,-111,4.63,1510
11,0,01938,David Peoples,-111,4.69,1790
13,0,01049,Ian Baker-Finch,-110,4.58,1320
13,0,01132,Mark Brooks,-110,4.70,1815
15,0,01060,Dave Barr,-109,4.67,1640
16,0,01706,Davis Love III,-107,4.65,1520
16,0,02223,Bob Tway,-107,4.66,1560
18,0,01926,Steve Pate,-106,4.67,1620
19,0,01035,Tommy Armour III,-105,4.67,1585
19,0,02303,Robert Wrenn,-105,4.67,1575
21,0,01313,Steve Elkington,-104,4.65,1500
22,0,02186,Brian Tennyson,-103,4.68,1610
23,0,01928,Corey Pavin,-102,4.70,1680
23,0,02067,Ted Schulz,-102,4.73,1900
25,0,01219,John Cook,-101,4.69,1605
26,0,01098,Jay Don Blake,-100,4.68,1570
26,0,02239,Scott Verplank,-100,4.66,1455
28,0,01527,Scott Hoch,-98,4.64,1360
28,0,02241,Bobby Wadkins,-98,4.71,1680
30,0,01151,Clark Burroughs,-97,4.70,1620
30,0,02146,Payne Stewart,-97,4.68,1530
30,0,02170,Hal Sutton,-97,4.66,1440
33,0,01444,Ken Green,-96,4.69,1540
33,0,02010,Loren Roberts,-96,4.73,1775
35,0,01226,Fred Couples,-95,4.61,1220
35,0,01968,Nick Price,-95,4.70,1590
37,0,01331,Rick Fehr,-94,4.69,1530
37,0,01390,Buddy Gardner,-94,4.73,1735
37,0,01837,Gil Morgan,-94,4.64,1290
37,0,01975,Tom Purtzer,-94,4.63,1285
41,0,01161,Mark Calcavecchia,-93,4.70,1560
42,0,01157,Tom Byrum,-92,4.69,1495
42,0,01569,Peter Jacobsen,-92,4.63,1260
44,0,02148,Ray Stewart,-91,4.69,1465
44,0,02242,Lanny Wadkins,-91,4.65,1310
46,0,01006,John Adams,-88,4.70,1490
46,0,01876,Greg Norman,-88,4.52,910
46,0,02279,Mark Wiebe,-88,4.73,1620
49,0,01887,Mark O'Meara,-87,4.69,1410
50,0,01261,Jay Delsing,-86,4.72,1520
50,0,01823,Larry Mize,-86,4.65,1235
52,0,01943,Chris Perry,-85,4.73,1570
52,0,02321,Fuzzy Zoeller,-85,4.63,1135
52,0,02322,Richard Zokol,-85,4.63,1140
55,0,01310,Dave Eichelberger,-84,4.75,1705
55,0,02111,Mike Smith,-84,4.70,1420
57,0,02133,Craig Stadler,-83,4.61,1055
58,0,01072,Chip Beck,-82,4.71,1420
58,0,06284,Jim Hallet,-82,4.79,1955
58,0,02201,Jim Thorpe,-82,4.73,1530
61,0,02007,Larry Rinker,-81,4.74,1530
61,0,02090,Tom Sieckmann,-81,4.71,1410
63,0,01014,Fulton Allem,-80,4.67,1200
63,0,01133,Billy Ray Brown,-80,4.70,1320
63,0,01150,George Burns,-80,4.74,1510
63,0,01196,Brian Claar,-80,4.72,1410
63,0,01725,John Mahaffey,-80,4.74,1560
63,0,02041,Bill Sander,-80,4.74,1510
69,0,01307,Joel Edwards,-79,4.72,1400
69,0,01323,Brad Fabel,-79,4.70,1300
69,0,01414,Bob Gilder,-79,4.68,1230
69,0,01557,John Inman,-79,4.76,1670
73,0,01361,Dan Forsman,-78,4.72,1375
73,0,01549,Mike Hulbert,-78,4.79,1885
73,0,01633,Tom Kite,-78,4.70,1300
