RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,START TOURNAMENT ID
83,0,10217,Warren Schutte,2,1997360
83,0,02076,Peter Senior,2,2000310
83,0,02091,Charles Sifford,2,1983020
83,0,02105,Bob Smith,2,1985280
83,0,02133,Craig Stadler,2,2000380
83,0,06581,David Sutherland,2,2000460
83,0,06595,Kevin Sutherland,2,2000430
83,0,06613,Tommy Tolles,2,2000455
83,0,02214,Kirk Triplett,2,2000480
83,0,21878,Mark Wilson,2,1999280
83,0,02313,Bruce Zabriski,2,1998350
