RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE
1,0,20157,Retief Goosen,18
2,0,02106,Chris Smith,15
3,0,07223,Brian Bateman,14
3,0,02010,Loren Roberts,14
5,0,24507,Jason Bohn,13
5,0,01677,Tom Lehman,13
5,0,21959,Ted Purdy,13
5,0,02246,Duffy Waldorf,13
9,0,20229,Stewart Cink,12
9,0,01320,Bob Estes,12
11,0,01139,Olin Browne,11
11,0,20593,Greg Chalmers,11
11,0,01473,Todd Hamilton,11
11,0,01569,Peter Jacobsen,11
11,0,20094,Jonathan Kaye,11
11,0,20572,Rod Pampling,11
11,0,20127,Chris Riley,11
11,0,02206,David Toms,11
19,0,01024,Billy Andrade,10
19,0,19824,Craig Barlow,10
19,0,01161,Mark Calcavecchia,10
19,0,12510,Chad Campbell,10
19,0,23541,Ben Crane,10
19,0,07457,Steve Flesch,10
19,0,12823,Carlos Franco,10
19,0,21731,Freddie Jacobson,10
19,0,24024,Zach Johnson,10
19,0,08075,Jerry Kelly,10
19,0,24361,Pat Perez,10
19,0,25345,Carl Pettersson,10
19,0,02101,Joey Sindelar,10
19,0,06567,Vijay Singh,10
19,0,02239,Scott Verplank,10
34,0,21633,Steve Allan,9
34,0,01388,Robert Gamez,9
34,0,25900,Lucas Glover,9
34,0,26420,Richard Johnson,9
34,0,23552,Hank Kuehne,9
34,0,06332,Neal Lancaster,9
34,0,01810,Phil Mickelson,9
34,0,20628,Arron Oberholser,9
34,0,23320,Ryan Palmer,9
34,0,01948,Tim Petrovic,9
34,0,02002,John Riegger,9
34,0,10423,Mike Weir,9
34,0,08793,Tiger Woods,9
47,0,12652,Cameron Beckman,8
47,0,01127,Danny Briggs,8
47,0,20848,Ángel Cabrera,8
47,0,23135,Tim Clark,8
47,0,06251,Chris DiMarco,8
47,0,25686,Jason Dufner,8
47,0,06522,Ernie Els,8
47,0,10201,Matt Gogel,8
47,0,12782,Tim Herron,8
47,0,01553,John Huston,8
47,0,10733,Kent Jones,8
47,0,01666,Bernhard Langer,8
47,0,10860,Justin Leonard,8
47,0,24781,Hunter Mahan,8
47,0,01766,Billy Mayfair,8
47,0,01771,Blaine McCallister,8
47,0,10585,Scott McCarron,8
47,0,21949,Joe Ogilvie,8
47,0,20663,Brenden Pappas,8
47,0,22405,Justin Rose,8
47,0,23621,Rory Sabbatini,8
47,0,08375,Paul Stankowski,8
47,0,02214,Kirk Triplett,8
47,0,20396,Lee Westwood,8
71,0,20098,Stuart Appleby,7
71,0,07867,Woody Austin,7
71,0,20029,Notah Begay III,7
71,0,24925,Jonathan Byrd,7
71,0,01313,Steve Elkington,7
71,0,21805,Harrison Frazar,7
71,0,01378,David Frost,7
71,0,01381,Fred Funk,7
71,0,01418,Bill Glasson,7
71,0,01457,Jay Haas,7
71,0,01527,Scott Hoch,7
71,0,21961,Charles Howell III,7
71,0,01577,Lee Janzen,7
71,0,01724,Jeff Maggert,7
71,0,12680,Shigeki Maruyama,7
71,0,26950,John Morgan,7
71,0,12660,Jesper Parnevik,7
71,0,01928,Corey Pavin,7
71,0,22548,Patrick Sheehan,7
71,0,02104,Jeff Sluman,7
71,0,20548,Hidemichi Tanaka,7
71,0,10425,Jay Williamson,7
93,0,06197,Michael Allen,6
93,0,10885,Robert Allenby,6
93,0,06004,Stephen Ames,6
93,0,21407,Arjun Atwal,6
93,0,20498,Briny Baird,6
93,0,07721,Pat Bates,6
93,0,06809,Bob Burns,6
93,0,01175,Jim Carter,6
93,0,24357,K.J. Choi,6
93,0,20850,Daniel Chopra,6
93,0,01226,Fred Couples,6
93,0,19881,Robert Damron,6
93,0,08931,Glen Day,6
93,0,06621,Joe Durant,6
93,0,12760,Danny Ellis,6
93,0,01361,Dan Forsman,6
93,0,12645,Brent Geiberger,6
93,0,06575,Dudley Hart,6
93,0,20433,Mark Hensby,6
93,0,20382,Stephen Leaney,6
93,0,01706,Davis Love III,6
93,0,25396,Kevin Na,6
93,0,01887,Mark O'Meara,6
93,0,10107,Deane Pappas,6
93,0,01927,Dennis Paulson,6
93,0,01941,Tom Pernice Jr.,6
93,0,23497,Tag Ridings,6
93,0,22913,John Rollins,6
93,0,22293,Heath Slocum,6
93,0,06527,Steve Stricker,6
93,0,06078,Esteban Toledo,6
93,0,08385,Omar Uresti,6
93,0,23623,Bo Van Pelt,6
93,0,20436,Garrett Willis,6
93,0,12602,Dean Wilson,6
128,0,01042,Paul Azinger,5
128,0,23613,Rich Barcelo,5
128,0,07363,Craig Bowden,5
128,0,08123,Jeff Brehaut,5
128,0,01142,Bart Bryant,5
128,0,01157,Tom Byrum,5
128,0,20472,Alex Cejka,5
128,0,12388,Michael Clark II,5
128,0,19972,José Coceres,5
128,0,01219,John Cook,5
128,0,23983,Luke Donald,5
128,0,20585,Niclas Fasth,5
128,0,20121,Todd Fischer,5
128,0,01374,Robin Freeman,5
128,0,10809,Jim Furyk,5
128,0,21209,Sergio Garcia,5
128,0,19846,Brian Gay,5
128,0,20378,Mathias Grönberg,5
128,0,20766,Padraig Harrington,5
128,0,23353,J.J. Henry,5
128,0,08881,Tripp Isenhour,5
128,0,01619,Skip Kendall,5
128,0,23108,Matt Kuchar,5
128,0,01685,J.L. Lewis,5
128,0,11032,Frank Lickliter II,5
128,0,01707,Steve Lowery,5
128,0,01761,Len Mattiace,5
128,0,08339,Spike McRoy,5
128,0,01797,Rocco Mediate,5
128,0,06515,Shaun Micheel,5
128,0,01823,Larry Mize,5
128,0,25237,Kevin Muncrief,5
128,0,22046,Geoff Ogilvy,5
128,0,06373,José María Olazábal,5
128,0,01945,Kenny Perry,5
128,0,10213,Dicky Pride,5
128,0,02049,Gene Sauers,5
128,0,24502,Adam Scott,5
128,0,20645,John Senden,5
128,0,07013,Wes Short Jr.,5
128,0,02099,Scott Simpson,5
128,0,06595,Kevin Sutherland,5
128,0,23325,Vaughn Taylor,5
