RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,55789,Taylor Montgomery,51.06%,193,378
2,0,46435,Austin Cook,47.98%,95,198
3,0,50188,S.H. Kim,47.62%,180,378
4,0,40098,Matt Fitzpatrick,46.67%,126,270
5,0,30911,Tommy Fleetwood,46.08%,141,306
6,0,47504,Sam Burns,45.75%,140,306
7,0,34409,David Lingmerth,45.73%,107,234
8,0,29221,Webb Simpson,45.68%,74,162
9,0,25900,Lucas Glover,44.74%,153,342
9,0,32839,Hideki Matsuyama,44.74%,153,342
11,0,45522,Christiaan Bezuidenhout,44.44%,144,324
11,0,39058,Lucas Herbert,44.44%,96,216
11,0,25493,Nick Taylor,44.44%,144,324
14,0,51634,Sahith Theegala,44.21%,191,432
15,0,55182,Tom Kim,44.17%,159,360
16,0,35450,Patrick Cantlay,44.12%,135,306
17,0,25632,Jimmy Walker,43.98%,95,216
18,0,47591,Eric Cole,43.83%,213,486
19,0,29970,Dylan Frittelli,43.65%,55,126
20,0,35901,Paul Haley II,43.59%,102,234
21,0,24925,Jonathan Byrd,43.52%,47,108
21,0,26596,Ryan Moore,43.52%,94,216
23,0,28089,Jason Day,43.46%,133,306
23,0,28252,Seamus Power,43.46%,133,306
25,0,46717,Viktor Hovland,43.43%,172,396
26,0,24502,Adam Scott,43.40%,125,288
27,0,34046,Jordan Spieth,43.33%,117,270
27,0,33448,Justin Thomas,43.33%,117,270
29,0,51766,Wyndham Clark,43.29%,187,432
30,0,40162,Justin Lower,43.27%,148,342
30,0,49960,Sepp Straka,43.27%,148,342
32,0,58696,Peter Kuest,43.21%,70,162
33,0,30927,Brendon Todd,43.18%,171,396
34,0,47079,Harrison Endycott,43.16%,101,234
35,0,46442,Maverick McNealy,43.06%,93,216
36,0,34363,Tyrrell Hatton,42.98%,147,342
37,0,47995,Davis Riley,42.90%,139,324
38,0,20229,Stewart Cink,42.74%,100,234
39,0,52955,Ludvig Åberg,42.59%,92,216
39,0,48084,Wesley Bryan,42.59%,46,108
39,0,40006,Erik van Rooyen,42.59%,92,216
42,0,39977,Max Homa,42.50%,153,360
43,0,34466,Peter Malnati,42.46%,107,252
44,0,40058,Zac Blair,42.42%,84,198
44,0,59018,Ryan Gerard,42.42%,84,198
46,0,27644,Brian Harman,42.40%,145,342
46,0,54421,Garrick Higgo,42.40%,145,342
48,0,25686,Jason Dufner,42.31%,99,234
49,0,33399,Adam Hadwin,42.28%,137,324
50,0,31646,Emiliano Grillo,42.27%,175,414
51,0,19803,Ryan Armour,42.06%,106,252
52,0,33948,Byeong Hun An,42.03%,174,414
52,0,35461,Beau Hossler,42.03%,174,414
54,0,35506,Mackenzie Hughes,42.01%,121,288
55,0,34255,Joseph Bramlett,41.85%,113,270
56,0,50095,Austin Smotherman,41.83%,128,306
57,0,32791,K.H. Lee,41.80%,158,378
58,0,32102,Rickie Fowler,41.79%,173,414
59,0,53165,Doc Redman,41.67%,75,180
59,0,57366,Cameron Young,41.67%,150,360
61,0,25818,Scott Piercy,41.50%,127,306
62,0,47988,Nick Hardy,41.44%,179,432
63,0,39324,J.J. Spaun,41.41%,164,396
64,0,33413,Ben Martin,41.36%,134,324
64,0,31560,Brian Stuard,41.36%,67,162
66,0,22371,Aaron Baddeley,41.32%,119,288
67,0,54591,Ben Griffin,41.20%,178,432
68,0,34076,Joel Dahmen,41.18%,126,306
69,0,34098,Russell Henley,41.05%,133,324
70,0,35532,Tom Hoge,41.01%,155,378
71,0,51997,Andrew Novak,40.94%,140,342
72,0,33653,Thomas Detry,40.91%,162,396
72,0,37455,Si Woo Kim,40.91%,162,396
72,0,47993,Denny McCarthy,40.91%,162,396
75,0,47128,Richy Werenski,40.87%,103,252
76,0,34099,Harris English,40.83%,147,360
76,0,54628,Lee Hodges,40.83%,147,360
76,0,48081,Xander Schauffele,40.83%,147,360
79,0,33141,Keegan Bradley,40.74%,132,324
79,0,55708,Hayden Buckley,40.74%,110,270
79,0,45242,Kevin Yu,40.74%,88,216
82,0,47347,Adam Schenk,40.58%,168,414
82,0,52374,Brandon Wu,40.58%,168,414
84,0,50525,Collin Morikawa,40.52%,124,306
85,0,24140,Sean O'Hair,40.48%,51,126
86,0,32757,Patton Kizzire,40.43%,131,324
86,0,46441,Robby Shelton,40.43%,131,324
88,0,30692,Scott Stallings,40.37%,109,270
89,0,57975,Harry Hall,40.35%,138,342
90,0,52513,Carson Young,40.28%,116,288
91,0,57362,Austin Eckroat,40.20%,123,306
92,0,31202,William McGirt,40.12%,65,162
92,0,36871,Matt NeSmith,40.12%,130,324
92,0,48119,Ben Taylor,40.12%,130,324
95,0,39546,Keith Mitchell,40.00%,144,360
95,0,49947,Taylor Moore,40.00%,144,360
95,0,55893,Sam Stevens,40.00%,144,360
98,0,46970,Jon Rahm,39.87%,122,306
99,0,23320,Ryan Palmer,39.81%,86,216
100,0,48117,Kurt Kitayama,39.74%,93,234
101,0,49771,J.T. Poston,39.72%,143,360
102,0,39954,Cody Gribble,39.68%,100,252
103,0,32366,Kevin Chappell,39.58%,57,144
103,0,51349,Nico Echavarria,39.58%,57,144
105,0,31577,Tano Goya,39.54%,121,306
106,0,47983,Chad Ramey,39.51%,128,324
107,0,39975,Michael Kim,39.22%,120,306
108,0,46046,Scottie Scheffler,39.14%,155,396
109,0,32662,Michael Gligic,38.89%,42,108
109,0,49298,Kramer Hickok,38.89%,112,288
109,0,27974,Sung Kang,38.89%,49,126
109,0,32640,Troy Merritt,38.89%,91,234
109,0,48867,Matti Schmid,38.89%,77,198
109,0,32139,Danny Willett,38.89%,84,216
109,0,55454,Carl Yuan,38.89%,91,234
116,0,46414,Aaron Rai,38.62%,146,378
117,0,34563,Chesson Hadley,38.54%,111,288
118,0,24024,Zach Johnson,38.46%,90,234
119,0,52372,Cameron Champ,38.38%,76,198
