RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,47591,Eric Cole,104,865,12.0
2,0,50493,Justin Suh,96,693,13.9
3,0,37275,Sam Ryder,95,672,14.1
4,0,40115,Adam Svensson,92,737,12.5
5,0,50188,S.H. Kim,89,761,11.7
6,0,36799,Stephan Jaeger,86,742,11.6
7,0,47993,Denny McCarthy,85,685,12.4
8,0,34563,Chesson Hadley,84,557,15.1
9,0,49771,J.T. Poston,83,641,12.9
9,0,51890,Greyson Sigg,83,616,13.5
11,0,54591,Ben Griffin,82,667,12.3
12,0,54783,Dylan Wu,81,540,15.0
13,0,45157,Cam Davis,80,563,14.2
14,0,47995,Davis Riley,79,549,14.4
14,0,47347,Adam Schenk,79,677,11.7
16,0,55789,Taylor Montgomery,78,715,10.9
17,0,45522,Christiaan Bezuidenhout,77,574,13.4
17,0,29725,Tony Finau,77,516,14.9
17,0,32839,Hideki Matsuyama,77,523,14.7
17,0,36871,Matt NeSmith,77,560,13.8
17,0,46340,Alex Smalley,77,639,12.1
22,0,34099,Harris English,76,607,12.5
22,0,50095,Austin Smotherman,76,587,12.9
24,0,47988,Nick Hardy,75,597,12.6
25,0,33141,Keegan Bradley,74,473,15.6
25,0,54421,Garrick Higgo,74,648,11.4
25,0,26476,Chez Reavie,74,567,13.1
28,0,39971,Sungjae Im,73,626,11.7
28,0,40162,Justin Lower,73,597,12.2
28,0,49960,Sepp Straka,73,540,13.5
31,0,32102,Rickie Fowler,72,600,12.0
31,0,56762,Will Gordon,72,575,12.5
31,0,26596,Ryan Moore,72,445,16.2
31,0,27214,Kevin Streelman,72,581,12.4
35,0,25900,Lucas Glover,71,565,12.6
35,0,31646,Emiliano Grillo,71,617,11.5
35,0,34098,Russell Henley,71,508,14.0
35,0,54628,Lee Hodges,71,632,11.2
35,0,46414,Aaron Rai,71,597,11.9
35,0,48887,Matt Wallace,71,481,14.8
41,0,27644,Brian Harman,70,591,11.8
41,0,39546,Keith Mitchell,70,548,12.8
41,0,34256,Andrew Putnam,70,617,11.3
41,0,47983,Chad Ramey,70,659,10.6
45,0,39977,Max Homa,69,605,11.4
45,0,55893,Sam Stevens,69,563,12.3
45,0,48119,Ben Taylor,69,606,11.4
48,0,52513,Carson Young,68,512,13.3
49,0,57362,Austin Eckroat,67,499,13.4
49,0,36801,Mark Hubbard,67,633,10.6
49,0,35449,Adam Long,67,647,10.4
49,0,33413,Ben Martin,67,583,11.5
49,0,30927,Brendon Todd,67,670,10.0
54,0,57975,Harry Hall,66,573,11.5
54,0,37455,Si Woo Kim,66,651,10.1
54,0,55182,Tom Kim,66,559,11.8
57,0,33399,Adam Hadwin,65,591,11.0
57,0,35532,Tom Hoge,65,639,10.2
57,0,46717,Viktor Hovland,65,539,12.1
60,0,33948,Byeong Hun An,64,686,9.3
60,0,33653,Thomas Detry,64,496,12.9
60,0,52374,Brandon Wu,64,595,10.8
63,0,51766,Wyndham Clark,63,663,9.5
63,0,37338,Zecheng Dou,63,530,11.9
63,0,30926,Chris Kirk,63,555,11.4
63,0,33410,Andrew Landry,63,457,13.8
63,0,28775,Nate Lashley,63,558,11.3
63,0,27349,Alex Noren,63,533,11.8
63,0,25632,Jimmy Walker,63,559,11.3
70,0,33122,Russell Knox,62,523,11.9
70,0,51634,Sahith Theegala,62,661,9.4
72,0,28420,Ryan Brehm,61,451,13.5
72,0,55708,Hayden Buckley,61,442,13.8
72,0,52375,Doug Ghim,61,489,12.5
72,0,34466,Peter Malnati,61,599,10.2
72,0,25493,Nick Taylor,61,566,10.8
77,0,34255,Joseph Bramlett,60,466,12.9
77,0,50525,Collin Morikawa,60,432,13.9
77,0,34610,Matthias Schwab,60,552,10.9
77,0,46441,Robby Shelton,60,589,10.2
77,0,48699,Callum Tarren,60,544,11.0
82,0,45609,Tyler Duncan,59,511,11.5
82,0,49298,Kramer Hickok,59,547,10.8
82,0,35506,Mackenzie Hughes,59,517,11.4
82,0,32757,Patton Kizzire,59,602,9.8
