RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS,LOW TOTAL PUTTS
1,0,01346,Ed Fiori,28.39,2754,97,11
2,0,01378,David Frost,28.43,2303,81,23
3,0,01235,Ben Crenshaw,28.49,2336,82,23
4,0,01214,Frank Conner,28.55,2484,87,17
5,0,06142,Mitch Adcock,28.64,2148,75,23
6,0,01098,Jay Don Blake,28.68,2237,78,23
7,0,01943,Chris Perry,28.70,2267,79,23
8,0,01553,John Huston,28.71,3015,105,16
9,0,02230,Stan Utley,28.74,2098,73,23
10,0,02267,D.A. Weibring,28.75,2329,81,25
11,0,01495,Morris Hatalsky,28.77,2158,75,20
12,0,06575,Dudley Hart,28.79,2735,95,22
12,0,01968,Nick Price,28.79,2850,99,22
14,0,01129,Bill Britton,28.83,2422,84,20
15,0,01093,Ronnie Black,28.84,2567,89,21
16,0,02090,Tom Sieckmann,28.85,2683,93,23
17,0,01569,Peter Jacobsen,28.86,2684,93,23
18,0,01331,Rick Fehr,28.87,2454,85,21
19,0,01261,Jay Delsing,28.89,2687,93,23
19,0,01557,John Inman,28.89,2831,98,22
21,0,01329,Brad Faxon,28.90,2572,89,23
21,0,01928,Corey Pavin,28.90,2572,89,24
23,0,06012,Greg Kraft,28.91,2342,81,23
24,0,01887,Mark O'Meara,28.93,2343,81,22
25,0,01639,Kenny Knox,28.95,2374,82,23
25,0,01823,Larry Mize,28.95,2345,81,24
25,0,01960,Don Pooley,28.95,1650,57,22
28,0,02104,Jeff Sluman,28.98,3217,111,22
29,0,01072,Chip Beck,28.99,2580,89,24
30,0,01706,Davis Love III,29.00,2668,92,22
31,0,02279,Mark Wiebe,29.01,2408,83,23
32,0,06090,Jim McGovern,29.02,2931,101,18
32,0,01846,Jodie Mudd,29.02,1915,66,25
32,0,02010,Loren Roberts,29.02,2960,102,24
32,0,02292,Bob Wolcott,29.02,2960,102,23
36,0,02131,Mike Springer,29.04,2468,85,23
37,0,01837,Gil Morgan,29.05,2527,87,23
37,0,02242,Lanny Wadkins,29.05,2527,87,23
39,0,01161,Mark Calcavecchia,29.07,2791,96,25
39,0,01200,Keith Clearwater,29.07,3110,107,23
39,0,01355,Raymond Floyd,29.07,1744,60,21
39,0,01457,Jay Haas,29.07,3023,104,23
43,0,01701,Bob Lohr,29.08,2588,89,23
44,0,01390,Buddy Gardner,29.09,2589,89,24
45,0,01633,Tom Kite,29.12,2650,91,23
45,0,02224,Greg Twiggs,29.12,1514,52,23
45,0,02226,Tray Tyner,29.12,1951,67,6
48,0,01132,Mark Brooks,29.13,3117,107,24
48,0,06034,Marco Dawson,29.13,2330,80,21
48,0,02041,Bill Sander,29.13,1515,52,9
48,0,06048,Dicky Thompson,29.13,2039,70,5
48,0,02225,Howard Twitty,29.13,2476,85,23
53,0,01226,Fred Couples,29.14,2448,84,22
53,0,08537,J.P. Hayes,29.14,2127,73,24
55,0,02099,Scott Simpson,29.15,2128,73,24
56,0,01288,Ed Dougherty,29.16,3149,108,22
56,0,01443,Hubert Green,29.16,1458,50,25
58,0,01133,Billy Ray Brown,29.17,2188,75,24
58,0,01724,Jeff Maggert,29.17,2596,89,24
58,0,02206,David Toms,29.17,2538,87,23
61,0,01723,Andrew Magee,29.18,2801,96,20
61,0,01978,Fran Quinn,29.18,1780,61,16
63,0,01185,Brandel Chamblee,29.19,2481,85,19
63,0,01219,John Cook,29.19,2306,79,24
65,0,01414,Bob Gilder,29.20,2745,94,23
65,0,01577,Lee Janzen,29.20,3037,104,23
67,0,01023,Jerry Anderson,29.21,2541,87,23
68,0,02146,Payne Stewart,29.23,2397,82,24
69,0,01353,Bruce Fleisher,29.25,2984,102,23
70,0,01522,Lon Hinkle,29.26,1697,58,21
71,0,01181,Jon Chaffee,29.27,1932,66,25
71,0,01458,Jerry Haas,29.27,1727,59,23
71,0,02111,Mike Smith,29.27,3103,106,24
74,0,01306,David Edwards,29.28,2752,94,23
74,0,01677,Tom Lehman,29.28,3016,103,22
74,0,02246,Duffy Waldorf,29.28,2518,86,24
77,0,01042,Paul Azinger,29.31,2521,86,23
78,0,02049,Gene Sauers,29.32,2287,78,16
78,0,02063,Dave Schreyer,29.32,1554,53,21
80,0,01323,Brad Fabel,29.33,2757,94,23
80,0,01361,Dan Forsman,29.33,3197,109,23
80,0,01489,Steve Hart,29.33,2640,90,25
80,0,01533,P.H. Horgan III,29.33,2200,75,24
80,0,02033,Dave Rummells,29.33,2816,96,22
85,0,01320,Bob Estes,29.34,2611,89,24
85,0,01682,Wayne Levi,29.34,2435,83,23
87,0,01035,Tommy Armour III,29.35,2407,82,23
87,0,01946,Peter Persons,29.35,2906,99,24
87,0,02159,Curtis Strange,29.35,1761,60,24
90,0,08277,Greg Lesher,29.36,2290,78,22
91,0,02223,Bob Tway,29.37,1909,65,25
92,0,01049,Ian Baker-Finch,29.38,1763,60,22
92,0,01385,Jim Gallagher Jr.,29.38,3085,105,25
92,0,02303,Robert Wrenn,29.38,2409,82,23
95,0,01468,Gary Hallberg,29.39,2557,87,22
95,0,01549,Mike Hulbert,29.39,3233,110,24
95,0,02007,Larry Rinker,29.39,2410,82,24
98,0,01510,Nolan Henke,29.40,2528,86,25
98,0,02311,Kim Young,29.40,1970,67,24
100,0,01876,Greg Norman,29.41,1706,58,24
101,0,01024,Billy Andrade,29.42,2530,86,23
101,0,01559,Hale Irwin,29.42,1912,65,26
103,0,01444,Ken Green,29.44,2561,87,23
104,0,01096,Phil Blackmar,29.45,2356,80,19
104,0,01157,Tom Byrum,29.45,2238,76,23
104,0,01313,Steve Elkington,29.45,2533,86,25
104,0,01736,Roger Maltbie,29.45,1885,64,25
104,0,02185,Lance Ten Broeck,29.45,3151,107,23
109,0,02313,Bruce Zabriski,29.46,2357,80,23
110,0,02190,Doug Tewell,29.47,2240,76,23
111,0,01435,Wayne Grady,29.49,2064,70,23
111,0,01945,Kenny Perry,29.49,2448,83,17
113,0,01014,Fulton Allem,29.52,2922,99,24
113,0,06124,Patrick Burke,29.52,2657,90,14
115,0,01755,Dick Mast,29.53,2156,73,25
116,0,01239,Michael Cunning,29.55,2423,82,25
116,0,01926,Steve Pate,29.55,3103,105,23
116,0,06072,Greg Whisman,29.55,2305,78,23
119,0,01143,Brad Bryant,29.56,3340,113,25
119,0,01196,Brian Claar,29.56,2926,99,22
119,0,06332,Neal Lancaster,29.56,3399,115,25
122,0,01418,Bill Glasson,29.58,1568,53,23
122,0,01996,Mike Reid,29.58,2278,77,23
122,0,02067,Ted Schulz,29.58,3135,106,22
122,0,02321,Fuzzy Zoeller,29.58,1834,62,23
126,0,06122,Greg Hickman,29.59,1894,64,24
126,0,06383,E.J. Pfister,29.59,1716,58,25
126,0,02298,Jim Woodward,29.59,2071,70,23
129,0,01690,Bruce Lietzke,29.61,1954,66,25
130,0,01938,David Peoples,29.62,2932,99,24
130,0,02214,Kirk Triplett,29.62,2044,69,23
132,0,01284,Mike Donald,29.64,2994,101,24
132,0,02135,Mike Standly,29.64,2934,99,24
134,0,01381,Fred Funk,29.65,3232,109,21
134,0,01408,Kelly Gibson,29.65,2757,93,24
134,0,02094,Tony Sills,29.65,1957,66,22
137,0,01748,Doug Martin,29.66,2521,85,25
137,0,02133,Craig Stadler,29.66,2432,82,22
137,0,02167,Mike Sullivan,29.66,2373,80,23
140,0,01142,Bart Bryant,29.67,1780,60,24
141,0,06010,Brad Bell,29.70,1604,54,25
141,0,01203,Russ Cochran,29.70,2851,96,23
141,0,01934,Dave Peege,29.70,2049,69,8
144,0,01527,Scott Hoch,29.71,1753,59,23
144,0,01550,Ed Humenik,29.71,2971,100,24
146,0,01376,Bob Friend,29.73,2884,97,22
147,0,01168,David Canipe,29.74,2320,78,16
148,0,01771,Blaine McCallister,29.75,2856,96,25
149,0,06150,Carl Cooper,29.76,2262,76,23
149,0,06128,Steve Lamontagne,29.76,2619,88,22
151,0,01975,Tom Purtzer,29.79,2443,82,23
152,0,02322,Richard Zokol,29.81,1997,67,23
153,0,01249,John Daly,29.82,2326,78,22
154,0,02002,John Riegger,29.85,2119,71,16
155,0,06599,John Elliott,29.86,1732,58,5
156,0,01766,Billy Mayfair,29.89,3407,114,24
156,0,01783,Mark McCumber,29.89,2421,81,23
158,0,01374,Robin Freeman,29.90,2512,84,22
158,0,01388,Robert Gamez,29.90,2362,79,24
160,0,02201,Jim Thorpe,29.91,1675,56,24
161,0,01006,John Adams,29.94,2784,93,24
162,0,06040,John Ross,29.95,2576,86,23
163,0,02195,Leonard Thompson,29.96,2067,69,23
164,0,01040,Emlyn Aubrey,29.97,2158,72,23
164,0,01139,Olin Browne,29.97,2697,90,24
164,0,01971,Dillard Pruitt,29.97,2727,91,24
167,0,01797,Rocco Mediate,29.98,2458,82,25
168,0,02101,Joey Sindelar,29.99,3209,107,24
169,0,02095,Larry Silveira,30.00,1620,54,26
170,0,01475,Donnie Hammond,30.02,1981,66,24
171,0,01891,David Ogrin,30.03,2402,80,23
172,0,06284,Jim Hallet,30.05,3366,112,24
173,0,01958,Dan Pohl,30.12,1807,60,25
174,0,06044,Scott Gump,30.14,3345,111,22
175,0,06132,Sonny Skinner,30.18,2203,73,24
176,0,01307,Joel Edwards,30.22,1632,54,22
177,0,01725,John Mahaffey,30.28,2301,76,23
178,0,06751,Chris Tucker,30.29,2514,83,22
179,0,01060,Dave Barr,30.33,2790,92,26
179,0,07569,Mark Carnevale,30.33,2517,83,25
181,0,02170,Hal Sutton,30.45,2314,76,24
182,0,01469,Dan Halldorson,30.52,2625,86,23
183,0,02100,Tim Simpson,30.55,2108,69,5
