RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,28089,Jason Day,68.89,4960,72
2,0,34046,Jordan Spieth,69.09,6080,88
3,0,34265,Will Wilcox,69.28,3741,54
4,0,25804,Bubba Watson,69.29,4712,68
5,0,33448,Justin Thomas,69.61,7379,106
6,0,21528,Henrik Stenson,69.65,4179,60
7,0,24024,Zach Johnson,69.67,6061,87
8,0,24507,Jason Bohn,69.72,6623,95
9,0,25364,Paul Casey,69.77,5721,82
10,0,30925,Dustin Johnson,69.82,5027,72
11,0,32839,Hideki Matsuyama,69.84,6355,91
12,0,34431,Robert Streb,69.86,7685,110
13,0,08075,Jerry Kelly,69.87,5520,79
13,0,23108,Matt Kuchar,69.87,6568,94
15,0,22405,Justin Rose,69.91,4614,66
16,0,36689,Brooks Koepka,69.95,5666,81
17,0,34099,Harris English,69.99,7139,102
18,0,23621,Rory Sabbatini,70.00,5670,81
19,0,29725,Tony Finau,70.03,7423,106
20,0,33122,Russell Knox,70.07,6727,96
21,0,29926,Danny Lee,70.08,8409,120
22,0,36699,Patrick Rodgers,70.09,3715,53
23,0,27649,Brandt Snedeker,70.11,6660,95
24,0,34360,Patrick Reed,70.13,7013,100
24,0,29221,Webb Simpson,70.13,5470,78
26,0,29518,Brendan Steele,70.14,5892,84
26,0,25834,Daniel Summerhays,70.14,7084,101
28,0,33418,Shawn Stefani,70.15,6594,94
29,0,40026,Daniel Berger,70.16,6806,97
29,0,25720,Chad Collins,70.16,5543,79
31,0,24925,Jonathan Byrd,70.17,4561,65
31,0,30711,Colt Knost,70.17,6035,86
33,0,25396,Kevin Na,70.18,6667,95
34,0,29478,Kevin Kisner,70.19,7300,104
35,0,31202,William McGirt,70.22,7233,103
36,0,24490,George McNeill,70.24,6532,93
36,0,26329,Louis Oosthuizen,70.24,4425,63
36,0,24361,Pat Perez,70.24,6743,96
39,0,31557,Jim Herman,70.25,6182,88
40,0,23320,Ryan Palmer,70.26,5410,77
40,0,34264,Hudson Swafford,70.26,6675,95
42,0,10809,Jim Furyk,70.27,4497,64
43,0,26951,Johnson Wagner,70.28,4779,68
44,0,23638,Brendon de Jonge,70.29,7451,106
45,0,21209,Sergio Garcia,70.30,3937,56
45,0,23800,Bryce Molder,70.30,6116,87
47,0,25632,Jimmy Walker,70.31,6047,86
48,0,20771,Steven Alker,70.32,4219,60
48,0,40058,Zac Blair,70.32,7313,104
48,0,12510,Chad Campbell,70.32,6821,97
51,0,32102,Rickie Fowler,70.33,5064,72
52,0,25274,Steven Bowditch,70.34,7245,103
52,0,25818,Scott Piercy,70.34,6331,90
54,0,37454,Whee Kim,70.36,4855,69
54,0,30944,Jason Kokrak,70.36,6192,88
56,0,35532,Tom Hoge,70.37,5559,79
56,0,27095,Nick Watney,70.37,6404,91
58,0,20229,Stewart Cink,70.38,5419,77
58,0,35541,John Peterson,70.38,5912,84
60,0,29479,Scott Brown,70.39,6828,97
60,0,30927,Brendon Todd,70.39,6546,93
62,0,33141,Keegan Bradley,70.42,5915,84
62,0,27436,Graham DeLaet,70.42,4577,65
