RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,TOURN/COURSE,ROUND
1,0,24507,Jason Bohn,61,The Greenbrier/,3
1,0,28089,Jason Day,61,BMW Champ/Conwa,1
1,0,28237,Rory McIlroy,61,Wells Fargo/Qua,3
1,0,32640,Troy Merritt,61,Quicken Loans/R,3
1,0,23320,Ryan Palmer,61,Humana/PGA West,2
1,0,27649,Brandt Snedeker,61,Wyndham Champ/S,2
1,0,34046,Jordan Spieth,61,John Deere Clas,3
1,0,33448,Justin Thomas,61,Sony Open/Waial,2
9,0,27895,Jonas Blixt,62,Wyndham Champ/S,3
9,0,25274,Steven Bowditch,62,Byron Nelson/TP,1
9,0,29479,Scott Brown,62,AT&T Pebble/Mon,3
9,0,25364,Paul Casey,62,Sony Open/Waial,1
9,0,24494,Erik Compton,62,Wyndham Champ/S,1
9,0,22892,Jason Gore,62,Wyndham Champ/S,3
9,0,31557,Jim Herman,62,Shriners Hosp./,3
9,0,35532,Tom Hoge,62,Wyndham Champ/S,1
9,0,27141,J.B. Holmes,62,WGC-Cadillac/Tr,1
9,0,30925,Dustin Johnson,62,BMW Champ/Conwa,2
9,0,08075,Jerry Kelly,62,Sony Open/Waial,2
9,0,37092,Hyung-Sung Kim,62,Sony Open/Waial,3
9,0,30926,Chris Kirk,62,Hyundai T of C/,4
9,0,34261,Scott Langley,62,The Greenbrier/,1
9,0,29926,Danny Lee,62,John Deere Clas,3
9,0,26851,Marc Leishman,62,Sony Open/Waial,2
9,0,33413,Ben Martin,62,Shriners Hosp./,3
9,0,31202,William McGirt,62,Wyndham Champ/S,1
9,0,33667,Carlos Ortiz,62,The Barclays/Pl,3
9,0,29221,Webb Simpson,62,Sony Open/Waial,1
9,0,25632,Jimmy Walker,62,Sony Open/Waial,3
9,0,25804,Bubba Watson,62,Travelers Champ,1
31,0,27796,Joe Affrunti,63,Byron Nelson/TP,2
31,0,28259,Sangmoon Bae,63,The Barclays/Pl,3
31,0,32334,Charlie Beljan,63,AT&T Pebble/Mon,2
31,0,24925,Jonathan Byrd,63,The Greenbrier/,1
31,0,12510,Chad Campbell,63,Canadian Open/G,2
31,0,20229,Stewart Cink,63,The McGladrey/S,3
31,0,34262,Jon Curran,63,Byron Nelson/TP,2
31,0,22621,Ben Curtis,63,Byron Nelson/TP,2
31,0,08931,Glen Day,63,Barbasol Champ/,2
31,0,23638,Brendon de Jonge,63,Byron Nelson/TP,3
31,0,20104,Ken Duke,63,Mayakoba/El Cam,2
31,0,37273,Derek Ernst,63,Wyndham Champ/S,1
31,0,25191,Gonzalo Fernandez-Castaño,63,Byron Nelson/TP,4
31,0,10809,Jim Furyk,63,RBC Heritage/Ha,4
31,0,20157,Retief Goosen,63,Quicken Loans/R,1
31,0,24924,Bill Haas,63,Humana/La Quint,2
31,0,33399,Adam Hadwin,63,Shriners Hosp./,4
31,0,34098,Russell Henley,63,The Greenbrier/,4
31,0,12716,Charley Hoffman,63,Deutsche Bank/T,2
31,0,33461,Morgan Hoffmann,63,Wyndham Champ/S,1
31,0,39977,Max Homa,63,Sony Open/Waial,3
31,0,30852,Ryo Ishikawa,63,Quicken Loans/R,1
31,0,27747,Hiroshi Iwata,63,PGA Championshi,2
31,0,24024,Zach Johnson,63,Byron Nelson/TP,4
31,0,26300,Matt Jones,63,Byron Nelson/TP,2
31,0,30711,Colt Knost,63,Humana/PGA West,4
31,0,23108,Matt Kuchar,63,Sony Open/Waial,2
31,0,27466,Spencer Levin,63,Wyndham Champ/S,4
31,0,32839,Hideki Matsuyama,63,BMW Champ/Conwa,2
31,0,24490,George McNeill,63,Shriners Hosp./,2
31,0,25818,Scott Piercy,63,Shell Houston/G,1
31,0,35451,Scott Pinckney,63,Sony Open/Waial,2
