RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
1,0,34563,Chesson Hadley,2.000,2,1
1,0,45486,Joaquin Niemann,2.000,2,1
1,0,48119,Ben Taylor,2.000,2,1
4,0,56278,Matthew Wolff,2.333,7,3
5,0,45526,Abraham Ancer,2.500,5,2
5,0,29970,Dylan Frittelli,2.500,5,2
5,0,35532,Tom Hoge,2.500,5,2
5,0,29478,Kevin Kisner,2.500,5,2
5,0,46442,Maverick McNealy,2.500,5,2
5,0,26329,Louis Oosthuizen,2.500,5,2
11,0,34076,Joel Dahmen,2.667,8,3
11,0,23320,Ryan Palmer,2.667,8,3
11,0,31323,Gary Woodland,2.667,8,3
14,0,33948,Byeong Hun An,3.000,6,2
14,0,22371,Aaron Baddeley,3.000,3,1
14,0,29268,Bronson Burgoon,3.000,3,1
14,0,35450,Patrick Cantlay,3.000,9,3
14,0,25364,Paul Casey,3.000,6,2
14,0,34021,Bud Cauley,3.000,3,1
14,0,28089,Jason Day,3.000,6,2
14,0,45609,Tyler Duncan,3.000,3,1
14,0,34099,Harris English,3.000,6,2
14,0,29725,Tony Finau,3.000,9,3
14,0,40098,Matt Fitzpatrick,3.000,3,1
14,0,30911,Tommy Fleetwood,3.000,3,1
14,0,10809,Jim Furyk,3.000,3,1
14,0,19846,Brian Gay,3.000,3,1
14,0,25900,Lucas Glover,3.000,3,1
14,0,28679,Fabián Gómez,3.000,3,1
14,0,46402,Talor Gooch,3.000,6,2
14,0,34363,Tyrrell Hatton,3.000,3,1
14,0,33597,Harry Higgs,3.000,3,1
14,0,33490,Bo Hoag,3.000,3,1
14,0,39977,Max Homa,3.000,3,1
14,0,29420,Billy Horschel,3.000,6,2
14,0,35461,Beau Hossler,3.000,3,1
14,0,39971,Sungjae Im,3.000,3,1
14,0,27974,Sung Kang,3.000,6,2
14,0,37455,Si Woo Kim,3.000,6,2
14,0,32757,Patton Kizzire,3.000,3,1
14,0,33122,Russell Knox,3.000,3,1
14,0,30944,Jason Kokrak,3.000,6,2
14,0,33410,Andrew Landry,3.000,3,1
14,0,29926,Danny Lee,3.000,9,3
14,0,27129,Luke List,3.000,6,2
14,0,32839,Hideki Matsuyama,3.000,9,3
14,0,32640,Troy Merritt,3.000,3,1
14,0,39546,Keith Mitchell,3.000,3,1
14,0,48822,Sebastián Muñoz,3.000,3,1
14,0,33667,Carlos Ortiz,3.000,6,2
14,0,24361,Pat Perez,3.000,3,1
14,0,34256,Andrew Putnam,3.000,3,1
14,0,46970,Jon Rahm,3.000,6,2
14,0,26476,Chez Reavie,3.000,3,1
14,0,53165,Doc Redman,3.000,6,2
14,0,34360,Patrick Reed,3.000,6,2
14,0,24502,Adam Scott,3.000,9,3
14,0,46441,Robby Shelton,3.000,6,2
14,0,29221,Webb Simpson,3.000,6,2
14,0,35891,Cameron Smith,3.000,9,3
14,0,27649,Brandt Snedeker,3.000,6,2
14,0,30692,Scott Stallings,3.000,3,1
14,0,49960,Sepp Straka,3.000,3,1
14,0,27214,Kevin Streelman,3.000,6,2
14,0,25493,Nick Taylor,3.000,6,2
14,0,33448,Justin Thomas,3.000,6,2
14,0,32150,Michael Thompson,3.000,3,1
14,0,30927,Brendon Todd,3.000,6,2
14,0,32333,Kevin Tway,3.000,3,1
14,0,29484,Peter Uihlein,3.000,3,1
14,0,37189,Harold Varner III,3.000,6,2
14,0,48887,Matt Wallace,3.000,3,1
14,0,25804,Bubba Watson,3.000,6,2
14,0,47128,Richy Werenski,3.000,3,1
