RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
1,0,01706,Davis Love III,87.50,7,8
2,0,01139,Olin Browne,66.67,4,6
3,0,01677,Tom Lehman,62.50,5,8
3,0,01928,Corey Pavin,62.50,5,8
3,0,24138,Ian Poulter,62.50,5,8
6,0,25345,Carl Pettersson,60.00,9,15
7,0,25720,Chad Collins,57.14,8,14
8,0,24449,Parker McLachlin,56.25,9,16
9,0,20098,Stuart Appleby,55.56,5,9
9,0,06522,Ernie Els,55.56,5,9
9,0,12823,Carlos Franco,55.56,5,9
9,0,25190,Jeff Quinney,55.56,5,9
9,0,27963,Chris Stroud,55.56,5,9
14,0,10423,Mike Weir,53.85,7,13
15,0,08537,J.P. Hayes,53.33,8,15
15,0,20645,John Senden,53.33,8,15
17,0,06197,Michael Allen,50.00,7,14
17,0,01024,Billy Andrade,50.00,5,10
17,0,22371,Aaron Baddeley,50.00,5,10
17,0,01226,Fred Couples,50.00,6,12
17,0,06575,Dudley Hart,50.00,4,8
17,0,24912,Will MacKenzie,50.00,2,4
17,0,28158,Steve Marino,50.00,9,18
17,0,12660,Jesper Parnevik,50.00,9,18
17,0,21959,Ted Purdy,50.00,4,8
17,0,23797,Brett Rumford,50.00,5,10
17,0,10649,Tom Scherrer,50.00,2,4
17,0,24502,Adam Scott,50.00,2,4
17,0,08845,Scott Sterling,50.00,7,14
17,0,06527,Steve Stricker,50.00,5,10
17,0,28780,Nicholas Thompson,50.00,6,12
17,0,02239,Scott Verplank,50.00,4,8
17,0,19913,Ron Whittaker,50.00,1,2
17,0,20160,Charlie Wi,50.00,9,18
17,0,12602,Dean Wilson,50.00,7,14
36,0,27060,John Mallinger,46.67,7,15
37,0,10809,Jim Furyk,46.15,6,13
37,0,26695,Michael Letzig,46.15,6,13
37,0,01948,Tim Petrovic,46.15,6,13
40,0,02206,David Toms,45.45,5,11
41,0,20229,Stewart Cink,44.44,4,9
41,0,06034,Marco Dawson,44.44,4,9
41,0,23718,Nathan Green,44.44,12,27
41,0,11032,Frank Lickliter II,44.44,8,18
41,0,01810,Phil Mickelson,44.44,4,9
41,0,22293,Heath Slocum,44.44,4,9
41,0,26668,Marc Turnesa,44.44,4,9
41,0,25632,Jimmy Walker,44.44,4,9
49,0,10425,Jay Williamson,43.75,7,16
50,0,21633,Steve Allan,42.86,3,7
50,0,06004,Stephen Ames,42.86,3,7
50,0,21350,Ryuji Imada,42.86,6,14
50,0,22378,Trevor Immelman,42.86,3,7
50,0,10733,Kent Jones,42.86,3,7
50,0,27649,Brandt Snedeker,42.86,6,14
56,0,26300,Matt Jones,42.11,8,19
57,0,07457,Steve Flesch,41.67,5,12
57,0,23157,Richard Johnson,41.67,5,12
57,0,24361,Pat Perez,41.67,5,12
60,0,01035,Tommy Armour III,40.00,4,10
60,0,23135,Tim Clark,40.00,2,5
60,0,12826,Paul Claxton,40.00,4,10
60,0,24358,Robert Garrigus,40.00,6,15
60,0,24924,Bill Haas,40.00,8,20
60,0,12782,Tim Herron,40.00,4,10
60,0,27141,J.B. Holmes,40.00,4,10
60,0,20634,Peter Lonard,40.00,6,15
60,0,22348,Nick O'Hern,40.00,4,10
60,0,21949,Joe Ogilvie,40.00,6,15
60,0,20443,Jin Park,40.00,4,10
60,0,23623,Bo Van Pelt,40.00,8,20
60,0,25804,Bubba Watson,40.00,6,15
60,0,21878,Mark Wilson,40.00,4,10
74,0,10505,Shane Bertsch,38.89,7,18
74,0,12716,Charley Hoffman,38.89,7,18
76,0,01313,Steve Elkington,38.46,5,13
76,0,27120,Troy Matteson,38.46,5,13
78,0,26500,Alejandro Cañizares,37.50,3,8
78,0,22621,Ben Curtis,37.50,3,8
78,0,20382,Stephen Leaney,37.50,3,8
78,0,01945,Kenny Perry,37.50,3,8
82,0,23325,Vaughn Taylor,36.84,7,19
82,0,27095,Nick Watney,36.84,7,19
84,0,30750,Tommy Gainey,36.36,4,11
84,0,06567,Vijay Singh,36.36,4,11
86,0,23125,Brad Elder,35.71,5,14
86,0,26951,Johnson Wagner,35.71,5,14
86,0,23349,Charles Warren,35.71,5,14
89,0,19803,Ryan Armour,35.29,6,17
90,0,22548,Patrick Sheehan,35.00,7,20
91,0,23778,Brad Adamonis,33.33,6,18
91,0,10885,Robert Allenby,33.33,6,18
91,0,12652,Cameron Beckman,33.33,4,12
91,0,24227,Justin Bolli,33.33,4,12
91,0,23541,Ben Crane,33.33,4,12
91,0,08931,Glen Day,33.33,4,12
91,0,21461,Kenneth Ferrie,33.33,4,12
91,0,27561,Nick Flanagan,33.33,3,9
91,0,20157,Retief Goosen,33.33,3,9
91,0,26420,Richard Johnson,33.33,1,3
91,0,08075,Jerry Kelly,33.33,7,21
91,0,27936,Martin Laird,33.33,3,9
91,0,10860,Justin Leonard,33.33,4,12
91,0,27613,David Lutterus,33.33,3,9
91,0,25594,Travis Perkins,33.33,2,6
91,0,23497,Tag Ridings,33.33,8,24
91,0,12309,Bob Sowards,33.33,2,6
91,0,02223,Bob Tway,33.33,2,6
91,0,27770,Camilo Villegas,33.33,4,12
91,0,26289,Boo Weekley,33.33,2,6
91,0,25349,Tim Wilkinson,33.33,6,18
91,0,24663,Y.E. Yang,33.33,5,15
113,0,20498,Briny Baird,31.25,5,16
113,0,01320,Bob Estes,31.25,5,16
113,0,01766,Billy Mayfair,31.25,5,16
116,0,24357,K.J. Choi,30.77,4,13
116,0,21753,Brian Davis,30.77,4,13
116,0,07749,Brett Quigley,30.77,4,13
119,0,22046,Geoff Ogilvy,30.00,3,10
119,0,06595,Kevin Sutherland,30.00,6,20
121,0,23540,Jason Allred,28.57,2,7
121,0,20850,Daniel Chopra,28.57,2,7
121,0,21805,Harrison Frazar,28.57,2,7
121,0,24781,Hunter Mahan,28.57,4,14
121,0,25842,Jon Mills,28.57,4,14
121,0,23788,D.J. Trahan,28.57,4,14
127,0,23108,Matt Kuchar,27.27,3,11
128,0,24925,Jonathan Byrd,26.67,4,15
128,0,06251,Chris DiMarco,26.67,4,15
128,0,19846,Brian Gay,26.67,4,15
128,0,29718,Anthony Kim,26.67,4,15
132,0,28089,Jason Day,25.00,3,12
132,0,23409,James Driscoll,25.00,4,16
132,0,21731,Freddie Jacobson,25.00,4,16
132,0,07547,Craig Kanada,25.00,2,8
132,0,12705,Cliff Kresge,25.00,3,12
132,0,25396,Kevin Na,25.00,4,16
132,0,20663,Brenden Pappas,25.00,2,8
132,0,20127,Chris Riley,25.00,2,8
132,0,22913,John Rollins,25.00,3,12
141,0,20104,Ken Duke,23.53,4,17
141,0,01707,Steve Lowery,23.53,4,17
143,0,20472,Alex Cejka,22.22,2,9
143,0,10875,Todd Demsey,22.22,2,9
143,0,26631,Cody Freeman,22.22,2,9
143,0,01388,Robert Gamez,22.22,2,9
143,0,30925,Dustin Johnson,22.22,4,18
143,0,06090,Jim McGovern,22.22,2,9
149,0,12510,Chad Campbell,21.43,3,14
149,0,23353,J.J. Henry,21.43,3,14
149,0,21961,Charles Howell III,21.43,3,14
149,0,26476,Chez Reavie,21.43,3,14
153,0,23614,Rich Beem,20.00,4,20
153,0,01142,Bart Bryant,20.00,1,5
153,0,20848,Ángel Cabrera,20.00,1,5
153,0,06621,Joe Durant,20.00,3,15
153,0,01553,John Huston,20.00,1,5
153,0,24024,Zach Johnson,20.00,2,10
153,0,06012,Greg Kraft,20.00,2,10
153,0,27933,John Merrick,20.00,3,15
153,0,22582,Kyle Thompson,20.00,1,5
162,0,26679,Kevin Stadler,18.75,3,16
163,0,01724,Jeff Maggert,18.18,2,11
163,0,28475,Jeff Overton,18.18,4,22
163,0,02002,John Riegger,18.18,2,11
166,0,24490,George McNeill,17.65,3,17
167,0,25364,Paul Casey,16.67,1,6
167,0,09011,David Duval,16.67,1,6
167,0,21209,Sergio Garcia,16.67,1,6
167,0,22892,Jason Gore,16.67,2,12
167,0,01577,Lee Janzen,16.67,2,12
167,0,27214,Kevin Streelman,16.67,2,12
173,0,20433,Mark Hensby,15.38,2,13
174,0,01161,Mark Calcavecchia,14.29,2,14
174,0,01473,Todd Hamilton,14.29,1,7
174,0,22806,Doug LaBelle II,14.29,1,7
174,0,10585,Scott McCarron,14.29,1,7
174,0,24140,Sean O'Hair,14.29,1,7
174,0,08385,Omar Uresti,14.29,1,7
180,0,23320,Ryan Palmer,12.50,1,8
181,0,26596,Ryan Moore,11.76,2,17
181,0,20572,Rod Pampling,11.76,2,17
183,0,23621,Rory Sabbatini,11.11,1,9
184,0,07867,Woody Austin,10.00,1,10
184,0,20378,Mathias Grönberg,10.00,1,10
186,0,23048,Eric Axley,9.09,1,11
186,0,25900,Lucas Glover,9.09,1,11
186,0,06643,Paul Goydos,9.09,1,11
189,0,20623,Gavin Coles,.00,0,1
189,0,20574,Mathew Goggin,.00,0,6
189,0,20105,Jeff Gove,.00,0,5
189,0,20766,Padraig Harrington,.00,0,4
189,0,06573,Brandt Jobe,.00,0,6
189,0,12680,Shigeki Maruyama,.00,0,6
189,0,01797,Rocco Mediate,.00,0,8
189,0,01941,Tom Pernice Jr.,.00,0,14
189,0,25562,Andres Romero,.00,0,9
