RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,10423,Mike Weir,72.45,71,98
2,0,20766,Padraig Harrington,68.18,30,44
3,0,01928,Corey Pavin,66.27,55,83
4,0,20127,Chris Riley,65.45,36,55
5,0,02239,Scott Verplank,65.00,52,80
6,0,24502,Adam Scott,64.71,22,34
7,0,01810,Phil Mickelson,64.38,47,73
8,0,01766,Billy Mayfair,62.30,76,122
9,0,06522,Ernie Els,61.70,29,47
10,0,23157,Richard Johnson,61.06,69,113
11,0,20443,Jin Park,60.87,56,92
11,0,06527,Steve Stricker,60.87,42,69
13,0,21878,Mark Wilson,60.71,68,112
14,0,08385,Omar Uresti,60.67,54,89
15,0,10649,Tom Scherrer,60.47,26,43
16,0,06575,Dudley Hart,60.40,61,101
17,0,20623,Gavin Coles,60.32,38,63
18,0,22621,Ben Curtis,59.79,58,97
19,0,20850,Daniel Chopra,59.41,60,101
20,0,07547,Craig Kanada,59.04,49,83
21,0,21731,Freddie Jacobson,58.95,56,95
22,0,20498,Briny Baird,58.77,67,114
23,0,11032,Frank Lickliter II,58.59,75,128
24,0,20098,Stuart Appleby,58.54,48,82
25,0,24361,Pat Perez,58.33,49,84
26,0,21350,Ryuji Imada,58.25,60,103
27,0,07749,Brett Quigley,58.24,53,91
28,0,21753,Brian Davis,58.16,82,141
29,0,20574,Mathew Goggin,58.10,61,105
30,0,21961,Charles Howell III,58.00,58,100
30,0,24140,Sean O'Hair,58.00,58,100
32,0,22293,Heath Slocum,57.94,62,107
33,0,19846,Brian Gay,57.86,81,140
33,0,25396,Kevin Na,57.86,81,140
35,0,21209,Sergio Garcia,57.35,39,68
36,0,23541,Ben Crane,57.29,55,96
37,0,20157,Retief Goosen,57.14,28,49
37,0,20105,Jeff Gove,57.14,20,35
37,0,01677,Tom Lehman,57.14,32,56
40,0,10875,Todd Demsey,57.02,65,114
41,0,23614,Rich Beem,57.00,57,100
42,0,08931,Glen Day,56.96,45,79
43,0,22371,Aaron Baddeley,56.94,41,72
44,0,06595,Kevin Sutherland,56.73,59,104
45,0,20160,Charlie Wi,56.70,55,97
46,0,01553,John Huston,56.60,30,53
46,0,01707,Steve Lowery,56.60,60,106
48,0,06197,Michael Allen,56.38,53,94
49,0,23621,Rory Sabbatini,56.34,40,71
50,0,20663,Brenden Pappas,56.14,32,57
51,0,10809,Jim Furyk,55.91,52,93
52,0,23718,Nathan Green,55.63,79,142
53,0,10860,Justin Leonard,55.43,51,92
54,0,06034,Marco Dawson,55.42,46,83
55,0,22046,Geoff Ogilvy,55.41,41,74
56,0,26420,Richard Johnson,55.38,36,65
57,0,24357,K.J. Choi,55.29,47,85
58,0,07457,Steve Flesch,55.17,48,87
58,0,23108,Matt Kuchar,55.17,48,87
58,0,27214,Kevin Streelman,55.17,64,116
61,0,20572,Rod Pampling,55.10,54,98
62,0,01142,Bart Bryant,55.00,44,80
63,0,24781,Hunter Mahan,54.93,39,71
64,0,24138,Ian Poulter,54.90,28,51
65,0,02223,Bob Tway,54.84,34,62
66,0,23135,Tim Clark,54.81,57,104
67,0,21949,Joe Ogilvie,54.78,63,115
68,0,21959,Ted Purdy,54.72,29,53
69,0,29718,Anthony Kim,54.67,41,75
70,0,06004,Stephen Ames,54.35,50,92
71,0,23797,Brett Rumford,54.32,44,81
72,0,12826,Paul Claxton,54.17,39,72
73,0,08075,Jerry Kelly,54.13,59,109
74,0,24449,Parker McLachlin,54.05,60,111
75,0,08537,J.P. Hayes,54.00,54,100
76,0,25349,Tim Wilkinson,53.72,65,121
77,0,01797,Rocco Mediate,53.64,59,110
78,0,23125,Brad Elder,53.52,38,71
79,0,30750,Tommy Gainey,53.45,31,58
80,0,25842,Jon Mills,53.19,50,94
81,0,21805,Harrison Frazar,53.13,34,64
82,0,25720,Chad Collins,53.01,44,83
83,0,23540,Jason Allred,52.94,36,68
84,0,12652,Cameron Beckman,52.83,56,106
85,0,26300,Matt Jones,52.59,61,116
86,0,12823,Carlos Franco,52.50,42,80
87,0,01388,Robert Gamez,52.44,43,82
88,0,06090,Jim McGovern,52.38,44,84
89,0,24925,Jonathan Byrd,52.29,57,109
90,0,22348,Nick O'Hern,52.22,47,90
91,0,27060,John Mallinger,52.21,71,136
92,0,20229,Stewart Cink,52.05,38,73
93,0,23048,Eric Axley,52.00,65,125
94,0,01948,Tim Petrovic,51.91,68,131
95,0,12716,Charley Hoffman,51.85,56,108
95,0,27141,J.B. Holmes,51.85,42,81
97,0,20104,Ken Duke,51.68,77,149
98,0,01139,Olin Browne,51.61,48,93
98,0,01724,Jeff Maggert,51.61,48,93
100,0,12705,Cliff Kresge,51.55,50,97
101,0,26695,Michael Letzig,51.52,51,99
102,0,01577,Lee Janzen,51.43,54,105
102,0,22806,Doug LaBelle II,51.43,36,70
104,0,22913,John Rollins,51.38,56,109
105,0,20433,Mark Hensby,51.11,46,90
106,0,20378,Mathias Grönberg,51.04,49,96
107,0,26668,Marc Turnesa,51.02,50,98
108,0,23778,Brad Adamonis,50.94,54,106
109,0,06643,Paul Goydos,50.91,56,110
110,0,23623,Bo Van Pelt,50.83,61,120
111,0,06251,Chris DiMarco,50.82,62,122
112,0,25345,Carl Pettersson,50.76,67,132
113,0,08845,Scott Sterling,50.62,41,81
114,0,23497,Tag Ridings,50.47,54,107
115,0,23325,Vaughn Taylor,50.39,65,129
116,0,21633,Steve Allan,50.00,27,54
116,0,09011,David Duval,50.00,28,56
116,0,10733,Kent Jones,50.00,38,76
116,0,27770,Camilo Villegas,50.00,38,76
116,0,26289,Boo Weekley,50.00,39,78
116,0,24663,Y.E. Yang,50.00,55,110
122,0,10505,Shane Bertsch,49.62,65,131
123,0,24924,Bill Haas,49.59,61,123
124,0,12782,Tim Herron,49.56,56,113
125,0,27649,Brandt Snedeker,49.51,51,103
126,0,22378,Trevor Immelman,49.30,35,71
127,0,10585,Scott McCarron,49.18,30,61
128,0,12680,Shigeki Maruyama,49.15,29,59
129,0,26500,Alejandro Cañizares,49.09,27,55
130,0,20645,John Senden,48.98,48,98
131,0,25900,Lucas Glover,48.96,47,96
131,0,27936,Martin Laird,48.96,47,96
131,0,01945,Kenny Perry,48.96,47,96
134,0,01024,Billy Andrade,48.94,46,94
134,0,01473,Todd Hamilton,48.94,46,94
134,0,28475,Jeff Overton,48.94,46,94
137,0,27120,Troy Matteson,48.89,44,90
138,0,26596,Ryan Moore,48.86,43,88
139,0,27933,John Merrick,48.81,41,84
140,0,01706,Davis Love III,48.75,39,80
141,0,23353,J.J. Henry,48.65,54,111
141,0,25562,Andres Romero,48.65,36,74
143,0,28780,Nicholas Thompson,48.63,71,146
144,0,20382,Stephen Leaney,48.57,34,70
145,0,25190,Jeff Quinney,48.35,44,91
146,0,21461,Kenneth Ferrie,48.15,39,81
147,0,24912,Will MacKenzie,47.76,32,67
148,0,23409,James Driscoll,47.67,41,86
149,0,01320,Bob Estes,47.62,50,105
150,0,24490,George McNeill,47.57,49,103
151,0,12602,Dean Wilson,47.54,58,122
152,0,01941,Tom Pernice Jr.,47.45,65,137
153,0,10885,Robert Allenby,47.37,45,95
154,0,27095,Nick Watney,47.31,44,93
155,0,28158,Steve Marino,46.72,57,122
156,0,26631,Cody Freeman,46.51,40,86
156,0,25632,Jimmy Walker,46.51,40,86
158,0,01161,Mark Calcavecchia,46.38,32,69
159,0,28089,Jason Day,46.00,46,100
160,0,27613,David Lutterus,45.88,39,85
161,0,26951,Johnson Wagner,45.74,43,94
162,0,22892,Jason Gore,45.61,52,114
163,0,25364,Paul Casey,45.45,15,33
