RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
1,0,23540,Jason Allred,100.00,4,4
1,0,23614,Rich Beem,100.00,6,6
1,0,01139,Olin Browne,100.00,2,2
1,0,26500,Alejandro Cañizares,100.00,4,4
1,0,20229,Stewart Cink,100.00,1,1
1,0,20105,Jeff Gove,100.00,5,5
1,0,06575,Dudley Hart,100.00,6,6
1,0,10649,Tom Scherrer,100.00,2,2
1,0,26289,Boo Weekley,100.00,2,2
1,0,10423,Mike Weir,100.00,10,10
11,0,20498,Briny Baird,92.31,12,13
12,0,10885,Robert Allenby,88.89,8,9
12,0,06643,Paul Goydos,88.89,8,9
12,0,20572,Rod Pampling,88.89,8,9
12,0,12660,Jesper Parnevik,88.89,8,9
16,0,10505,Shane Bertsch,87.50,7,8
16,0,07547,Craig Kanada,87.50,7,8
16,0,01810,Phil Mickelson,87.50,7,8
16,0,25190,Jeff Quinney,87.50,7,8
20,0,20098,Stuart Appleby,85.71,6,7
20,0,22371,Aaron Baddeley,85.71,6,7
20,0,20850,Daniel Chopra,85.71,12,14
20,0,25720,Chad Collins,85.71,6,7
20,0,27060,John Mallinger,85.71,6,7
20,0,22046,Geoff Ogilvy,85.71,6,7
20,0,01928,Corey Pavin,85.71,6,7
27,0,20104,Ken Duke,84.62,11,13
28,0,20623,Gavin Coles,83.33,5,6
28,0,23125,Brad Elder,83.33,5,6
28,0,24361,Pat Perez,83.33,5,6
28,0,06595,Kevin Sutherland,83.33,5,6
32,0,22621,Ben Curtis,81.82,9,11
33,0,10875,Todd Demsey,80.00,4,5
33,0,26420,Richard Johnson,80.00,4,5
33,0,29718,Anthony Kim,80.00,4,5
33,0,21959,Ted Purdy,80.00,8,10
33,0,02002,John Riegger,80.00,4,5
33,0,26679,Kevin Stadler,80.00,4,5
33,0,27963,Chris Stroud,80.00,4,5
33,0,28780,Nicholas Thompson,80.00,8,10
33,0,27770,Camilo Villegas,80.00,8,10
42,0,21753,Brian Davis,78.57,11,14
43,0,27141,J.B. Holmes,77.78,7,9
43,0,01553,John Huston,77.78,7,9
43,0,10860,Justin Leonard,77.78,7,9
43,0,20645,John Senden,77.78,7,9
47,0,23497,Tag Ridings,76.19,16,21
48,0,06197,Michael Allen,75.00,3,4
48,0,23541,Ben Crane,75.00,12,16
48,0,10809,Jim Furyk,75.00,6,8
48,0,21209,Sergio Garcia,75.00,3,4
48,0,21731,Freddie Jacobson,75.00,6,8
48,0,23157,Richard Johnson,75.00,6,8
48,0,20382,Stephen Leaney,75.00,3,4
48,0,23797,Brett Rumford,75.00,3,4
48,0,25804,Bubba Watson,75.00,6,8
57,0,01142,Bart Bryant,71.43,5,7
57,0,20848,Ángel Cabrera,71.43,5,7
57,0,20157,Retief Goosen,71.43,5,7
57,0,21350,Ryuji Imada,71.43,5,7
57,0,24912,Will MacKenzie,71.43,5,7
57,0,25396,Kevin Na,71.43,10,14
57,0,20663,Brenden Pappas,71.43,5,7
57,0,08845,Scott Sterling,71.43,5,7
65,0,21805,Harrison Frazar,70.00,7,10
65,0,19846,Brian Gay,70.00,7,10
65,0,23718,Nathan Green,70.00,7,10
65,0,28475,Jeff Overton,70.00,7,10
69,0,06004,Stephen Ames,66.67,4,6
69,0,12823,Carlos Franco,66.67,2,3
69,0,20574,Mathew Goggin,66.67,8,12
69,0,01677,Tom Lehman,66.67,2,3
69,0,25842,Jon Mills,66.67,8,12
69,0,26596,Ryan Moore,66.67,4,6
69,0,24140,Sean O'Hair,66.67,6,9
69,0,20127,Chris Riley,66.67,4,6
69,0,23621,Rory Sabbatini,66.67,6,9
69,0,06567,Vijay Singh,66.67,6,9
69,0,23788,D.J. Trahan,66.67,6,9
80,0,01320,Bob Estes,63.64,7,11
80,0,26631,Cody Freeman,63.64,7,11
80,0,01724,Jeff Maggert,63.64,7,11
80,0,26668,Marc Turnesa,63.64,7,11
80,0,25349,Tim Wilkinson,63.64,7,11
85,0,24925,Jonathan Byrd,62.50,5,8
85,0,01161,Mark Calcavecchia,62.50,5,8
85,0,20472,Alex Cejka,62.50,10,16
85,0,23353,J.J. Henry,62.50,5,8
85,0,23108,Matt Kuchar,62.50,5,8
85,0,24781,Hunter Mahan,62.50,5,8
85,0,24490,George McNeill,62.50,10,16
92,0,21949,Joe Ogilvie,61.54,8,13
92,0,20443,Jin Park,61.54,8,13
92,0,01948,Tim Petrovic,61.54,8,13
95,0,21633,Steve Allan,60.00,3,5
95,0,07867,Woody Austin,60.00,6,10
95,0,12510,Chad Campbell,60.00,6,10
95,0,12826,Paul Claxton,60.00,3,5
