RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# OF HOLES
66,0,46440,Smylie Kaufman,77.98,510,654
67,0,35451,Scott Pinckney,77.97,584,749
68,0,34431,Robert Streb,77.96,527,676
69,0,29720,Andres Gonzales,77.95,463,594
70,0,27436,Graham DeLaet,77.94,431,553
71,0,12510,Chad Campbell,77.78,630,810
71,0,36689,Brooks Koepka,77.78,448,576
73,0,29461,Jamie Lovemark,77.75,566,728
74,0,32757,Patton Kizzire,77.70,533,686
75,0,29974,Branden Grace,77.66,358,461
76,0,32366,Kevin Chappell,77.64,611,787
76,0,37455,Si Woo Kim,77.64,743,957
78,0,24461,Thomas Aiken,77.59,516,665
79,0,29478,Kevin Kisner,77.48,664,857
80,0,37273,Derek Ernst,77.45,371,479
81,0,31202,William McGirt,77.43,693,895
81,0,27963,Chris Stroud,77.43,525,678
81,0,32150,Michael Thompson,77.43,446,576
84,0,33399,Adam Hadwin,77.39,640,827
85,0,29221,Webb Simpson,77.30,470,608
86,0,33448,Justin Thomas,77.24,560,725
87,0,29289,S.Y. Noh,77.12,428,555
88,0,25396,Kevin Na,77.10,653,847
89,0,24912,Will MacKenzie,76.99,522,678
90,0,26289,Boo Weekley,76.96,598,777
91,0,27214,Kevin Streelman,76.93,567,737
92,0,26758,David Hearn,76.80,672,875
93,0,26300,Matt Jones,76.71,494,644
94,0,01810,Phil Mickelson,76.63,423,552
95,0,33418,Shawn Stefani,76.59,543,709
96,0,35545,Blayne Barber,76.58,533,696
97,0,10885,Robert Allenby,76.53,300,392
98,0,22892,Jason Gore,76.52,502,656
98,0,12716,Charley Hoffman,76.52,515,673
100,0,25572,Graeme McDowell,76.49,436,570
101,0,06522,Ernie Els,76.43,373,488
102,0,23325,Vaughn Taylor,76.41,473,619
103,0,27649,Brandt Snedeker,76.40,560,733
104,0,34360,Patrick Reed,76.39,592,775
105,0,29926,Danny Lee,76.33,616,807
106,0,30944,Jason Kokrak,76.17,553,726
107,0,33667,Carlos Ortiz,76.09,420,552
108,0,26596,Ryan Moore,76.03,571,751
109,0,24024,Zach Johnson,76.02,599,788
109,0,28475,Jeff Overton,76.02,409,538
111,0,27770,Camilo Villegas,76.00,437,575
112,0,29268,Bronson Burgoon,75.95,480,632
113,0,20157,Retief Goosen,75.93,328,432
114,0,31416,Derek Fathauer,75.84,518,683
115,0,20572,Rod Pampling,75.62,338,447
116,0,26851,Marc Leishman,75.58,551,729
117,0,34046,Jordan Spieth,75.57,467,618
118,0,06527,Steve Stricker,75.54,352,466
119,0,02206,David Toms,75.51,444,588
120,0,23983,Luke Donald,75.47,483,640
121,0,08075,Jerry Kelly,75.46,569,754
122,0,33461,Morgan Hoffmann,75.42,408,541
123,0,25349,Tim Wilkinson,75.38,447,593
124,0,23638,Brendon de Jonge,75.37,505,670
125,0,24507,Jason Bohn,75.36,477,633
125,0,27129,Luke List,75.36,413,548
127,0,31557,Jim Herman,75.35,642,852
128,0,25818,Scott Piercy,75.32,528,701
129,0,29223,Sam Saunders,75.23,407,541
130,0,28679,Fabián Gómez,75.22,513,682
131,0,24357,K.J. Choi,75.04,505,673
132,0,24490,George McNeill,74.83,324,433
133,0,32640,Troy Merritt,74.73,491,657
134,0,25198,Francesco Molinari,74.56,425,570
135,0,32448,James Hahn,74.55,539,723
135,0,27466,Spencer Levin,74.55,706,947
137,0,27942,Rob Oppenheim,74.54,363,487
138,0,33204,Shane Lowry,74.52,348,467
139,0,21731,Freddie Jacobson,74.47,528,709
139,0,32876,Martin Piller,74.47,350,470
141,0,20766,Padraig Harrington,74.45,341,458
142,0,37454,Whee Kim,74.35,513,690
143,0,26476,Chez Reavie,74.33,608,818
144,0,31420,Anirban Lahiri,74.26,404,544
145,0,21878,Mark Wilson,74.13,424,572
146,0,24781,Hunter Mahan,74.02,359,485
147,0,35532,Tom Hoge,74.00,444,600
148,0,20848,Ángel Cabrera,73.81,372,504
149,0,35539,Luke Guthrie,73.77,315,427
150,0,34409,David Lingmerth,73.49,549,747
151,0,30926,Chris Kirk,73.44,542,738
152,0,27644,Brian Harman,73.43,677,922
153,0,36801,Mark Hubbard,73.32,643,877
154,0,06567,Vijay Singh,73.29,417,569
155,0,34466,Peter Malnati,73.23,528,721
155,0,23621,Rory Sabbatini,73.23,342,467
157,0,34174,John Huh,73.21,593,810
157,0,25834,Daniel Summerhays,73.21,593,810
159,0,23541,Ben Crane,73.17,491,671
160,0,23800,Bryce Molder,73.13,498,681
160,0,35732,Wes Roach,73.13,343,469
162,0,29479,Scott Brown,73.11,571,781
163,0,29222,Billy Hurley III,73.09,440,602
164,0,25892,Steve Wheatcroft,72.98,497,681
165,0,25240,D.A. Points,72.88,309,424
166,0,39975,Michael Kim,72.55,571,787
167,0,25274,Steven Bowditch,72.43,310,428
168,0,30711,Colt Knost,72.30,637,881
169,0,34262,Jon Curran,72.25,643,890
170,0,35891,Cameron Smith,72.06,410,569
171,0,24494,Erik Compton,72.03,340,472
172,0,34261,Scott Langley,71.80,410,571
173,0,25720,Chad Collins,71.79,420,585
174,0,33410,Andrew Landry,71.71,322,449
175,0,22046,Geoff Ogilvy,71.63,361,504
176,0,20098,Stuart Appleby,71.33,428,600
177,0,27895,Jonas Blixt,71.24,436,612
178,0,31560,Brian Stuard,70.88,465,656
179,0,40058,Zac Blair,70.55,654,927
180,0,28092,D.H. Lee,70.10,340,485
181,0,10213,Dicky Pride,69.67,340,488
182,0,45526,Abraham Ancer,69.25,304,439
183,0,27747,Hiroshi Iwata,68.59,463,675
184,0,30927,Brendon Todd,67.45,344,510
185,0,20104,Ken Duke,65.15,314,482
