RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
1,0,23353,J.J. Henry,92.70,165,178,-0.44
2,0,21209,Sergio Garcia,91.60,109,119,-0.54
3,0,20229,Stewart Cink,91.49,129,141,-0.59
4,0,27942,Rob Oppenheim,91.30,126,138,-0.41
5,0,26329,Louis Oosthuizen,91.27,115,126,-0.54
6,0,30711,Colt Knost,90.66,165,182,-0.49
7,0,10885,Robert Allenby,90.63,87,96,-0.46
8,0,02206,David Toms,89.76,114,127,-0.43
9,0,29745,Tyler Aldridge,89.74,175,195,-0.50
10,0,31646,Emiliano Grillo,89.54,214,239,-0.57
11,0,32102,Rickie Fowler,89.30,217,243,-0.61
12,0,32200,Roberto Castro,89.12,254,285,-0.56
13,0,33141,Keegan Bradley,89.05,179,201,-0.53
14,0,21961,Charles Howell III,89.01,243,273,-0.60
15,0,25632,Jimmy Walker,88.98,226,254,-0.66
16,0,29518,Brendan Steele,88.84,215,242,-0.53
17,0,25349,Tim Wilkinson,88.80,111,125,-0.52
18,0,32640,Troy Merritt,88.79,190,214,-0.55
19,0,32839,Hideki Matsuyama,88.78,174,196,-0.57
20,0,34264,Hudson Swafford,88.70,267,301,-0.58
21,0,30163,Henrik Norlander,88.68,141,159,-0.52
22,0,12510,Chad Campbell,88.58,194,219,-0.54
22,0,25900,Lucas Glover,88.58,194,219,-0.53
24,0,29289,S.Y. Noh,88.56,178,201,-0.63
25,0,23108,Matt Kuchar,88.46,230,260,-0.60
26,0,25686,Jason Dufner,88.37,190,215,-0.53
27,0,29221,Webb Simpson,88.36,167,189,-0.49
28,0,24502,Adam Scott,88.33,159,180,-0.63
29,0,31323,Gary Woodland,88.28,241,273,-0.59
30,0,29420,Billy Horschel,88.24,150,170,-0.57
31,0,25834,Daniel Summerhays,88.16,216,245,-0.61
32,0,26300,Matt Jones,88.14,171,194,-0.49
32,0,25804,Bubba Watson,88.14,208,236,-0.53
34,0,27649,Brandt Snedeker,88.11,215,244,-0.53
35,0,37454,Whee Kim,88.07,192,218,-0.46
36,0,27214,Kevin Streelman,88.05,199,226,-0.44
37,0,24924,Bill Haas,88.02,169,192,-0.49
38,0,20645,John Senden,88.00,220,250,-0.48
39,0,08075,Jerry Kelly,87.93,153,174,-0.48
39,0,10213,Dicky Pride,87.93,102,116,-0.40
41,0,23638,Brendon de Jonge,87.91,160,182,-0.52
42,0,28679,Fabián Gómez,87.89,196,223,-0.53
43,0,26331,Charl Schwartzel,87.88,174,198,-0.53
44,0,29485,Brett Stegmaier,87.85,217,247,-0.51
45,0,24781,Hunter Mahan,87.63,163,186,-0.52
46,0,31420,Anirban Lahiri,87.58,134,153,-0.52
47,0,35545,Blayne Barber,87.56,183,209,-0.59
47,0,33419,Cameron Tringale,87.56,183,209,-0.57
49,0,21878,Mark Wilson,87.50,112,128,-0.46
50,0,33399,Adam Hadwin,87.45,237,271,-0.60
51,0,28237,Rory McIlroy,87.32,179,205,-0.62
52,0,33122,Russell Knox,87.25,178,204,-0.47
