RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
1,0,48045,Michael Gellerman,6' 6",273.000,42,179
2,0,23325,Vaughn Taylor,6' 7",844.167,128,27
3,0,34255,Joseph Bramlett,6' 8",704.167,105,141
4,0,25396,Kevin Na,6' 11",1198.000,174,4
5,0,49298,Kramer Hickok,7' 0",574.000,82,137
5,0,33419,Cameron Tringale,7' 0",1047.750,150,8
5,0,32139,Danny Willett,7' 0",506.000,72,167
8,0,35532,Tom Hoge,7' 1",1636.667,230,61
8,0,31560,Brian Stuard,7' 1",1149.333,163,45
8,0,40006,Erik van Rooyen,7' 1",974.417,137,117
8,0,27770,Camilo Villegas,7' 1",1086.417,154,58
12,0,24140,Sean O'Hair,7' 2",595.000,83,29
12,0,27095,Nick Watney,7' 2",585.000,82,161
14,0,27141,J.B. Holmes,7' 3",743.500,103,186
14,0,39977,Max Homa,7' 3",1052.583,145,82
14,0,34174,John Huh,7' 3",706.417,97,57
14,0,24361,Pat Perez,7' 3",1111.167,154,16
18,0,25686,Jason Dufner,7' 4",999.250,136,46
18,0,26758,David Hearn,7' 4",640.250,87,83
20,0,33120,Mark Anderson,7' 5",488.083,66,76
20,0,19803,Ryan Armour,7' 5",894.750,120,88
20,0,52375,Doug Ghim,7' 5",1040.667,141,23
20,0,33490,Bo Hoag,7' 5",907.167,123,43
20,0,32757,Patton Kizzire,7' 5",1260.750,170,102
20,0,27942,Rob Oppenheim,7' 5",844.417,114,51
20,0,34360,Patrick Reed,7' 5",1195.000,161,21
20,0,22405,Justin Rose,7' 5",645.583,87,189
20,0,48887,Matt Wallace,7' 5",561.167,76,182
29,0,28679,Fabián Gómez,7' 6",485.583,65,33
29,0,33399,Adam Hadwin,7' 6",1323.500,177,78
29,0,37455,Si Woo Kim,7' 6",1462.000,195,22
29,0,33410,Andrew Landry,7' 6",1049.833,140,160
29,0,29908,C.T. Pan,7' 6",765.750,102,69
29,0,27556,Ted Potter Jr.,7' 6",1030.917,138,175
35,0,22371,Aaron Baddeley,7' 7",689.500,91,15
35,0,51766,Wyndham Clark,7' 7",1264.917,166,70
35,0,45609,Tyler Duncan,7' 7",1351.833,178,119
35,0,27554,Scott Harrington,7' 7",915.250,121,149
35,0,23320,Ryan Palmer,7' 7",1168.167,154,32
40,0,35450,Patrick Cantlay,7' 8",1280.750,167,1
40,0,32662,Michael Gligic,7' 8",914.667,119,84
40,0,49766,Hank Lebioda,7' 8",765.083,100,7
40,0,50525,Collin Morikawa,7' 8",1105.167,144,139
40,0,30110,Kyle Stanley,7' 8",1135.667,148,87
45,0,25364,Paul Casey,7' 9",871.833,113,37
45,0,45157,Cam Davis,7' 9",1523.667,197,152
45,0,29725,Tony Finau,7' 9",1143.750,147,90
45,0,29974,Branden Grace,7' 9",1065.167,138,100
45,0,27649,Brandt Snedeker,7' 9",1024.583,132,142
45,0,33448,Justin Thomas,7' 9",1266.583,164,34
45,0,32254,Xinjun Zhang,7' 9",779.000,101,101
52,0,45526,Abraham Ancer,7' 10",1471.333,188,6
52,0,24357,K.J. Choi,7' 10",816.917,104,89
52,0,46402,Talor Gooch,7' 10",1461.833,187,17
52,0,27644,Brian Harman,7' 10",1492.833,191,14
52,0,39971,Sungjae Im,7' 10",1612.583,205,41
52,0,30926,Chris Kirk,7' 10",951.333,121,11
52,0,27936,Martin Laird,7' 10",1023.917,131,156
52,0,35449,Adam Long,7' 10",1401.667,178,144
52,0,34466,Peter Malnati,7' 10",1176.000,150,163
52,0,32839,Hideki Matsuyama,7' 10",1410.583,181,48
52,0,40042,Tyler McCumber,7' 10",984.000,125,168
63,0,28775,Nate Lashley,7' 11",898.167,114,50
63,0,46441,Robby Shelton,7' 11",1383.333,174,124
63,0,23623,Bo Van Pelt,7' 11",865.583,109,172
66,0,27129,Luke List,8' 0",1250.333,157,108
66,0,35891,Cameron Smith,8' 0",1108.667,139,28
68,0,33948,Byeong Hun An,8' 1",1292.250,160,91
68,0,40026,Daniel Berger,8' 1",1238.750,153,17
68,0,23983,Luke Donald,8' 1",728.750,90,125
68,0,12716,Charley Hoffman,8' 1",1192.333,147,47
68,0,32816,Satoshi Kodaira,8' 1",928.333,115,73
73,0,33413,Ben Martin,8' 2",569.667,70,78
73,0,30163,Henrik Norlander,8' 2",1153.167,141,66
73,0,34256,Andrew Putnam,8' 2",1044.250,128,19
73,0,26476,Chez Reavie,8' 2",1048.667,128,116
73,0,48081,Xander Schauffele,8' 2",1122.833,137,96
73,0,39324,J.J. Spaun,8' 2",970.917,119,137
73,0,34431,Robert Streb,8' 2",1169.417,143,35
73,0,23788,D.J. Trahan,8' 2",717.583,88,136
81,0,29479,Scott Brown,8' 3",1143.083,139,70
81,0,34076,Joel Dahmen,8' 3",1180.000,143,109
81,0,33597,Harry Higgs,8' 3",1417.000,172,165
