RANK,MOVEMENT,PLAYER_ID,PLAYER,STREAK,CURRENT STREAK,ROUND,HOLE,YEAR/TOURN#
1,0,27895,Jonas Blixt,16,6,4,6,2012020
2,0,28500,Martin Flores,14,1,3,15,2012200
3,0,06251,Chris DiMarco,13,1,4,5,2012230
4,0,23108,Matt Kuchar,12,0,4,8,2012220
4,0,01766,Billy Mayfair,12,0,1,3,2012050
4,0,22405,Justin Rose,12,2,1,15,2012320
7,0,34021,Bud Cauley,11,1,4,18,2012020
7,0,21209,Sergio Garcia,11,9,3,9,2012210
7,0,19970,Robert Karlsson,11,0,1,8,2012200
7,0,32150,Michael Thompson,11,0,3,10,2012030
11,0,20593,Greg Chalmers,10,0,2,15,2012380
11,0,28089,Jason Day,10,2,1,9,2012210
11,0,28307,Matt Every,10,0,2,8,2012230
11,0,06643,Paul Goydos,10,1,2,13,2012020
11,0,30852,Ryo Ishikawa,10,0,4,16,2012240
11,0,31558,J.J. Killeen,10,1,2,2,2012230
11,0,28237,Rory McIlroy,10,10,4,4,2012390
11,0,29476,Kyle Reifers,10,0,4,2,2012230
11,0,26951,Johnson Wagner,10,0,2,10,2012100
20,0,22371,Aaron Baddeley,9,1,3,3,2012240
20,0,10809,Jim Furyk,9,0,3,6,2012280
20,0,20766,Padraig Harrington,9,3,3,4,2012220
20,0,24940,Edward Loar,9,3,1,2,2012230
20,0,23548,Bill Lunde,9,7,1,18,2012370
20,0,25396,Kevin Na,9,0,2,4,2012380
20,0,27649,Brandt Snedeker,9,4,2,16,2012170
27,0,29910,Blake Adams,8,0,3,3,2012040
27,0,24925,Jonathan Byrd,8,2,3,17,2012290
27,0,20850,Daniel Chopra,8,0,1,7,2012180
27,0,20623,Gavin Coles,8,2,2,11,2012440
27,0,11123,Chris Couch,8,0,3,11,2012030
27,0,25369,Jamie Donaldson,8,8,1,13,2012350
27,0,25686,Jason Dufner,8,2,4,12,2012070
27,0,06036,Scott Dunlap,8,0,1,5,2012430
27,0,32102,Rickie Fowler,8,0,1,4,2012210
27,0,19846,Brian Gay,8,1,2,7,2012100
27,0,23718,Nathan Green,8,0,4,9,2012060
27,0,24604,Hunter Haas,8,0,2,1,2012020
27,0,21961,Charles Howell III,8,1,2,13,2012120
27,0,01577,Lee Janzen,8,0,4,13,2012250
27,0,01810,Phil Mickelson,8,0,4,18,2012140
27,0,12660,Jesper Parnevik,8,3,2,5,2012020
27,0,25345,Carl Pettersson,8,1,4,5,2012230
27,0,24138,Ian Poulter,8,2,4,16,2012140
27,0,23325,Vaughn Taylor,8,0,3,14,2012430
27,0,20396,Lee Westwood,8,1,1,12,2012120
47,0,28259,Sangmoon Bae,7,3,4,12,2012100
47,0,19825,Darren Clarke,7,0,3,9,2012120
47,0,23541,Ben Crane,7,3,1,4,2012380
47,0,21753,Brian Davis,7,1,4,13,2012240
47,0,23638,Brendon de Jonge,7,0,2,6,2012270
47,0,27436,Graham DeLaet,7,0,2,9,2012210
47,0,23409,James Driscoll,7,2,2,15,2012200
47,0,20104,Ken Duke,7,1,2,1,2012240
47,0,30750,Tommy Gainey,7,0,4,4,2012450
47,0,24924,Bill Haas,7,1,4,14,2012040
47,0,22792,Peter Hanson,7,0,1,9,2012120
47,0,26758,David Hearn,7,1,4,12,2012240
47,0,34174,John Huh,7,1,3,3,2012020
47,0,21350,Ryuji Imada,7,1,2,16,2012240
47,0,27408,Martin Kaymer,7,1,2,1,2012320
47,0,30711,Colt Knost,7,3,3,16,2012150
47,0,30944,Jason Kokrak,7,0,2,5,2012310
47,0,27797,Derek Lamely,7,0,3,4,2012050
47,0,27466,Spencer Levin,7,1,1,13,2012240
47,0,27120,Troy Matteson,7,1,4,6,2012320
47,0,26596,Ryan Moore,7,0,4,11,2012210
47,0,26329,Louis Oosthuizen,7,0,2,1,2012230
47,0,20691,Greg Owen,7,1,3,12,2012320
47,0,20572,Rod Pampling,7,0,4,8,2012210
47,0,01928,Corey Pavin,7,0,1,16,2012230
47,0,24361,Pat Perez,7,2,2,6,2012050
47,0,25818,Scott Piercy,7,0,2,1,2012180
47,0,25562,Andres Romero,7,1,2,12,2012280
47,0,27963,Chris Stroud,7,0,2,1,2012230
47,0,02206,David Toms,7,1,1,17,2012140
47,0,23788,D.J. Trahan,7,1,3,3,2012280
47,0,23623,Bo Van Pelt,7,0,2,18,2012120
79,0,01014,Fulton Allem,6,0,1,3,2012230
79,0,10505,Shane Bertsch,6,1,2,12,2012300
79,0,20070,Matt Bettencourt,6,0,3,18,2012060
79,0,24507,Jason Bohn,6,0,3,8,2012310
79,0,25274,Steven Bowditch,6,0,1,18,2012040
79,0,01116,Michael Bradley,6,1,2,12,2012220
79,0,26500,Alejandro Cañizares,6,1,2,2,2012080
79,0,24357,K.J. Choi,6,0,4,1,2012020
79,0,23204,Gary Christian,6,1,2,3,2012370
79,0,20229,Stewart Cink,6,0,3,18,2012100
79,0,23135,Tim Clark,6,1,4,1,2012230
79,0,28455,Will Claxton,6,0,1,11,2012440
79,0,23983,Luke Donald,6,2,3,11,2012210
79,0,06522,Ernie Els,6,6,1,11,2012440
79,0,34099,Harris English,6,1,3,3,2012040
79,0,01320,Bob Estes,6,0,4,2,2012320
79,0,32698,Bobby Gates,6,2,2,16,2012030
79,0,08725,Tom Gillis,6,0,2,4,2012400
79,0,20574,Mathew Goggin,6,1,4,7,2012310
79,0,35539,Luke Guthrie,6,2,4,4,2012250
79,0,27644,Brian Harman,6,3,2,10,2012250
79,0,27141,J.B. Holmes,6,2,2,3,2012070
79,0,29222,Billy Hurley III,6,0,2,18,2012200
79,0,28308,Troy Kelly,6,0,2,3,2012030
79,0,29478,Kevin Kisner,6,1,1,2,2012310
79,0,35879,Kelly Kraft,6,0,2,5,2012140
79,0,34261,Scott Langley,6,0,3,11,2012060
79,0,35139,Richard Lee,6,0,2,6,2012080
79,0,26851,Marc Leishman,6,0,1,12,2012320
79,0,10860,Justin Leonard,6,3,1,18,2012320
79,0,27060,John Mallinger,6,0,2,18,2012150
79,0,31202,William McGirt,6,0,2,18,2012480
79,0,01797,Rocco Mediate,6,0,2,14,2012070
79,0,23800,Bryce Molder,6,0,3,9,2012130
79,0,27302,Garth Mulroy,6,0,2,16,2012440
79,0,29289,S.Y. Noh,6,0,3,17,2012250
79,0,24140,Sean O'Hair,6,1,2,7,2012050
79,0,22348,Nick O'Hern,6,3,2,3,2012430
79,0,21949,Joe Ogilvie,6,1,2,5,2012060
79,0,07749,Brett Quigley,6,6,2,16,2012030
79,0,26476,Chez Reavie,6,2,1,11,2012440
79,0,23621,Rory Sabbatini,6,0,1,16,2012230
79,0,24502,Adam Scott,6,1,4,2,2012280
79,0,29221,Webb Simpson,6,1,2,8,2012410
79,0,06567,Vijay Singh,6,3,2,5,2012380
79,0,29518,Brendan Steele,6,0,2,8,2012210
79,0,21528,Henrik Stenson,6,0,4,5,2012250
