RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 5 AVG,TOTAL PAR
1,0,06567,Vijay Singh,-167,4.44,1485
2,0,02104,Jeff Sluman,-164,4.54,1795
3,0,06251,Chris DiMarco,-153,4.56,1720
3,0,06595,Kevin Sutherland,-153,4.56,1730
5,0,20098,Stuart Appleby,-152,4.54,1645
6,0,20094,Jonathan Kaye,-150,4.63,2010
7,0,08793,Tiger Woods,-149,4.39,1225
8,0,11032,Frank Lickliter II,-148,4.57,1705
8,0,10585,Scott McCarron,-148,4.55,1630
10,0,01766,Billy Mayfair,-146,4.58,1725
11,0,07457,Steve Flesch,-144,4.61,1865
11,0,01381,Fred Funk,-144,4.63,1955
13,0,01810,Phil Mickelson,-143,4.46,1335
14,0,01619,Skip Kendall,-142,4.63,1920
15,0,08075,Jerry Kelly,-141,4.61,1785
16,0,12660,Jesper Parnevik,-140,4.52,1470
17,0,23125,Brad Elder,-139,4.64,1935
17,0,19846,Brian Gay,-139,4.64,1905
17,0,21961,Charles Howell III,-139,4.53,1475
20,0,02206,David Toms,-137,4.58,1635
21,0,10423,Mike Weir,-134,4.52,1395
22,0,10860,Justin Leonard,-132,4.60,1670
23,0,20229,Stewart Cink,-130,4.59,1600
23,0,06573,Brandt Jobe,-130,4.60,1645
23,0,06332,Neal Lancaster,-130,4.65,1845
23,0,01945,Kenny Perry,-130,4.59,1585
27,0,12680,Shigeki Maruyama,-127,4.58,1530
27,0,02106,Chris Smith,-127,4.62,1690
29,0,01175,Jim Carter,-124,4.63,1695
29,0,01307,Joel Edwards,-124,4.64,1720
31,0,20498,Briny Baird,-123,4.64,1720
31,0,01938,David Peoples,-123,4.62,1615
31,0,06078,Esteban Toledo,-123,4.69,1980
34,0,01161,Mark Calcavecchia,-121,4.55,1330
34,0,09011,David Duval,-121,4.48,1155
34,0,12823,Carlos Franco,-121,4.59,1460
37,0,01527,Scott Hoch,-118,4.59,1435
38,0,12652,Cameron Beckman,-117,4.67,1760
38,0,21805,Harrison Frazar,-117,4.60,1475
38,0,01707,Steve Lowery,-117,4.64,1615
38,0,01941,Tom Pernice Jr.,-117,4.67,1750
42,0,07867,Woody Austin,-116,4.65,1675
42,0,01139,Olin Browne,-116,4.63,1580
42,0,02223,Bob Tway,-116,4.69,1855
45,0,23353,J.J. Henry,-115,4.61,1470
45,0,01706,Davis Love III,-115,4.53,1220
47,0,10885,Robert Allenby,-114,4.67,1715
47,0,01329,Brad Faxon,-114,4.61,1455
47,0,20127,Chris Riley,-114,4.66,1680
47,0,02239,Scott Verplank,-114,4.64,1595
51,0,06004,Stephen Ames,-113,4.63,1510
51,0,23614,Rich Beem,-113,4.63,1530
51,0,24357,K.J. Choi,-113,4.64,1575
51,0,01320,Bob Estes,-113,4.60,1405
51,0,10809,Jim Furyk,-113,4.60,1425
51,0,21949,Joe Ogilvie,-113,4.70,1880
57,0,06012,Greg Kraft,-112,4.69,1795
58,0,02170,Hal Sutton,-111,4.65,1595
59,0,02110,Jerry Smith,-110,4.66,1625
60,0,01249,John Daly,-109,4.61,1380
