RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 4 AVG,TOTAL PAR
1,0,01706,Davis Love III,-45,3.94,3220
2,0,01810,Phil Mickelson,-44,3.95,3536
3,0,02239,Scott Verplank,-43,3.96,4164
4,0,01945,Kenny Perry,-42,3.95,3692
5,0,01666,Bernhard Langer,-41,3.94,2576
6,0,12652,Cameron Beckman,-37,3.96,4108
7,0,01677,Tom Lehman,-36,3.96,3344
8,0,01320,Bob Estes,-32,3.97,3796
9,0,01042,Paul Azinger,-31,3.96,3360
10,0,10809,Jim Furyk,-30,3.97,3796
10,0,02206,David Toms,-30,3.97,4072
12,0,19846,Brian Gay,-27,3.98,4740
13,0,21961,Charles Howell III,-25,3.97,3564
14,0,01219,John Cook,-23,3.97,3660
14,0,08793,Tiger Woods,-23,3.97,3288
16,0,02170,Hal Sutton,-22,3.98,4048
17,0,01307,Joel Edwards,-21,3.98,4148
17,0,01766,Billy Mayfair,-21,3.98,4212
19,0,01527,Scott Hoch,-20,3.98,3536
19,0,06567,Vijay Singh,-20,3.98,3976
21,0,09011,David Duval,-18,3.98,3168
21,0,10585,Scott McCarron,-18,3.98,3948
21,0,01797,Rocco Mediate,-18,3.98,2948
24,0,21209,Sergio Garcia,-17,3.97,2624
25,0,06251,Chris DiMarco,-16,3.99,4404
26,0,02223,Bob Tway,-13,3.99,4428
27,0,02257,Brian Watts,-12,3.98,2376
28,0,01024,Billy Andrade,-10,3.99,3364
28,0,02104,Jeff Sluman,-10,3.99,4364
30,0,01968,Nick Price,-9,3.99,3216
31,0,01457,Jay Haas,-8,3.99,3008
32,0,11011,Mike Sposa,-7,3.99,3900
32,0,02214,Kirk Triplett,-7,3.99,3548
34,0,06575,Dudley Hart,-2,4.00,3252
34,0,08075,Jerry Kelly,-2,4.00,4200
34,0,07749,Brett Quigley,-2,4.00,2664
37,0,10885,Robert Allenby,E,4.00,4572
37,0,06621,Joe Durant,E,4.00,3372
37,0,11032,Frank Lickliter II,E,4.00,4320
37,0,01707,Steve Lowery,E,4.00,4084
41,0,08931,Glen Day,+1,4.00,3468
42,0,07457,Steve Flesch,+2,4.00,4436
42,0,20127,Chris Riley,+2,4.00,4244
44,0,20593,Greg Chalmers,+3,4.00,3768
44,0,10457,Frank Nobilo,+3,4.00,3736
46,0,20498,Briny Baird,+4,4.00,4368
46,0,01381,Fred Funk,+4,4.00,4980
46,0,01577,Lee Janzen,+4,4.00,3812
