RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,01042,Paul Azinger,40.00,20,8
1,0,06522,Ernie Els,40.00,20,8
3,0,01378,David Frost,30.19,53,16
4,0,10585,Scott McCarron,27.27,44,12
5,0,23541,Ben Crane,25.58,43,11
6,0,01569,Peter Jacobsen,24.14,29,7
7,0,12652,Cameron Beckman,23.53,34,8
7,0,01307,Joel Edwards,23.53,51,12
9,0,21633,Steve Allan,23.26,43,10
10,0,23903,Stephen Gangluff,22.22,45,10
10,0,07749,Brett Quigley,22.22,45,10
12,0,01527,Scott Hoch,21.95,41,9
13,0,01766,Billy Mayfair,21.62,37,8
14,0,19817,Michael Muehr,21.21,33,7
15,0,19972,José Coceres,21.05,19,4
16,0,23338,David Gossett,20.93,43,9
17,0,01577,Lee Janzen,20.75,53,11
18,0,12510,Chad Campbell,20.55,73,15
19,0,01313,Steve Elkington,20.45,44,9
19,0,11032,Frank Lickliter II,20.45,44,9
21,0,01014,Fulton Allem,20.00,20,4
21,0,07457,Steve Flesch,20.00,45,9
21,0,01797,Rocco Mediate,20.00,35,7
21,0,06515,Shaun Micheel,20.00,60,12
25,0,01553,John Huston,19.67,61,12
26,0,08553,Lee Porter,19.51,41,8
27,0,10117,Bob Heintz,19.35,31,6
28,0,06373,José María Olazábal,19.23,26,5
29,0,02206,David Toms,18.97,58,11
30,0,06575,Dudley Hart,18.92,37,7
30,0,12753,David Morland IV,18.92,37,7
32,0,21949,Joe Ogilvie,18.75,16,3
33,0,01761,Len Mattiace,18.60,43,8
33,0,22046,Geoff Ogilvy,18.60,43,8
33,0,20572,Rod Pampling,18.60,43,8
36,0,07867,Woody Austin,18.37,49,9
37,0,12645,Brent Geiberger,18.33,60,11
38,0,12680,Shigeki Maruyama,18.18,33,6
38,0,10912,Craig Perks,18.18,33,6
38,0,06078,Esteban Toledo,18.18,44,8
41,0,01142,Bart Bryant,18.00,50,9
42,0,06004,Stephen Ames,17.95,39,7
42,0,24357,K.J. Choi,17.95,39,7
42,0,12782,Tim Herron,17.95,39,7
45,0,06573,Brandt Jobe,17.86,56,10
46,0,10885,Robert Allenby,17.78,45,8
47,0,01707,Steve Lowery,17.65,34,6
47,0,02002,John Riegger,17.65,51,9
47,0,02170,Hal Sutton,17.65,34,6
50,0,21805,Harrison Frazar,17.50,40,7
51,0,23614,Rich Beem,17.39,46,8
52,0,01920,Craig Parry,17.07,41,7
52,0,06567,Vijay Singh,17.07,41,7
52,0,02246,Duffy Waldorf,17.07,41,7
55,0,07223,Brian Bateman,17.02,47,8
