RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,21633,Steve Allan,73.13,134,98
2,0,12680,Shigeki Maruyama,71.03,107,76
3,0,10117,Bob Heintz,70.24,84,59
4,0,20157,Retief Goosen,69.88,83,58
5,0,22046,Geoff Ogilvy,69.84,126,88
6,0,06373,José María Olazábal,69.77,86,60
7,0,01928,Corey Pavin,69.32,88,61
8,0,01139,Olin Browne,69.13,149,103
9,0,22913,John Rollins,69.10,178,123
10,0,01329,Brad Faxon,68.93,103,71
11,0,01527,Scott Hoch,68.75,80,55
12,0,10809,Jim Furyk,68.60,86,59
13,0,02246,Duffy Waldorf,68.38,117,80
14,0,01378,David Frost,67.69,130,88
15,0,20127,Chris Riley,67.36,144,97
16,0,01887,Mark O'Meara,67.24,58,39
17,0,08535,Gary Nicklaus,67.03,91,61
18,0,01666,Bernhard Langer,66.67,54,36
18,0,23800,Bryce Molder,66.67,96,64
18,0,12663,Phil Tataurangi,66.67,105,70
21,0,11011,Mike Sposa,66.46,158,105
22,0,10912,Craig Perks,66.36,107,71
23,0,01175,Jim Carter,65.83,120,79
24,0,01475,Donnie Hammond,65.75,73,48
25,0,09011,David Duval,65.71,105,69
26,0,24925,Jonathan Byrd,65.67,134,88
27,0,02010,Loren Roberts,65.60,125,82
28,0,07721,Pat Bates,65.35,127,83
28,0,06575,Dudley Hart,65.35,101,66
30,0,07223,Brian Bateman,65.03,143,93
31,0,01157,Tom Byrum,65.00,100,65
32,0,01619,Skip Kendall,64.90,151,98
33,0,08375,Paul Stankowski,64.81,108,70
34,0,12652,Cameron Beckman,64.71,102,66
35,0,23614,Rich Beem,64.66,133,86
36,0,02106,Chris Smith,64.62,130,84
37,0,08537,J.P. Hayes,64.55,110,71
38,0,20229,Stewart Cink,64.36,101,65
39,0,01185,Brandel Chamblee,64.23,123,79
40,0,06251,Chris DiMarco,64.00,125,80
41,0,10860,Justin Leonard,63.93,122,78
42,0,01098,Jay Don Blake,63.64,132,84
42,0,06522,Ernie Els,63.64,88,56
42,0,02002,John Riegger,63.64,132,84
45,0,01569,Peter Jacobsen,63.53,85,54
46,0,01761,Len Mattiace,63.27,147,93
47,0,19881,Robert Damron,63.20,125,79
47,0,12782,Tim Herron,63.20,125,79
49,0,06595,Kevin Sutherland,63.04,92,58
50,0,20095,Carl Paulson,62.99,127,80
51,0,08339,Spike McRoy,62.96,81,51
52,0,24361,Pat Perez,62.88,132,83
53,0,10425,Jay Williamson,62.84,148,93
54,0,10585,Scott McCarron,62.41,141,88
55,0,19824,Craig Barlow,62.39,109,68
55,0,01920,Craig Parry,62.39,109,68
57,0,08075,Jerry Kelly,62.32,138,86
58,0,07749,Brett Quigley,62.13,169,105
59,0,06315,Pete Jordan,62.07,116,72
59,0,01797,Rocco Mediate,62.07,87,54
61,0,01024,Billy Andrade,61.90,126,78
62,0,12645,Brent Geiberger,61.79,123,76
63,0,02239,Scott Verplank,61.72,128,79
64,0,20593,Greg Chalmers,61.62,99,61
64,0,06617,Brian Henninger,61.62,99,61
64,0,02099,Scott Simpson,61.62,99,61
67,0,23541,Ben Crane,61.60,125,77
68,0,20043,Edward Fryatt,61.59,151,93
69,0,24357,K.J. Choi,61.54,130,80
70,0,01723,Andrew Magee,61.47,109,67
71,0,01361,Dan Forsman,61.42,127,78
72,0,19958,Miguel Angel Jiménez,61.33,75,46
73,0,01381,Fred Funk,61.29,155,95
73,0,02104,Jeff Sluman,61.29,155,95
75,0,06567,Vijay Singh,61.27,142,87
76,0,07457,Steve Flesch,61.15,139,85
77,0,20029,Notah Begay III,61.11,126,77
77,0,23108,Matt Kuchar,61.11,90,55
77,0,08793,Tiger Woods,61.11,72,44
80,0,10201,Matt Gogel,60.95,105,64
81,0,20502,Michael Long,60.91,110,67
82,0,02245,Grant Waite,60.80,125,76
83,0,10565,Ian Leggatt,60.66,122,74
84,0,19972,José Coceres,60.61,66,40
85,0,06350,Bob May,60.58,137,83
