RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,20157,Retief Goosen,99.54,218,217
2,0,01577,Lee Janzen,99.22,385,382
3,0,12782,Tim Herron,98.96,383,379
4,0,06643,Paul Goydos,98.69,306,302
5,0,01666,Bernhard Langer,98.67,150,148
5,0,10107,Deane Pappas,98.67,376,371
7,0,06573,Brandt Jobe,98.63,439,433
8,0,10809,Jim Furyk,98.51,335,330
9,0,02239,Scott Verplank,98.46,324,319
10,0,01329,Brad Faxon,98.38,308,303
11,0,01706,Davis Love III,98.36,365,359
12,0,01771,Blaine McCallister,98.17,327,321
13,0,01185,Brandel Chamblee,98.14,376,369
14,0,10213,Dicky Pride,98.12,266,261
15,0,01527,Scott Hoch,98.11,264,259
16,0,01887,Mark O'Meara,98.10,210,206
17,0,02322,Richard Zokol,98.08,208,204
18,0,20574,Mathew Goggin,98.01,302,296
19,0,21949,Joe Ogilvie,97.99,249,244
20,0,08793,Tiger Woods,97.98,247,242
21,0,06613,Tommy Tolles,97.94,291,285
22,0,12680,Shigeki Maruyama,97.92,288,282
23,0,10733,Kent Jones,97.91,478,468
24,0,01361,Dan Forsman,97.90,381,373
25,0,12663,Phil Tataurangi,97.89,332,325
26,0,06567,Vijay Singh,97.87,422,413
27,0,08123,Jeff Brehaut,97.86,420,411
28,0,01320,Bob Estes,97.83,369,361
29,0,08339,Spike McRoy,97.82,275,269
30,0,01938,David Peoples,97.81,457,447
31,0,01219,John Cook,97.76,268,262
32,0,24937,Jess Daley,97.75,355,347
33,0,07003,David Berganio Jr.,97.74,399,390
34,0,19817,Michael Muehr,97.72,263,257
35,0,06004,Stephen Ames,97.70,305,298
36,0,12510,Chad Campbell,97.68,475,464
36,0,01724,Jeff Maggert,97.68,302,295
38,0,02104,Jeff Sluman,97.66,512,500
39,0,02099,Scott Simpson,97.65,255,249
40,0,01968,Nick Price,97.60,292,285
41,0,09011,David Duval,97.57,288,281
42,0,02106,Chris Smith,97.55,408,398
43,0,01677,Tom Lehman,97.52,242,236
44,0,01024,Billy Andrade,97.51,401,391
45,0,06595,Kevin Sutherland,97.45,314,306
46,0,22293,Heath Slocum,97.44,391,381
47,0,20436,Garrett Willis,97.43,350,341
48,0,06012,Greg Kraft,97.42,388,378
48,0,02010,Loren Roberts,97.42,427,416
48,0,23623,Bo Van Pelt,97.42,388,378
51,0,01797,Rocco Mediate,97.41,309,301
52,0,07721,Pat Bates,97.40,423,412
52,0,01926,Steve Pate,97.40,231,225
54,0,23125,Brad Elder,97.39,307,299
55,0,06078,Esteban Toledo,97.38,381,371
56,0,01313,Steve Elkington,97.34,301,293
56,0,02206,David Toms,97.34,451,439
58,0,01475,Donnie Hammond,97.30,259,252
59,0,23800,Bryce Molder,97.28,331,322
60,0,08535,Gary Nicklaus,97.27,256,249
61,0,01920,Craig Parry,97.26,328,319
62,0,02002,John Riegger,97.25,400,389
