RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 4 BIRDIES OR BETTER,PAR 4 HOLES
88,0,06332,Neal Lancaster,14.40,149,1035
89,0,01191,Barry Cheesman,14.39,132,917
89,0,02246,Duffy Waldorf,14.39,120,834
91,0,06566,Jaime Gomez,14.38,127,883
92,0,01006,John Adams,14.36,139,968
93,0,01093,Ronnie Black,14.35,131,913
93,0,02190,Doug Tewell,14.35,95,662
95,0,02010,Loren Roberts,14.29,144,1008
96,0,06044,Scott Gump,14.27,136,953
97,0,01197,Bobby Clampett,14.26,81,568
97,0,02224,Greg Twiggs,14.26,133,933
99,0,02100,Tim Simpson,14.24,126,885
100,0,02033,Dave Rummells,14.23,117,822
101,0,10195,Tim Conley,14.18,93,656
102,0,01129,Bill Britton,14.04,130,926
103,0,02104,Jeff Sluman,14.03,143,1019
104,0,01235,Ben Crenshaw,13.97,106,759
104,0,01723,Andrew Magee,13.97,108,773
106,0,06643,Paul Goydos,13.95,138,989
107,0,01374,Robin Freeman,13.93,123,883
108,0,05319,Gene Jones,13.90,83,597
109,0,01559,Hale Irwin,13.89,100,720
110,0,06034,Marco Dawson,13.88,152,1095
111,0,01072,Chip Beck,13.87,128,923
112,0,01846,Jodie Mudd,13.82,85,615
113,0,01116,Michael Bradley,13.79,115,834
114,0,01096,Phil Blackmar,13.78,128,929
115,0,08759,Tad Rhyan,13.63,113,829
116,0,01736,Roger Maltbie,13.62,85,624
117,0,01288,Ed Dougherty,13.54,156,1152
118,0,02111,Mike Smith,13.50,128,948
119,0,02185,Lance Ten Broeck,13.48,137,1016
120,0,06197,Michael Allen,13.47,120,891
120,0,01408,Kelly Gibson,13.47,144,1069
122,0,02294,Willie Wood,13.45,110,818
123,0,02255,Denis Watson,13.43,87,648
124,0,02133,Craig Stadler,13.41,114,850
125,0,01890,Brett Ogle,13.40,78,582
126,0,01060,Dave Barr,13.35,132,989
126,0,01971,Dillard Pruitt,13.35,120,899
128,0,02180,Harry Taylor,13.26,122,920
129,0,01261,Jay Delsing,13.24,139,1050
130,0,02217,Dennis Trixler,13.22,113,855
131,0,06589,Jeff Woodland,13.21,110,833
132,0,01218,Jeff Cook,13.20,116,879
133,0,06617,Brian Henninger,13.18,124,941
134,0,02322,Richard Zokol,13.17,103,782
135,0,06575,Dudley Hart,13.13,126,960
136,0,01690,Bruce Lietzke,13.12,69,526
137,0,06136,Mike Schuchart,13.10,99,756
138,0,02049,Gene Sauers,13.09,131,1001
139,0,01414,Bob Gilder,13.06,108,827
140,0,01132,Mark Brooks,13.04,132,1012
141,0,01946,Peter Persons,13.03,122,936
142,0,01557,John Inman,13.00,132,1015
143,0,01550,Ed Humenik,12.99,125,962
143,0,01926,Steve Pate,12.99,122,939
145,0,02298,Jim Woodward,12.96,67,517
146,0,01849,Bill Murchison,12.94,73,564
147,0,06599,John Elliott,12.90,104,806
148,0,01346,Ed Fiori,12.88,128,994
149,0,01761,Len Mattiace,12.84,105,818
150,0,01564,David Jackson,12.80,116,906
151,0,02223,Bob Tway,12.76,92,721
152,0,01659,Massy Kuramoto,12.73,84,660
153,0,01435,Wayne Grady,12.72,71,558
154,0,08045,Perry Moss,12.71,113,889
155,0,06006,JC Anderson,12.69,102,804
156,0,01975,Tom Purtzer,12.61,73,579
157,0,01648,Billy Kratzert,12.59,69,548
158,0,02101,Joey Sindelar,12.57,94,748
159,0,01157,Tom Byrum,12.56,100,796
160,0,01938,David Peoples,12.36,107,866
161,0,01390,Buddy Gardner,12.33,84,681
162,0,01469,Dan Halldorson,12.30,102,829
163,0,01443,Hubert Green,12.24,70,572
164,0,02303,Robert Wrenn,12.20,103,844
165,0,01715,Mark Lye,12.13,81,668
166,0,01307,Joel Edwards,11.98,112,935
167,0,01282,Trevor Dodds,11.96,103,861
168,0,02067,Ted Schulz,11.92,119,998
169,0,01934,Dave Peege,11.88,72,606
170,0,01249,John Daly,11.80,88,746
170,0,01323,Brad Fabel,11.80,101,856
170,0,06128,Steve Lamontagne,11.80,121,1025
173,0,07569,Mark Carnevale,11.72,113,964
174,0,10795,Neale Smith,11.68,68,582
175,0,01049,Ian Baker-Finch,11.66,76,652
176,0,10207,Jimmy Johnston,11.39,82,720
177,0,01248,Rick Dalpos,11.28,82,727
178,0,06144,John Dowdall,11.15,64,574
178,0,08553,Lee Porter,11.15,60,538
180,0,02201,Jim Thorpe,11.13,66,593
181,0,06691,Greg Cesario,11.11,72,648
181,0,01725,John Mahaffey,11.11,85,765
183,0,01284,Mike Donald,10.93,106,970
184,0,06284,Jim Hallet,10.86,102,939
185,0,02241,Bobby Wadkins,10.85,74,682
186,0,06401,Marty Schiene,10.79,70,649
187,0,01930,Eddie Pearce,10.53,68,646
188,0,01068,Andy Bean,10.00,62,620
189,0,06247,David Delong,9.09,50,550
