RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,20157,Retief Goosen,-.114,44,-5.00
2,0,29221,Webb Simpson,-.089,90,-8.00
2,0,12714,Chris Tidland,-.089,56,-5.00
4,0,23983,Luke Donald,-.070,43,-3.00
5,0,11123,Chris Couch,-.067,45,-3.00
6,0,25364,Paul Casey,-.065,31,-2.00
7,0,29910,Blake Adams,-.060,67,-4.00
8,0,24361,Pat Perez,-.059,51,-3.00
9,0,27141,J.B. Holmes,-.056,108,-6.00
9,0,27649,Brandt Snedeker,-.056,90,-5.00
11,0,28307,Matt Every,-.048,63,-3.00
12,0,23409,James Driscoll,-.046,65,-3.00
13,0,22371,Aaron Baddeley,-.045,67,-3.00
14,0,12510,Chad Campbell,-.043,70,-3.00
14,0,23800,Bryce Molder,-.043,70,-3.00
16,0,27060,John Mallinger,-.037,54,-2.00
16,0,24490,George McNeill,-.037,54,-2.00
18,0,27214,Kevin Streelman,-.033,61,-2.00
19,0,06595,Kevin Sutherland,-.032,62,-2.00
20,0,26287,Roland Thatcher,-.027,75,-2.00
21,0,25396,Kevin Na,-.025,80,-2.00
22,0,25345,Carl Pettersson,-.023,87,-2.00
22,0,10423,Mike Weir,-.023,44,-1.00
24,0,07363,Craig Bowden,-.021,48,-1.00
25,0,22946,Henrik Bjornstad,-.020,49,-1.00
25,0,26695,Michael Letzig,-.020,49,-1.00
27,0,26596,Ryan Moore,-.019,52,-1.00
28,0,25818,Scott Piercy,-.017,58,-1.00
29,0,12652,Cameron Beckman,-.016,62,-1.00
29,0,20472,Alex Cejka,-.016,61,-1.00
29,0,25240,D.A. Points,-.016,62,-1.00
29,0,02239,Scott Verplank,-.016,64,-1.00
33,0,26300,Matt Jones,-.015,66,-1.00
33,0,08075,Jerry Kelly,-.015,68,-1.00
35,0,01313,Steve Elkington,-.014,71,-1.00
35,0,25190,Jeff Quinney,-.014,71,-1.00
37,0,23623,Bo Van Pelt,-.013,78,-1.00
38,0,01948,Tim Petrovic,-.011,90,-1.00
39,0,20098,Stuart Appleby,-.010,96,-1.00
39,0,32102,Rickie Fowler,-.010,97,-1.00
41,0,20593,Greg Chalmers,E,69,E
41,0,24357,K.J. Choi,E,45,E
41,0,20850,Daniel Chopra,E,65,E
41,0,23638,Brendon de Jonge,E,81,E
41,0,06522,Ernie Els,E,49,E
41,0,21209,Sergio Garcia,E,36,E
41,0,20105,Jeff Gove,E,27,E
41,0,12716,Charley Hoffman,E,72,E
41,0,21961,Charles Howell III,E,88,E
41,0,21731,Freddie Jacobson,E,68,E
41,0,24781,Hunter Mahan,E,76,E
41,0,01797,Rocco Mediate,E,53,E
41,0,28475,Jeff Overton,E,66,E
41,0,01945,Kenny Perry,E,42,E
41,0,24138,Ian Poulter,E,36,E
41,0,22293,Heath Slocum,E,71,E
41,0,06527,Steve Stricker,E,46,E
41,0,20160,Charlie Wi,E,87,E
59,0,23320,Ryan Palmer,+.010,96,+1.00
60,0,08725,Tom Gillis,+.011,88,+1.00
61,0,06643,Paul Goydos,+.014,70,+1.00
62,0,01577,Lee Janzen,+.015,67,+1.00
62,0,23108,Matt Kuchar,+.015,68,+1.00
64,0,10809,Jim Furyk,+.016,62,+1.00
65,0,22405,Justin Rose,+.017,59,+1.00
66,0,01810,Phil Mickelson,+.019,54,+1.00
