RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,10809,Jim Furyk,+.305,141,+43.00
2,0,20686,Jeev Milkha Singh,+.310,113,+35.00
3,0,06527,Steve Stricker,+.317,126,+40.00
4,0,25396,Kevin Na,+.324,219,+71.00
5,0,22405,Justin Rose,+.325,163,+53.00
6,0,23983,Luke Donald,+.326,135,+44.00
6,0,20157,Retief Goosen,+.326,132,+43.00
8,0,19846,Brian Gay,+.340,191,+65.00
9,0,12602,Dean Wilson,+.345,119,+41.00
10,0,20766,Padraig Harrington,+.347,121,+42.00
11,0,01945,Kenny Perry,+.354,113,+40.00
12,0,02206,David Toms,+.366,164,+60.00
13,0,20229,Stewart Cink,+.367,150,+55.00
14,0,08385,Omar Uresti,+.368,144,+53.00
15,0,01313,Steve Elkington,+.375,144,+54.00
16,0,01320,Bob Estes,+.378,156,+59.00
17,0,23623,Bo Van Pelt,+.382,173,+66.00
18,0,26596,Ryan Moore,+.386,153,+59.00
19,0,08725,Tom Gillis,+.388,240,+93.00
20,0,23108,Matt Kuchar,+.389,175,+68.00
21,0,21961,Charles Howell III,+.392,209,+82.00
22,0,23135,Tim Clark,+.399,158,+63.00
23,0,24357,K.J. Choi,+.400,145,+58.00
24,0,25364,Paul Casey,+.402,107,+43.00
24,0,21209,Sergio Garcia,+.402,92,+37.00
24,0,12716,Charley Hoffman,+.402,199,+80.00
27,0,25720,Chad Collins,+.403,154,+62.00
28,0,21753,Brian Davis,+.407,226,+92.00
29,0,21350,Ryuji Imada,+.409,208,+85.00
29,0,06515,Shaun Micheel,+.409,110,+45.00
31,0,24140,Sean O'Hair,+.411,158,+65.00
32,0,24138,Ian Poulter,+.412,97,+40.00
33,0,06522,Ernie Els,+.413,138,+57.00
34,0,25686,Jason Dufner,+.417,175,+73.00
35,0,20127,Chris Riley,+.422,116,+49.00
36,0,08075,Jerry Kelly,+.424,165,+70.00
37,0,10585,Scott McCarron,+.425,207,+88.00
37,0,26882,Michael Sim,+.425,127,+54.00
39,0,20593,Greg Chalmers,+.426,230,+98.00
39,0,28089,Jason Day,+.426,176,+75.00
41,0,01941,Tom Pernice Jr.,+.427,131,+56.00
42,0,25240,D.A. Points,+.428,194,+83.00
43,0,27649,Brandt Snedeker,+.431,209,+90.00
44,0,01948,Tim Petrovic,+.433,180,+78.00
45,0,27095,Nick Watney,+.434,166,+72.00
45,0,10423,Mike Weir,+.434,113,+49.00
47,0,12705,Cliff Kresge,+.436,94,+41.00
47,0,01766,Billy Mayfair,+.436,140,+61.00
49,0,26289,Boo Weekley,+.438,153,+67.00
50,0,27060,John Mallinger,+.439,155,+68.00
50,0,22293,Heath Slocum,+.439,187,+82.00
52,0,01810,Phil Mickelson,+.440,168,+74.00
52,0,24361,Pat Perez,+.440,191,+84.00
54,0,27436,Graham DeLaet,+.442,163,+72.00
54,0,32102,Rickie Fowler,+.442,163,+72.00
54,0,20160,Charlie Wi,+.442,206,+91.00
57,0,24925,Jonathan Byrd,+.444,144,+64.00
57,0,23800,Bryce Molder,+.444,180,+80.00
57,0,25632,Jimmy Walker,+.444,196,+87.00
60,0,06004,Stephen Ames,+.445,146,+65.00
60,0,20498,Briny Baird,+.445,155,+69.00
62,0,24924,Bill Haas,+.447,152,+68.00
62,0,27466,Spencer Levin,+.447,197,+88.00
62,0,22913,John Rollins,+.447,141,+63.00
65,0,12782,Tim Herron,+.448,172,+77.00
66,0,01116,Michael Bradley,+.449,138,+62.00
67,0,22621,Ben Curtis,+.450,149,+67.00
67,0,24024,Zach Johnson,+.450,191,+86.00
69,0,12652,Cameron Beckman,+.451,144,+65.00
69,0,28307,Matt Every,+.451,144,+65.00
71,0,23353,J.J. Henry,+.453,150,+68.00
71,0,20572,Rod Pampling,+.453,190,+86.00
73,0,07867,Woody Austin,+.455,176,+80.00
73,0,01706,Davis Love III,+.455,154,+70.00
73,0,27963,Chris Stroud,+.455,134,+61.00
76,0,06251,Chris DiMarco,+.456,158,+72.00
77,0,24912,Will MacKenzie,+.457,138,+63.00
78,0,21731,Freddie Jacobson,+.460,163,+75.00
79,0,22946,Henrik Bjornstad,+.461,115,+53.00
79,0,25562,Andres Romero,+.461,193,+89.00
81,0,12714,Chris Tidland,+.463,160,+74.00
82,0,06621,Joe Durant,+.465,101,+47.00
83,0,28237,Rory McIlroy,+.467,105,+49.00
84,0,25804,Bubba Watson,+.468,154,+72.00
85,0,29221,Webb Simpson,+.469,213,+100.00
86,0,25190,Jeff Quinney,+.470,200,+94.00
87,0,24507,Jason Bohn,+.473,169,+80.00
87,0,27770,Camilo Villegas,+.473,148,+70.00
87,0,23322,Brett Wetterich,+.473,110,+52.00
90,0,24781,Hunter Mahan,+.475,141,+67.00
90,0,20645,John Senden,+.475,179,+85.00
92,0,27214,Kevin Streelman,+.477,176,+84.00
93,0,23548,Bill Lunde,+.478,178,+85.00
94,0,12510,Chad Campbell,+.480,177,+85.00
94,0,06643,Paul Goydos,+.480,150,+72.00
96,0,30925,Dustin Johnson,+.481,181,+87.00
96,0,27120,Troy Matteson,+.481,158,+76.00
98,0,08537,J.P. Hayes,+.482,168,+81.00
99,0,25345,Carl Pettersson,+.483,207,+100.00
100,0,23718,Nathan Green,+.484,184,+89.00
100,0,22122,Andrew McLardy,+.484,91,+44.00
102,0,20098,Stuart Appleby,+.485,241,+117.00
102,0,20070,Matt Bettencourt,+.485,237,+115.00
102,0,23638,Brendon de Jonge,+.485,194,+94.00
102,0,33419,Cameron Tringale,+.485,97,+47.00
106,0,24227,Justin Bolli,+.488,125,+61.00
107,0,24846,Ricky Barnes,+.489,188,+92.00
107,0,23541,Ben Crane,+.489,139,+68.00
109,0,28158,Steve Marino,+.490,145,+71.00
110,0,23673,Michael Connell,+.491,161,+79.00
111,0,07363,Craig Bowden,+.492,128,+63.00
112,0,26420,Richard Johnson,+.494,170,+84.00
113,0,22046,Geoff Ogilvy,+.496,123,+61.00
114,0,29910,Blake Adams,+.497,179,+89.00
115,0,27141,J.B. Holmes,+.500,212,+106.00
115,0,01797,Rocco Mediate,+.500,136,+68.00
117,0,26851,Marc Leishman,+.503,165,+83.00
117,0,10860,Justin Leonard,+.503,151,+76.00
117,0,07749,Brett Quigley,+.503,179,+90.00
120,0,21878,Mark Wilson,+.506,170,+86.00
121,0,30946,Alex Prugh,+.508,187,+95.00
122,0,11123,Chris Couch,+.509,159,+81.00
122,0,26951,Johnson Wagner,+.509,163,+83.00
124,0,09011,David Duval,+.511,135,+69.00
124,0,23325,Vaughn Taylor,+.511,180,+92.00
126,0,25900,Lucas Glover,+.513,160,+82.00
127,0,22371,Aaron Baddeley,+.514,251,+129.00
127,0,02239,Scott Verplank,+.514,111,+57.00
129,0,27936,Martin Laird,+.515,202,+104.00
130,0,10425,Jay Williamson,+.518,137,+71.00
131,0,20472,Alex Cejka,+.520,173,+90.00
131,0,23788,D.J. Trahan,+.520,177,+92.00
133,0,26300,Matt Jones,+.521,211,+110.00
134,0,06567,Vijay Singh,+.522,136,+71.00
135,0,23613,Rich Barcelo,+.526,171,+90.00
135,0,01329,Brad Faxon,+.526,137,+72.00
135,0,06514,Kevin Johnson,+.526,154,+81.00
135,0,26695,Michael Letzig,+.526,192,+101.00
139,0,27797,Derek Lamely,+.528,180,+95.00
140,0,21949,Joe Ogilvie,+.529,221,+117.00
140,0,23320,Ryan Palmer,+.529,174,+92.00
140,0,24502,Adam Scott,+.529,121,+64.00
143,0,27613,David Lutterus,+.532,141,+75.00
143,0,22056,Cameron Percy,+.532,124,+66.00
145,0,20105,Jeff Gove,+.533,105,+56.00
145,0,26392,Chris Wilson,+.533,137,+73.00
145,0,24663,Y.E. Yang,+.533,152,+81.00
148,0,22378,Trevor Immelman,+.534,88,+47.00
149,0,31560,Brian Stuard,+.535,157,+84.00
150,0,20663,Brenden Pappas,+.538,143,+77.00
150,0,12755,Vance Veazey,+.538,119,+64.00
152,0,06012,Greg Kraft,+.545,99,+54.00
153,0,01577,Lee Janzen,+.547,148,+81.00
153,0,06595,Kevin Sutherland,+.547,161,+88.00
155,0,01161,Mark Calcavecchia,+.548,93,+51.00
155,0,20850,Daniel Chopra,+.548,217,+119.00
157,0,29285,Brent Delahoussaye,+.549,91,+50.00
158,0,27330,Josh Teater,+.550,180,+99.00
159,0,10885,Robert Allenby,+.551,136,+75.00
160,0,28620,Aron Price,+.552,116,+64.00
161,0,27302,Garth Mulroy,+.553,103,+57.00
161,0,28475,Jeff Overton,+.553,197,+109.00
163,0,07457,Steve Flesch,+.554,177,+98.00
163,0,24490,George McNeill,+.554,168,+93.00
163,0,32640,Troy Merritt,+.554,186,+103.00
166,0,20848,Ángel Cabrera,+.556,142,+79.00
167,0,26287,Roland Thatcher,+.558,147,+82.00
168,0,23409,James Driscoll,+.559,161,+90.00
169,0,01619,Skip Kendall,+.560,109,+61.00
170,0,32617,Jerod Turner,+.562,130,+73.00
171,0,23621,Rory Sabbatini,+.565,147,+83.00
172,0,26301,James Nitties,+.567,180,+102.00
173,0,21959,Ted Purdy,+.568,199,+113.00
173,0,23349,Charles Warren,+.568,95,+54.00
175,0,26881,Jarrod Lyle,+.569,102,+58.00
176,0,01724,Jeff Maggert,+.571,154,+88.00
176,0,25818,Scott Piercy,+.571,191,+109.00
178,0,20436,Garrett Willis,+.572,152,+87.00
179,0,20378,Mathias Grönberg,+.574,115,+66.00
180,0,28500,Martin Flores,+.581,172,+100.00
181,0,27933,John Merrick,+.588,165,+97.00
182,0,25892,Steve Wheatcroft,+.595,153,+91.00
183,0,23307,Roger Tambellini,+.603,151,+91.00
184,0,26679,Kevin Stadler,+.613,142,+87.00
185,0,20574,Mathew Goggin,+.614,153,+94.00
185,0,08375,Paul Stankowski,+.614,101,+62.00
187,0,28087,Kris Blanks,+.622,119,+74.00
188,0,28780,Nicholas Thompson,+.638,185,+118.00
189,0,01249,John Daly,+.639,119,+76.00
190,0,20691,Greg Owen,+.658,120,+79.00
191,0,01707,Steve Lowery,+.674,135,+91.00
192,0,24358,Robert Garrigus,+.686,153,+105.00
