RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY PER EVENT,TOTAL MONEY
143,0,25364,Paul Casey,$19528,136700
144,0,20121,Todd Fischer,$19418,621398
145,0,06034,Marco Dawson,$19410,601728
146,0,22548,Patrick Sheehan,$19313,618019
147,0,06350,Bob May,$19186,134308
148,0,01157,Tom Byrum,$19055,590719
149,0,20945,Markus Brier,$18859,18859
149,0,22540,Anthony Wall,$18859,18859
151,0,20029,Notah Begay III,$18852,565572
152,0,02002,John Riegger,$18711,318102
153,0,12660,Jesper Parnevik,$18406,570586
154,0,20645,John Senden,$18232,601670
155,0,19881,Robert Damron,$18127,580086
156,0,12662,Thomas Levet,$18077,470021
157,0,06581,David Sutherland,$18057,451441
158,0,12454,Mario Tiziani,$17780,17780
159,0,01261,Jay Delsing,$17739,159653
160,0,24361,Pat Perez,$17519,578141
161,0,06575,Dudley Hart,$17351,381735
162,0,08725,Tom Gillis,$17284,432100
163,0,01876,Greg Norman,$17114,119799
164,0,06332,Neal Lancaster,$16875,590627
165,0,08545,Glen Hnatiuk,$16842,488429
166,0,01191,Barry Cheesman,$16455,32910
167,0,06064,Jeff Gallagher,$16389,163899
168,0,21099,David Lynn,$16213,16213
168,0,01796,Mark McNulty,$16213,16213
170,0,21878,Mark Wilson,$16083,482502
171,0,19972,José Coceres,$16080,337682
171,0,01920,Craig Parry,$16080,257281
173,0,02106,Chris Smith,$15984,479523
174,0,06214,Guy Boros,$15935,95612
175,0,08633,Per-Ulrik Johansson,$15631,484577
176,0,01887,Mark O'Meara,$15533,388348
177,0,06498,Matt Peterson,$14980,29961
178,0,08337,Mike Heinen,$14910,432417
179,0,01418,Bill Glasson,$14890,193578
180,0,20436,Garrett Willis,$14600,467212
181,0,26950,John Morgan,$14583,422916
182,0,07707,Mike Small,$14430,14430
183,0,07721,Pat Bates,$14199,496978
184,0,01139,Olin Browne,$14105,479591
185,0,11155,Katsuyoshi Tomori,$13988,13988
186,0,06078,Esteban Toledo,$13928,487495
187,0,01928,Corey Pavin,$13804,358910
188,0,12461,Paul McGinley,$13776,41329
189,0,08339,Spike McRoy,$13736,480772
190,0,23739,Ryan Dillon,$13334,13334
191,0,21739,Aaron Barber,$13289,425277
192,0,19846,Brian Gay,$13166,447647
193,0,01142,Bart Bryant,$13161,78966
194,0,10912,Craig Perks,$13148,368163
195,0,12394,Tom Carter,$13142,105142
196,0,02020,Eduardo Romero,$13042,156515
197,0,07941,Mike Grob,$12925,348976
198,0,21806,Paul Gow,$12615,264926
199,0,20593,Greg Chalmers,$12601,403254
200,0,21836,Michael Flynn,$12600,12600
201,0,01116,Michael Bradley,$12375,49500
202,0,20218,Shingo Katayama,$12299,61499
203,0,01473,Todd Hamilton,$12200,36600
204,0,10821,Toshi Izawa,$12166,73000
205,0,01926,Steve Pate,$12032,192518
206,0,20573,Scott Laycock,$12013,300342
207,0,22295,Darron Stiles,$11954,346693
208,0,24781,Hunter Mahan,$11811,106300
209,0,01127,Danny Briggs,$11712,11712
210,0,25005,Mark Walker,$11536,11536
211,0,20095,Carl Paulson,$11411,365177
212,0,25041,Todd Rose,$11100,11100
213,0,11011,Mike Sposa,$11057,276447
214,0,23036,Chris Anderson,$11033,342027
215,0,01313,Steve Elkington,$11008,154123
216,0,23034,Brent Schwarzrock,$10828,216561
217,0,02294,Willie Wood,$10752,118280
218,0,20574,Mathew Goggin,$10687,299237
219,0,08547,John Maginnes,$10652,308928
220,0,22378,Trevor Immelman,$10512,126150
221,0,06809,Bob Burns,$10499,293973
222,0,06090,Jim McGovern,$10468,115148
223,0,22034,Yasuharu Imano,$10425,31275
224,0,10565,Ian Leggatt,$10423,271014
225,0,02257,Brian Watts,$10377,134905
226,0,12760,Danny Ellis,$10144,101443
227,0,01444,Ken Green,$10090,70633
228,0,01249,John Daly,$10029,220647
229,0,12388,Michael Clark II,$10008,210176
230,0,01306,David Edwards,$9951,129370
231,0,25349,Tim Wilkinson,$9900,9900
232,0,06617,Brian Henninger,$9764,166002
233,0,01475,Donnie Hammond,$9459,255414
234,0,24847,Michael Harris,$9450,9450
235,0,02049,Gene Sauers,$9288,278644
236,0,01096,Phil Blackmar,$9225,9225
237,0,27095,Nick Watney,$9156,73255
238,0,25052,Derek Gillespie,$8988,8988
238,0,25842,Jon Mills,$8988,8988
240,0,20433,Mark Hensby,$8880,8880
241,0,01196,Brian Claar,$8750,17500
242,0,20771,Steven Alker,$8711,261358
243,0,02267,D.A. Weibring,$8644,17289
244,0,01042,Paul Azinger,$8563,222642
245,0,01185,Brandel Chamblee,$8406,126092
246,0,02245,Grant Waite,$8388,150998
247,0,07223,Brian Bateman,$8351,217150
248,0,20940,Kenichi Kuboya,$8299,257281
249,0,07003,David Berganio Jr.,$8271,124065
250,0,01771,Blaine McCallister,$8227,65820
251,0,20832,Raphael Jacquelin,$8106,16213
252,0,12753,David Morland IV,$8022,8022
253,0,06012,Greg Kraft,$7972,71756
254,0,20396,Lee Westwood,$7948,63590
255,0,10107,Deane Pappas,$7914,189955
256,0,01219,John Cook,$7893,78930
257,0,24138,Ian Poulter,$7714,30859
258,0,20400,Michael Campbell,$7700,107813
259,0,23108,Matt Kuchar,$7654,176046
260,0,10649,Tom Scherrer,$7651,122430
261,0,01132,Mark Brooks,$7628,236489
262,0,06036,Scott Dunlap,$7600,7600
262,0,21350,Ryuji Imada,$7600,7600
264,0,01143,Brad Bryant,$7383,29535
265,0,20043,Edward Fryatt,$7280,7280
266,0,25190,Jeff Quinney,$7275,14550
267,0,01098,Jay Don Blake,$7196,194293
268,0,02230,Stan Utley,$7186,79046
269,0,06527,Steve Stricker,$7170,150589
270,0,20568,Anthony Painter,$7119,220714
271,0,20099,Doug Barron,$7018,224589
272,0,02135,Mike Standly,$6999,62991
273,0,22892,Jason Gore,$6960,208801
274,0,19795,Kelly Mitchum,$6931,20795
274,0,07101,Dave Stockton Jr.,$6931,214876
276,0,06315,Pete Jordan,$6720,6720
277,0,02300,Ian Woosnam,$6716,13432
278,0,01175,Jim Carter,$6607,218060
279,0,20676,Patrick Moore,$6470,19411
280,0,01599,Steve Jones,$6250,68755
281,0,01307,Joel Edwards,$6234,143382
282,0,25034,James McLean,$6167,117182
283,0,27120,Troy Matteson,$6045,18135
284,0,25450,Ty Tryon,$5994,125875
285,0,23349,Charles Warren,$5992,11984
286,0,23656,Jason Caron,$5941,172291
287,0,02131,Mike Springer,$5939,53452
288,0,25031,Andy Miller,$5397,134929
289,0,08535,Gary Nicklaus,$5383,32300
290,0,23497,Tag Ridings,$5212,31275
291,0,12661,Todd Barranger,$5119,158700
292,0,24184,Alastair Forsyth,$5060,15180
293,0,19817,Michael Muehr,$5053,35376
294,0,01823,Larry Mize,$4932,93713
295,0,02166,Chip Sullivan,$4837,9675
296,0,01374,Robin Freeman,$4554,54651
297,0,02099,Scott Simpson,$4341,78153
298,0,01408,Kelly Gibson,$4280,55650
299,0,01068,Andy Bean,$4275,8550
299,0,12755,Vance Veazey,$4275,111156
301,0,09011,David Duval,$4235,84707
302,0,08635,Colin Montgomerie,$4210,50523
303,0,01334,Keith Fergus,$4091,20455
304,0,23177,Kenneth Staton,$3790,83385
305,0,23125,Brad Elder,$3717,74341
306,0,25692,Akio Sadakata,$3714,107730
307,0,01886,Peter O'Malley,$3683,11050
308,0,20051,Joe Acosta Jr.,$3255,9765
309,0,25572,Graeme McDowell,$3206,9620
310,0,01468,Gary Hallberg,$3052,24416
311,0,24356,Jason Buha,$2913,72833
312,0,07235,John Morse,$2795,22361
313,0,20566,Kaname Yokoo,$2549,56088
314,0,23091,Alan Morin,$2537,10150
315,0,01385,Jim Gallagher Jr.,$2471,22245
316,0,22624,Joel Kribel,$2445,39120
317,0,01510,Nolan Henke,$2328,13970
318,0,01282,Trevor Dodds,$2240,6720
319,0,23821,Yusaku Miyazato,$2193,8775
320,0,06016,Brad Lardon,$2050,16400
321,0,02033,Dave Rummells,$2040,14280
322,0,20623,Gavin Coles,$1976,55350
323,0,26489,Cameron Yancey,$1904,43810
324,0,06475,Jeff Klein,$1627,40680
325,0,02322,Richard Zokol,$1473,19155
326,0,01891,David Ogrin,$1425,5700
327,0,21007,Gabriel Hjertstedt,$1420,12780
328,0,23788,D.J. Trahan,$1313,7880
329,0,01014,Fulton Allem,$1272,19091
330,0,01469,Dan Halldorson,$1128,5640
331,0,01549,Mike Hulbert,$450,6300
