RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,TOTAL PURSE AVAILABLE
267,0,02230,Stan Utley,.19,79046,41200000
276,0,01196,Brian Claar,.18,17500,10000000
276,0,20043,Edward Fryatt,.18,7280,4000000
276,0,20650,Jarrod Moseley,.18,21125,11883110
276,0,25190,Jeff Quinney,.18,14550,8000000
276,0,02135,Mike Standly,.18,62991,34700000
281,0,07003,David Berganio Jr.,.17,124065,71200000
281,0,01098,Jay Don Blake,.17,194292,115300000
281,0,01132,Mark Brooks,.17,236489,141500000
281,0,20859,Anders Hansen,.17,30000,17883110
281,0,23108,Matt Kuchar,.17,176046,105100000
281,0,20568,Anthony Painter,.17,220713,133200000
287,0,20099,Doug Barron,.16,224588,139200000
287,0,01219,John Cook,.16,78930,50800000
287,0,22892,Jason Gore,.16,208800,129700000
287,0,02131,Mike Springer,.16,53452,34200000
287,0,07101,Dave Stockton Jr.,.16,214876,132100000
292,0,01175,Jim Carter,.15,218060,145700000
292,0,20676,Patrick Moore,.15,19411,13000000
292,0,06527,Steve Stricker,.15,150589,97400000
295,0,20400,Michael Campbell,.14,107813,78083110
295,0,23656,Jason Caron,.14,172291,125700000
295,0,01307,Joel Edwards,.14,143382,103200000
295,0,01599,Steve Jones,.14,68755,50100000
295,0,27120,Troy Matteson,.14,18135,13000000
295,0,25034,James McLean,.14,117182,82600000
295,0,19795,Kelly Mitchum,.14,20795,14600000
295,0,25450,Ty Tryon,.14,125875,91100000
303,0,25031,Andy Miller,.13,134929,105200000
304,0,12661,Todd Barranger,.12,158700,134700000
304,0,01374,Robin Freeman,.12,54651,45500000
304,0,08535,Gary Nicklaus,.12,32300,26500000
304,0,23497,Tag Ridings,.12,31275,27000000
308,0,01408,Kelly Gibson,.11,55650,49700000
308,0,01823,Larry Mize,.11,93713,85600000
308,0,19817,Michael Muehr,.11,35376,31200000
308,0,23349,Charles Warren,.11,11984,10600000
308,0,02300,Ian Woosnam,.11,13432,11883110
313,0,01334,Keith Fergus,.10,20455,21000000
313,0,02099,Scott Simpson,.10,78153,75300000
313,0,12755,Vance Veazey,.10,111156,109300000
316,0,01068,Andy Bean,.09,8550,9500000
316,0,23125,Brad Elder,.09,74340,84300000
316,0,25692,Akio Sadakata,.09,107730,122800000
316,0,23177,Kenneth Staton,.09,83385,90200000
316,0,02166,Chip Sullivan,.09,9675,10500000
321,0,09011,David Duval,.08,84707,103583110
321,0,01468,Gary Hallberg,.08,24416,32200000
321,0,25572,Graeme McDowell,.08,9620,12500000
321,0,07235,John Morse,.08,22361,29700000
325,0,20051,Joe Acosta Jr.,.07,9765,14600000
325,0,24356,Jason Buha,.07,72832,105300000
325,0,01385,Jim Gallagher Jr.,.07,22245,33700000
328,0,01510,Nolan Henke,.06,13970,21500000
328,0,02033,Dave Rummells,.06,14280,24700000
328,0,20566,Kaname Yokoo,.06,56088,93700000
331,0,20623,Gavin Coles,.05,55350,117800000
331,0,01282,Trevor Dodds,.05,6720,12500000
331,0,22624,Joel Kribel,.05,39120,73700000
331,0,06016,Brad Lardon,.05,16400,36100000
331,0,23821,Yusaku Miyazato,.05,8775,16000000
331,0,23091,Alan Morin,.05,10150,22000000
337,0,21007,Gabriel Hjertstedt,.04,12780,32700000
337,0,06475,Jeff Klein,.04,40680,106300000
337,0,01891,David Ogrin,.04,5700,13000000
337,0,26489,Cameron Yancey,.04,43810,97800000
337,0,02322,Richard Zokol,.04,19155,52200000
342,0,01014,Fulton Allem,.03,19091,71500000
342,0,01469,Dan Halldorson,.03,5640,17200000
342,0,23788,D.J. Trahan,.03,7880,26000000
345,0,01549,Mike Hulbert,.01,6300,56800000
