RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (IN INCHES),ATTEMPTS
42,0,23497,Tag Ridings,255.2,992258.000,108
44,0,06004,Stephen Ames,255.3,873009.000,95
45,0,24361,Pat Perez,255.4,1186257.000,129
46,0,20574,Mathew Goggin,255.5,1839941.000,200
46,0,08881,Tripp Isenhour,255.5,1122116.000,122
48,0,19824,Craig Barlow,255.6,763707.000,83
48,0,22892,Jason Gore,255.6,1674589.000,182
48,0,06643,Paul Goydos,255.6,450866.000,49
48,0,02239,Scott Verplank,255.6,864797.000,94
52,0,07223,Brian Bateman,255.7,736559.000,80
52,0,06567,Vijay Singh,255.7,1684730.000,183
54,0,27963,Chris Stroud,255.8,874665.000,95
55,0,12510,Chad Campbell,255.9,1105354.000,120
55,0,21209,Sergio Garcia,255.9,1124018.000,122
55,0,23621,Rory Sabbatini,255.9,1178996.000,128
58,0,23983,Luke Donald,256.0,654294.000,71
58,0,28475,Jeff Overton,256.0,1225574.000,133
60,0,21805,Harrison Frazar,256.1,1493835.000,162
60,0,20572,Rod Pampling,256.1,1493374.000,162
62,0,01161,Mark Calcavecchia,256.2,1392855.000,151
62,0,12705,Cliff Kresge,256.2,1493982.000,162
62,0,21959,Ted Purdy,256.2,1623233.000,176
65,0,26420,Richard Johnson,256.4,886087.000,96
66,0,21660,Jason Schultz,256.6,942168.000,102
67,0,23623,Bo Van Pelt,256.7,1755811.000,190
68,0,25273,Andrew Buckle,256.9,1183952.000,128
69,0,01707,Steve Lowery,257.0,1286102.000,139
69,0,22295,Darron Stiles,257.0,730841.000,79
71,0,08075,Jerry Kelly,257.1,1083024.000,117
72,0,19972,José Coceres,257.3,565104.000,61
73,0,20691,Greg Owen,257.4,1399251.000,151
74,0,25686,Jason Dufner,257.5,1566573.000,169
74,0,01577,Lee Janzen,257.5,713849.000,77
76,0,21633,Steve Allan,257.6,1196253.000,129
77,0,02036,Jim Rutledge,257.7,640120.000,69
77,0,27095,Nick Watney,257.7,1512266.000,163
79,0,06197,Michael Allen,257.8,1048739.000,113
79,0,02246,Duffy Waldorf,257.8,1067234.000,115
81,0,01388,Robert Gamez,257.9,1123227.000,121
81,0,24924,Bill Haas,257.9,1950080.000,210
81,0,22378,Trevor Immelman,257.9,881873.000,95
81,0,26881,Jarrod Lyle,257.9,1095370.000,118
85,0,24024,Zach Johnson,258.0,863913.000,93
86,0,01035,Tommy Armour III,258.2,892478.000,96
86,0,25345,Carl Pettersson,258.2,1775211.000,191
88,0,22621,Ben Curtis,258.3,920467.000,99
88,0,23353,J.J. Henry,258.3,1320209.000,142
88,0,07749,Brett Quigley,258.3,1097200.000,118
91,0,24449,Parker McLachlin,258.4,1237166.000,133
91,0,12714,Chris Tidland,258.4,920845.000,99
93,0,27060,John Mallinger,258.7,1182561.000,127
93,0,01945,Kenny Perry,258.7,1359814.000,146
95,0,20766,Padraig Harrington,258.8,931506.000,100
95,0,24912,Will MacKenzie,258.8,1695796.000,182
97,0,20498,Briny Baird,258.9,1780298.000,191
97,0,27702,Matt Hendrix,258.9,1211658.000,130
97,0,12782,Tim Herron,258.9,1416878.000,152
100,0,27141,J.B. Holmes,259.1,1818926.000,195
100,0,26596,Ryan Moore,259.1,1464517.000,157
102,0,24507,Jason Bohn,259.2,961157.000,103
102,0,21470,Daisuke Maruyama,259.2,1408753.000,151
102,0,06595,Kevin Sutherland,259.2,1362565.000,146
105,0,07867,Woody Austin,259.3,1260228.000,135
105,0,23638,Brendon de Jonge,259.3,1260158.000,135
107,0,01381,Fred Funk,259.4,466907.000,50
107,0,10809,Jim Furyk,259.4,905825.000,97
107,0,21731,Freddie Jacobson,259.4,999185.000,107
107,0,20634,Peter Lonard,259.4,1288521.000,138
107,0,23788,D.J. Trahan,259.4,1951597.000,209
112,0,10733,Kent Jones,259.5,1522678.000,163
112,0,20160,Charlie Wi,259.5,1373435.000,147
114,0,01024,Billy Andrade,259.6,1345870.000,144
114,0,24502,Adam Scott,259.6,1308434.000,140
116,0,01249,John Daly,259.7,1252817.000,134
117,0,20105,Jeff Gove,259.8,1758208.000,188
118,0,01810,Phil Mickelson,259.9,1263298.000,135
118,0,24140,Sean O'Hair,259.9,1815038.000,194
118,0,02223,Bob Tway,259.9,1478043.000,158
121,0,23349,Charles Warren,260.1,2144278.000,229
122,0,24290,D.J. Brigman,260.2,861866.000,92
122,0,25900,Lucas Glover,260.2,1695238.000,181
122,0,10425,Jay Williamson,260.2,815022.000,87
122,0,12602,Dean Wilson,260.2,1039641.000,111
126,0,20378,Mathias Grönberg,260.3,2033563.000,217
126,0,12660,Jesper Parnevik,260.3,1293147.000,138
126,0,10423,Mike Weir,260.3,1255808.000,134
129,0,06373,José María Olazábal,260.4,562474.000,60
130,0,10117,Bob Heintz,260.5,984862.000,105
131,0,23614,Rich Beem,260.6,1454326.000,155
131,0,01320,Bob Estes,260.6,956781.000,102
133,0,27933,John Merrick,260.7,1501488.000,160
134,0,23048,Eric Axley,260.9,1577831.000,168
134,0,10860,Justin Leonard,260.9,929804.000,99
134,0,22405,Justin Rose,260.9,629280.000,67
134,0,02206,David Toms,260.9,882916.000,94
138,0,23613,Rich Barcelo,261.0,1136744.000,121
138,0,20628,Arron Oberholser,261.0,770539.000,82
138,0,01928,Corey Pavin,261.0,657712.000,70
141,0,01473,Todd Hamilton,261.1,714244.000,76
141,0,12680,Shigeki Maruyama,261.1,949336.000,101
143,0,23718,Nathan Green,261.2,1589096.000,169
143,0,10213,Dicky Pride,261.2,733313.000,78
143,0,23325,Vaughn Taylor,261.2,1194159.000,127
146,0,22913,John Rollins,261.3,1589916.000,169
147,0,12195,Tom Johnson,261.4,1110488.000,118
147,0,11032,Frank Lickliter II,261.4,1487059.000,158
147,0,21949,Joe Ogilvie,261.4,1609334.000,171
150,0,23933,Michael Boyd,261.5,602444.000,64
151,0,26679,Kevin Stadler,261.6,1657281.000,176
152,0,21806,Paul Gow,261.7,895016.000,95
152,0,22212,Craig Lile,261.7,979824.000,104
152,0,02214,Kirk Triplett,261.7,866854.000,92
155,0,23135,Tim Clark,262.1,547251.000,58
155,0,06251,Chris DiMarco,262.1,952987.000,101
157,0,19803,Ryan Armour,262.2,1453393.000,154
157,0,24357,K.J. Choi,262.2,1217716.000,129
159,0,20859,Anders Hansen,262.3,528828.000,56
159,0,25396,Kevin Na,262.3,1529968.000,162
161,0,12652,Cameron Beckman,262.4,1615533.000,171
161,0,19846,Brian Gay,262.4,774673.000,82
163,0,25892,Steve Wheatcroft,262.5,1275610.000,135
164,0,06515,Shaun Micheel,262.7,993066.000,105
165,0,29476,Kyle Reifers,262.8,1106847.000,117
166,0,20433,Mark Hensby,262.9,1268391.000,134
166,0,21528,Henrik Stenson,262.9,738242.000,78
168,0,26360,Bubba Dickerson,263.1,899935.000,95
168,0,01941,Tom Pernice Jr.,263.1,1335443.000,141
168,0,25190,Jeff Quinney,263.1,1326032.000,140
171,0,07457,Steve Flesch,263.2,1497215.000,158
172,0,21350,Ryuji Imada,263.3,1336378.000,141
172,0,01766,Billy Mayfair,263.3,1431203.000,151
172,0,01797,Rocco Mediate,263.3,805618.000,85
175,0,08931,Glen Day,263.4,891457.000,94
176,0,01948,Tim Petrovic,263.7,1746503.000,184
176,0,27649,Brandt Snedeker,263.7,1120086.000,118
176,0,26951,Johnson Wagner,263.7,1774986.000,187
179,0,01313,Steve Elkington,263.8,1206106.000,127
179,0,01724,Jeff Maggert,263.8,1168296.000,123
179,0,22348,Nick O'Hern,263.8,835602.000,88
182,0,28486,Michael Putnam,263.9,1643790.000,173
182,0,26882,Michael Sim,263.9,779005.000,82
184,0,24980,Scott Gutschewski,264.0,1311398.000,138
185,0,11123,Chris Couch,264.3,1512684.000,159
186,0,08375,Paul Stankowski,264.4,894648.000,94
187,0,07363,Craig Bowden,264.5,676168.000,71
188,0,20623,Gavin Coles,264.6,666791.000,70
188,0,07547,Craig Kanada,264.6,1076585.000,113
190,0,29718,Anthony Kim,265.0,1869797.000,196
191,0,06034,Marco Dawson,265.6,1147298.000,120
192,0,20382,Stephen Leaney,265.7,975650.000,102
193,0,24457,Jaco Van Zyl,266.5,834622.000,87
194,0,20472,Alex Cejka,266.8,1392894.000,145
195,0,08123,Jeff Brehaut,267.1,980696.000,102
196,0,21753,Brian Davis,268.6,1469879.000,152
