RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,51890,Greyson Sigg,+.289,128,+37.00
2,0,27349,Alex Noren,+.308,117,+36.00
3,0,39327,Ben Silverman,+.310,158,+49.00
4,0,50525,Collin Morikawa,+.328,137,+45.00
5,0,52215,Robert MacIntyre,+.331,145,+48.00
6,0,33448,Justin Thomas,+.333,105,+35.00
7,0,32367,Jorge Campillo,+.336,119,+40.00
8,0,32839,Hideki Matsuyama,+.342,120,+41.00
9,0,57975,Harry Hall,+.343,166,+57.00
10,0,30163,Henrik Norlander,+.350,100,+35.00
11,0,30911,Tommy Fleetwood,+.352,105,+37.00
12,0,54591,Ben Griffin,+.357,210,+75.00
13,0,26596,Ryan Moore,+.358,148,+53.00
14,0,46046,Scottie Scheffler,+.360,75,+27.00
15,0,39971,Sungjae Im,+.361,180,+65.00
16,0,47993,Denny McCarthy,+.363,168,+61.00
17,0,24024,Zach Johnson,+.368,87,+32.00
18,0,29535,Brice Garnett,+.370,73,+27.00
19,0,35506,Mackenzie Hughes,+.371,210,+78.00
20,0,54576,Patrick Fishburn,+.376,117,+44.00
21,0,34098,Russell Henley,+.379,132,+50.00
21,0,33968,ThorbjÃ¸rn Olesen,+.379,95,+36.00
21,0,48081,Xander Schauffele,+.379,132,+50.00
24,0,34099,Harris English,+.381,160,+61.00
25,0,28237,Rory McIlroy,+.386,132,+51.00
26,0,40058,Zac Blair,+.387,155,+60.00
27,0,52955,Ludvig Ãberg,+.388,152,+59.00
27,0,51977,Max Greyserman,+.388,165,+64.00
27,0,36799,Stephan Jaeger,+.388,129,+50.00
27,0,49960,Sepp Straka,+.388,121,+47.00
27,0,45242,Kevin Yu,+.388,147,+57.00
32,0,25493,Nick Taylor,+.389,185,+72.00
33,0,28252,Seamus Power,+.391,184,+72.00
34,0,45522,Christiaan Bezuidenhout,+.393,163,+64.00
34,0,24502,Adam Scott,+.393,107,+42.00
36,0,51349,Nico Echavarria,+.395,172,+68.00
37,0,37378,Min Woo Lee,+.396,134,+53.00
38,0,27936,Martin Laird,+.397,136,+54.00
38,0,40162,Justin Lower,+.397,174,+69.00
40,0,32102,Rickie Fowler,+.398,128,+51.00
41,0,47806,Raul Pereda,+.400,150,+60.00
42,0,29908,C.T. Pan,+.402,102,+41.00
42,0,51634,Sahith Theegala,+.402,179,+72.00
