RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,50484,Hayden Springer,+.288,59,+17.00
2,0,47504,Sam Burns,+.311,90,+28.00
3,0,39327,Ben Silverman,+.315,73,+23.00
4,0,55893,Sam Stevens,+.325,77,+25.00
5,0,35617,Martin Trainer,+.328,64,+21.00
6,0,34099,Harris English,+.330,88,+29.00
7,0,46442,Maverick McNealy,+.333,99,+33.00
7,0,49771,J.T. Poston,+.333,90,+30.00
9,0,51634,Sahith Theegala,+.337,101,+34.00
10,0,46046,Scottie Scheffler,+.339,56,+19.00
11,0,52955,Ludvig Ãberg,+.342,73,+25.00
12,0,34021,Bud Cauley,+.344,61,+21.00
12,0,24502,Adam Scott,+.344,93,+32.00
14,0,57975,Harry Hall,+.353,85,+30.00
15,0,30911,Tommy Fleetwood,+.357,70,+25.00
16,0,35506,Mackenzie Hughes,+.359,117,+42.00
17,0,45522,Christiaan Bezuidenhout,+.362,94,+34.00
18,0,33968,ThorbjÃ¸rn Olesen,+.364,44,+16.00
19,0,56149,Wilson Furr,+.373,51,+19.00
20,0,54628,Lee Hodges,+.375,80,+30.00
21,0,33448,Justin Thomas,+.386,70,+27.00
22,0,28775,Nate Lashley,+.394,71,+28.00
23,0,39324,J.J. Spaun,+.397,68,+27.00
24,0,25493,Nick Taylor,+.400,90,+36.00
25,0,22371,Aaron Baddeley,+.402,92,+37.00
26,0,32839,Hideki Matsuyama,+.406,64,+26.00
27,0,39977,Max Homa,+.407,86,+35.00
27,0,26476,Chez Reavie,+.407,54,+22.00
29,0,34256,Andrew Putnam,+.409,88,+36.00
30,0,47993,Denny McCarthy,+.410,117,+48.00
30,0,55789,Taylor Montgomery,+.410,78,+32.00
30,0,49947,Taylor Moore,+.410,117,+48.00
33,0,22405,Justin Rose,+.413,75,+31.00
34,0,48081,Xander Schauffele,+.414,70,+29.00
35,0,51977,Max Greyserman,+.416,77,+32.00
35,0,35461,Beau Hossler,+.416,89,+37.00
37,0,34098,Russell Henley,+.419,74,+31.00
37,0,48887,Matt Wallace,+.419,62,+26.00
39,0,34255,Joseph Bramlett,+.422,90,+38.00
40,0,34587,Chan Kim,+.423,71,+30.00
40,0,30163,Henrik Norlander,+.423,52,+22.00
42,0,28237,Rory McIlroy,+.424,59,+25.00
43,0,51287,Ryo Hisatsune,+.425,73,+31.00
44,0,29221,Webb Simpson,+.426,54,+23.00
45,0,47591,Eric Cole,+.427,96,+41.00
46,0,29420,Billy Horschel,+.429,91,+39.00
46,0,27936,Martin Laird,+.429,91,+39.00
46,0,23320,Ryan Palmer,+.429,56,+24.00
46,0,33486,Roger Sloan,+.429,70,+30.00
50,0,55182,Tom Kim,+.432,88,+38.00
51,0,30927,Brendon Todd,+.433,141,+61.00
52,0,51766,Wyndham Clark,+.436,78,+34.00
53,0,32757,Patton Kizzire,+.438,48,+21.00
54,0,47679,Victor Perez,+.440,84,+37.00
55,0,47483,Will Zalatoris,+.441,68,+30.00
56,0,33948,Byeong Hun An,+.443,70,+31.00
56,0,52666,Sami Valimaki,+.443,70,+31.00
58,0,54591,Ben Griffin,+.444,99,+44.00
58,0,57366,Cameron Young,+.444,90,+40.00
60,0,35450,Patrick Cantlay,+.446,65,+29.00
60,0,40250,Taylor Pendrith,+.446,74,+33.00
62,0,36326,David Lipsky,+.449,69,+31.00
62,0,46414,Aaron Rai,+.449,78,+35.00
64,0,33204,Shane Lowry,+.452,73,+33.00
64,0,32640,Troy Merritt,+.452,62,+28.00
66,0,52375,Doug Ghim,+.453,86,+39.00
66,0,51894,Vince Whaley,+.453,64,+29.00
68,0,32791,K.H. Lee,+.455,101,+46.00
69,0,50188,S.H. Kim,+.458,142,+65.00
69,0,52215,Robert MacIntyre,+.458,72,+33.00
69,0,47806,Raul Pereda,+.458,59,+27.00
72,0,39975,Michael Kim,+.459,61,+28.00
73,0,47663,Kevin Dougherty,+.460,50,+23.00
74,0,40115,Adam Svensson,+.461,115,+53.00
74,0,58168,Davis Thompson,+.461,89,+41.00
76,0,33653,Thomas Detry,+.463,95,+44.00
76,0,47420,Jake Knapp,+.463,80,+37.00
78,0,29725,Tony Finau,+.466,73,+34.00
78,0,51070,Vincent Norrman,+.466,58,+27.00
80,0,29535,Brice Garnett,+.467,30,+14.00
81,0,54576,Patrick Fishburn,+.468,47,+22.00
81,0,30926,Chris Kirk,+.468,94,+44.00
83,0,59442,Parker Coody,+.469,64,+30.00
83,0,37455,Si Woo Kim,+.469,81,+38.00
85,0,28089,Jason Day,+.472,89,+42.00
86,0,40058,Zac Blair,+.473,91,+43.00
86,0,47995,Davis Riley,+.473,74,+35.00
88,0,49960,Sepp Straka,+.474,78,+37.00
89,0,60004,Jacob Bridgeman,+.475,61,+29.00
89,0,28252,Seamus Power,+.475,99,+47.00
91,0,32367,Jorge Campillo,+.477,44,+21.00
91,0,23108,Matt Kuchar,+.477,86,+41.00
93,0,35532,Tom Hoge,+.479,119,+57.00
94,0,33408,Tyson Alexander,+.480,75,+36.00
95,0,29936,Ryan Fox,+.481,77,+37.00
96,0,34466,Peter Malnati,+.483,89,+43.00
97,0,29908,C.T. Pan,+.486,74,+36.00
97,0,50493,Justin Suh,+.486,70,+34.00
99,0,39971,Sungjae Im,+.488,80,+39.00
100,0,24024,Zach Johnson,+.489,47,+23.00
100,0,46113,Ryan McCormick,+.489,47,+23.00
102,0,31646,Emiliano Grillo,+.490,98,+48.00
103,0,12716,Charley Hoffman,+.493,75,+37.00
104,0,40162,Justin Lower,+.494,81,+40.00
104,0,27349,Alex Noren,+.494,85,+42.00
104,0,47983,Chad Ramey,+.494,89,+44.00
104,0,47347,Adam Schenk,+.494,87,+43.00
108,0,33141,Keegan Bradley,+.500,62,+31.00
108,0,40098,Matt Fitzpatrick,+.500,76,+38.00
108,0,26596,Ryan Moore,+.500,60,+30.00
108,0,51997,Andrew Novak,+.500,78,+39.00
108,0,46340,Alex Smalley,+.500,54,+27.00
108,0,27770,Camilo Villegas,+.500,60,+30.00
114,0,56630,Akshay Bhatia,+.505,91,+46.00
115,0,32102,Rickie Fowler,+.506,81,+41.00
115,0,27644,Brian Harman,+.506,77,+39.00
115,0,36799,Stephan Jaeger,+.506,83,+42.00
118,0,48699,Callum Tarren,+.507,67,+34.00
119,0,32333,Kevin Tway,+.508,63,+32.00
120,0,27064,Jhonattan Vegas,+.509,57,+29.00
121,0,46717,Viktor Hovland,+.511,45,+23.00
122,0,25900,Lucas Glover,+.512,84,+43.00
122,0,52453,Nicolai HÃ¸jgaard,+.512,43,+22.00
124,0,45609,Tyler Duncan,+.514,70,+36.00
125,0,59143,Mac Meissner,+.519,81,+42.00
126,0,34563,Chesson Hadley,+.523,65,+34.00
126,0,57900,Chandler Phillips,+.523,86,+45.00
128,0,48117,Kurt Kitayama,+.525,61,+32.00
129,0,59836,Pierceson Coody,+.526,97,+51.00
129,0,52513,Carson Young,+.526,78,+41.00
131,0,37378,Min Woo Lee,+.527,74,+39.00
132,0,54421,Garrick Higgo,+.531,81,+43.00
132,0,36699,Patrick Rodgers,+.531,81,+43.00
134,0,39997,Corey Conners,+.533,92,+49.00
134,0,45242,Kevin Yu,+.533,60,+32.00
136,0,27649,Brandt Snedeker,+.538,78,+42.00
137,0,27129,Luke List,+.541,74,+40.00
137,0,39546,Keith Mitchell,+.541,74,+40.00
139,0,48084,Wesley Bryan,+.543,35,+19.00
140,0,54783,Dylan Wu,+.544,79,+43.00
141,0,51890,Greyson Sigg,+.547,64,+35.00
142,0,40026,Daniel Berger,+.548,62,+34.00
142,0,36801,Mark Hubbard,+.548,104,+57.00
144,0,46441,Robby Shelton,+.549,82,+45.00
145,0,32070,Rafael Campos,+.551,49,+27.00
145,0,48867,Matti Schmid,+.551,69,+38.00
147,0,40006,Erik van Rooyen,+.553,85,+47.00
148,0,59866,Nick Dunlap,+.556,72,+40.00
148,0,50525,Collin Morikawa,+.556,72,+40.00
148,0,52374,Brandon Wu,+.556,72,+40.00
