RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,47993,Denny McCarthy,+.199,226,+45.00
2,0,27349,Alex Noren,+.200,155,+31.00
3,0,35461,Beau Hossler,+.204,186,+38.00
4,0,32839,Hideki Matsuyama,+.209,172,+36.00
5,0,22371,Aaron Baddeley,+.221,163,+36.00
6,0,50525,Collin Morikawa,+.223,206,+46.00
6,0,48081,Xander Schauffele,+.223,179,+40.00
8,0,34098,Russell Henley,+.228,193,+44.00
9,0,30911,Tommy Fleetwood,+.236,174,+41.00
10,0,55789,Taylor Montgomery,+.244,123,+30.00
11,0,33448,Justin Thomas,+.245,147,+36.00
12,0,58168,Davis Thompson,+.247,186,+46.00
13,0,28252,Seamus Power,+.249,217,+54.00
14,0,27936,Martin Laird,+.254,130,+33.00
15,0,52215,Robert MacIntyre,+.257,167,+43.00
16,0,48117,Kurt Kitayama,+.267,180,+48.00
17,0,45522,Christiaan Bezuidenhout,+.268,209,+56.00
18,0,36799,Stephan Jaeger,+.269,193,+52.00
19,0,35506,Mackenzie Hughes,+.270,215,+58.00
19,0,59143,Mac Meissner,+.270,152,+41.00
19,0,29908,C.T. Pan,+.270,126,+34.00
22,0,27644,Brian Harman,+.271,218,+59.00
23,0,48887,Matt Wallace,+.272,136,+37.00
24,0,54591,Ben Griffin,+.273,227,+62.00
24,0,34587,Chan Kim,+.273,161,+44.00
26,0,24024,Zach Johnson,+.275,102,+28.00
26,0,34256,Andrew Putnam,+.275,182,+50.00
26,0,54783,Dylan Wu,+.275,160,+44.00
29,0,46441,Robby Shelton,+.278,187,+52.00
30,0,34374,Erik Barnes,+.280,118,+33.00
30,0,23108,Matt Kuchar,+.280,161,+45.00
32,0,47591,Eric Cole,+.282,266,+75.00
33,0,32366,Kevin Chappell,+.283,99,+28.00
34,0,51890,Greyson Sigg,+.286,189,+54.00
35,0,35450,Patrick Cantlay,+.290,162,+47.00
36,0,46046,Scottie Scheffler,+.291,134,+39.00
36,0,33486,Roger Sloan,+.291,117,+34.00
38,0,40058,Zac Blair,+.292,192,+56.00
38,0,59095,Chris Gotterup,+.292,154,+45.00
38,0,29420,Billy Horschel,+.292,171,+50.00
38,0,29221,Webb Simpson,+.292,168,+49.00
42,0,51997,Andrew Novak,+.293,188,+55.00
43,0,56630,Akshay Bhatia,+.295,193,+57.00
43,0,51977,Max Greyserman,+.295,146,+43.00
45,0,52374,Brandon Wu,+.296,159,+47.00
46,0,37455,Si Woo Kim,+.297,232,+69.00
47,0,28089,Jason Day,+.298,168,+50.00
48,0,54421,Garrick Higgo,+.299,144,+43.00
48,0,39971,Sungjae Im,+.299,224,+67.00
48,0,46442,Maverick McNealy,+.299,187,+56.00
51,0,47420,Jake Knapp,+.300,170,+51.00
52,0,39997,Corey Conners,+.302,159,+48.00
52,0,33399,Adam Hadwin,+.302,189,+57.00
54,0,34099,Harris English,+.304,214,+65.00
54,0,57975,Harry Hall,+.304,181,+55.00
56,0,49947,Taylor Moore,+.305,233,+71.00
57,0,51766,Wyndham Clark,+.306,157,+48.00
58,0,45157,Cam Davis,+.307,205,+63.00
59,0,34021,Bud Cauley,+.308,117,+36.00
60,0,34255,Joseph Bramlett,+.309,175,+54.00
60,0,34466,Peter Malnati,+.309,181,+56.00
60,0,46414,Aaron Rai,+.309,165,+51.00
63,0,32791,K.H. Lee,+.310,158,+49.00
64,0,25900,Lucas Glover,+.311,183,+57.00
64,0,60067,Joe Highsmith,+.311,148,+46.00
64,0,40115,Adam Svensson,+.311,264,+82.00
67,0,30163,Henrik Norlander,+.312,93,+29.00
68,0,51894,Vince Whaley,+.316,136,+43.00
69,0,57900,Chandler Phillips,+.317,189,+60.00
70,0,59442,Parker Coody,+.318,132,+42.00
70,0,36801,Mark Hubbard,+.318,236,+75.00
70,0,22405,Justin Rose,+.318,132,+42.00
73,0,28775,Nate Lashley,+.319,138,+44.00
74,0,60004,Jacob Bridgeman,+.320,147,+47.00
74,0,25493,Nick Taylor,+.320,203,+65.00
76,0,23320,Ryan Palmer,+.321,112,+36.00
76,0,47347,Adam Schenk,+.321,221,+71.00
76,0,39327,Ben Silverman,+.321,184,+59.00
79,0,47806,Raul Pereda,+.322,118,+38.00
80,0,57366,Cameron Young,+.323,155,+50.00
