RANK,MOVEMENT,PLAYER_ID,PLAYER,STREAK,CURRENT STREAK,ROUND,HOLE,YEAR/TOURN#
1,0,02245,Grant Waite,17,1,2,2,1994290
2,0,01444,Ken Green,14,4,1,9,1994040
2,0,01607,Brian Kamm,14,1,2,8,1994180
2,0,01666,Bernhard Langer,14,0,4,1,1994100
2,0,02225,Howard Twitty,14,1,2,18,1994320
6,0,08931,Glen Day,12,0,4,14,1994050
6,0,01891,David Ogrin,12,2,4,6,1994260
6,0,01968,Nick Price,12,1,3,11,1994310
6,0,02104,Jeff Sluman,12,0,1,18,1994200
6,0,06589,Jeff Woodland,12,0,1,3,1994070
11,0,01024,Billy Andrade,11,11,3,1,1994400
11,0,01766,Billy Mayfair,11,4,1,11,1994180
11,0,07235,John Morse,11,0,1,2,1994130
11,0,01920,Craig Parry,11,0,2,3,1994120
15,0,06197,Michael Allen,10,0,2,4,1994400
15,0,01049,Ian Baker-Finch,10,0,4,17,1994120
15,0,01306,David Edwards,10,0,2,14,1994010
15,0,01374,Robin Freeman,10,1,3,12,1994320
15,0,01435,Wayne Grady,10,2,1,2,1994200
15,0,01469,Dan Halldorson,10,0,1,2,1994290
15,0,06090,Jim McGovern,10,2,1,8,1994330
15,0,06373,José María Olazábal,10,1,1,8,1994120
15,0,01975,Tom Purtzer,10,0,3,12,1994310
15,0,02239,Scott Verplank,10,10,2,5,1994370
25,0,01553,John Huston,9,1,2,2,1994090
25,0,01701,Bob Lohr,9,1,3,11,1994150
25,0,01723,Andrew Magee,9,0,2,4,1994260
25,0,01755,Dick Mast,9,2,1,13,1994410
25,0,01824,Yoshinori Mizumaki,9,2,4,4,1994100
25,0,01846,Jodie Mudd,9,3,4,15,1994210
25,0,01971,Dillard Pruitt,9,3,3,15,1994020
25,0,02101,Joey Sindelar,9,1,4,1,1994270
33,0,01014,Fulton Allem,8,1,1,6,1994350
33,0,06214,Guy Boros,8,0,1,15,1994320
33,0,01139,Olin Browne,8,0,1,9,1994020
33,0,01143,Brad Bryant,8,6,1,15,1994170
33,0,01235,Ben Crenshaw,8,2,1,6,1994420
33,0,01261,Jay Delsing,8,0,4,1,1994320
33,0,01330,David Feherty,8,1,4,6,1994310
33,0,01353,Bruce Fleisher,8,0,1,1,1994030
33,0,01381,Fred Funk,8,3,4,8,1994200
33,0,10809,Jim Furyk,8,0,1,13,1994420
33,0,01414,Bob Gilder,8,2,3,11,1994120
33,0,01533,P.H. Horgan III,8,1,2,18,1994130
33,0,01569,Peter Jacobsen,8,0,4,11,1994310
33,0,10860,Justin Leonard,8,2,2,6,1994395
33,0,01928,Corey Pavin,8,0,3,6,1994180
33,0,10213,Dicky Pride,8,4,2,3,1994310
33,0,02007,Larry Rinker,8,0,1,6,1994130
33,0,02146,Payne Stewart,8,0,2,12,1994070
33,0,06527,Steve Stricker,8,0,2,17,1994180
33,0,02195,Leonard Thompson,8,1,4,9,1994110
33,0,02206,David Toms,8,2,3,11,1994250
33,0,02214,Kirk Triplett,8,3,2,14,1994330
33,0,02267,D.A. Weibring,8,4,1,11,1994220
56,0,01068,Andy Bean,7,3,5,8,1994070
56,0,06086,Russell Beiersdorf,7,1,3,9,1994270
56,0,01093,Ronnie Black,7,0,1,4,1994360
56,0,01116,Michael Bradley,7,0,1,8,1994270
56,0,01129,Bill Britton,7,5,1,9,1994050
56,0,06809,Bob Burns,7,5,1,18,1994230
56,0,01196,Brian Claar,7,0,2,12,1994260
56,0,01203,Russ Cochran,7,0,3,8,1994120
56,0,01219,John Cook,7,2,1,16,1994190
56,0,01266,Clark Dennis,7,0,2,2,1994290
56,0,01282,Trevor Dodds,7,0,2,8,1994300
56,0,07267,Allen Doyle,7,0,1,12,1994200
56,0,01320,Bob Estes,7,0,5,1,1994070
56,0,01385,Jim Gallagher Jr.,7,1,3,13,1994270
56,0,06643,Paul Goydos,7,0,1,6,1994420
56,0,01457,Jay Haas,7,3,3,10,1994160
56,0,08337,Mike Heinen,7,0,2,14,1994310
56,0,01510,Nolan Henke,7,0,4,1,1994070
56,0,06617,Brian Henninger,7,7,1,18,1994430
56,0,01527,Scott Hoch,7,3,4,10,1994360
56,0,01549,Mike Hulbert,7,0,4,8,1994120
56,0,06315,Pete Jordan,7,0,1,6,1994020
56,0,01639,Kenny Knox,7,0,4,6,1994300
56,0,06332,Neal Lancaster,7,0,4,10,1994420
56,0,06016,Brad Lardon,7,0,4,18,1994130
56,0,01783,Mark McCumber,7,1,3,7,1994370
56,0,01823,Larry Mize,7,0,3,15,1994410
56,0,06140,Sean Murphy,7,2,1,8,1994270
56,0,01861,Jim Nelford,7,7,4,12,1994050
56,0,08535,Gary Nicklaus,7,7,1,14,1994090
56,0,01876,Greg Norman,7,0,2,3,1994230
56,0,01890,Brett Ogle,7,0,2,10,1994410
56,0,06657,Steve Rintoul,7,2,2,6,1994395
56,0,02010,Loren Roberts,7,1,2,15,1994170
56,0,06731,Jeff Roth,7,0,4,4,1994100
56,0,02049,Gene Sauers,7,0,3,11,1994020
56,0,02090,Tom Sieckmann,7,1,2,2,1994260
56,0,02131,Mike Springer,7,0,2,2,1994040
56,0,02190,Doug Tewell,7,0,3,9,1994170
56,0,02218,Ted Tryba,7,0,3,9,1994120
56,0,02230,Stan Utley,7,0,2,10,1994420
56,0,02294,Willie Wood,7,2,1,12,1994160
56,0,06791,Mark Wurtz,7,2,1,18,1994410
56,0,02322,Richard Zokol,7,0,1,10,1994420
100,0,07781,Ty Armstrong,6,0,2,5,1994180
100,0,01060,Dave Barr,6,0,3,16,1994310
100,0,01072,Chip Beck,6,1,4,11,1994330
100,0,01096,Phil Blackmar,6,0,2,16,1994130
100,0,06609,Rob Boldt,6,0,3,11,1994050
100,0,10569,Mike Brisky,6,1,2,11,1994360
100,0,06020,Steve Brodie,6,0,2,10,1994410
100,0,01133,Billy Ray Brown,6,0,2,11,1994230
100,0,01156,Curt Byrum,6,0,2,13,1994320
100,0,01161,Mark Calcavecchia,6,1,3,5,1994210
100,0,07569,Mark Carnevale,6,0,3,2,1994090
100,0,01185,Brandel Chamblee,6,0,1,15,1994260
100,0,01200,Keith Clearwater,6,0,1,2,1994370
100,0,01201,Lennie Clements,6,0,2,13,1994050
100,0,06251,Chris DiMarco,6,0,2,3,1994320
100,0,01288,Ed Dougherty,6,2,3,18,1994410
100,0,01307,Joel Edwards,6,1,1,6,1994150
100,0,01313,Steve Elkington,6,5,4,9,1994370
100,0,01346,Ed Fiori,6,0,3,9,1994090
100,0,06058,John Flannery,6,2,2,10,1994190
100,0,01355,Raymond Floyd,6,1,1,7,1994090
100,0,01378,David Frost,6,1,1,14,1994200
100,0,01408,Kelly Gibson,6,1,2,8,1994270
100,0,01418,Bill Glasson,6,0,4,11,1994040
100,0,01443,Hubert Green,6,3,1,5,1994290
100,0,01468,Gary Hallberg,6,0,2,17,1994360
100,0,06575,Dudley Hart,6,0,3,2,1994160
100,0,01557,John Inman,6,1,2,4,1994290
100,0,01559,Hale Irwin,6,0,2,5,1994260
100,0,01632,Chris Kite,6,2,1,2,1994180
100,0,01633,Tom Kite,6,6,1,9,1994440
100,0,06012,Greg Kraft,6,0,3,5,1994410
100,0,01648,Billy Kratzert,6,0,2,8,1994370
100,0,12662,Thomas Levet,6,0,1,18,1994070
100,0,01724,Jeff Maggert,6,0,4,4,1994260
100,0,01748,Doug Martin,6,0,2,9,1994270
