RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF HOLES
1,0,01984,Sam Randolph,16
2,0,01025,Tim Angis,15
3,0,01489,Steve Hart,14
3,0,01837,Gil Morgan,14
3,0,02292,Bob Wolcott,14
6,0,01192,T.C. Chen,13
6,0,02146,Payne Stewart,13
8,0,01444,Ken Green,11
8,0,01725,John Mahaffey,11
10,0,01553,John Huston,10
10,0,01871,Mike Nicolette,10
10,0,02190,Doug Tewell,10
10,0,02196,Robert Thompson,10
14,0,01030,Isao Aoki,9
14,0,01035,Tommy Armour III,9
14,0,01457,Jay Haas,9
14,0,01701,Bob Lohr,9
14,0,01820,Bobby Mitchell,9
14,0,01925,Jerry Pate,9
14,0,02094,Tony Sills,9
14,0,02100,Tim Simpson,9
14,0,02159,Curtis Strange,9
14,0,02201,Jim Thorpe,9
14,0,02225,Howard Twitty,9
14,0,02255,Denis Watson,9
14,0,02321,Fuzzy Zoeller,9
14,0,02322,Richard Zokol,9
28,0,01323,Brad Fabel,8
28,0,01773,Ronnie McCann,8
30,0,01162,Rex Caldwell,7
30,0,01507,Webb Heintzelman,7
32,0,01098,Jay Don Blake,6
32,0,01133,Billy Ray Brown,6
32,0,01214,Frank Conner,6
32,0,01226,Fred Couples,6
32,0,01499,Mark Hayes,6
32,0,01771,Blaine McCallister,6
32,0,01797,Rocco Mediate,6
32,0,01884,Mac O'Grady,6
32,0,01935,Calvin Peete,6
32,0,02016,Bill Rogers,6
32,0,02186,Brian Tennyson,6
43,0,01006,John Adams,5
43,0,01049,Ian Baker-Finch,5
43,0,01072,Chip Beck,5
43,0,01112,Charlie Bowles,5
43,0,01161,Mark Calcavecchia,5
43,0,01414,Bob Gilder,5
43,0,01487,Jeff Hart,5
43,0,01571,Barry Jaeckel,5
43,0,01614,Jack Kay Jr.,5
43,0,01717,Sandy Lyle,5
43,0,01755,Dick Mast,5
43,0,01823,Larry Mize,5
43,0,01851,Bob Murphy,5
43,0,01910,Arnold Palmer,5
43,0,01931,Rick Pearson,5
43,0,02087,Don Shirey Jr.,5
43,0,02101,Joey Sindelar,5
43,0,02167,Mike Sullivan,5
43,0,02175,Kazunari Takahashi,5
43,0,02195,Leonard Thompson,5
43,0,02242,Lanny Wadkins,5
43,0,02303,Robert Wrenn,5
65,0,01014,Fulton Allem,4
65,0,01024,Billy Andrade,4
65,0,01037,Dewey Arnette,4
65,0,01051,Seve Ballesteros,4
65,0,01060,Dave Barr,4
65,0,01068,Andy Bean,4
65,0,01086,Roy Biancalana,4
65,0,01093,Ronnie Black,4
65,0,01106,Jim Booros,4
65,0,01132,Mark Brooks,4
65,0,01151,Clark Burroughs,4
65,0,01154,Bill Buttner,4
65,0,01156,Curt Byrum,4
65,0,01168,David Canipe,4
65,0,01175,Jim Carter,4
65,0,01200,Keith Clearwater,4
65,0,01203,Russ Cochran,4
65,0,01235,Ben Crenshaw,4
65,0,01249,John Daly,4
65,0,01282,Trevor Dodds,4
65,0,01284,Mike Donald,4
65,0,01288,Ed Dougherty,4
65,0,01303,Bob Eastwood,4
65,0,01306,David Edwards,4
65,0,01307,Joel Edwards,4
65,0,01310,Dave Eichelberger,4
65,0,01313,Steve Elkington,4
65,0,01331,Rick Fehr,4
65,0,01378,David Frost,4
65,0,01381,Fred Funk,4
65,0,01385,Jim Gallagher Jr.,4
65,0,01388,Robert Gamez,4
65,0,01390,Buddy Gardner,4
65,0,01418,Bill Glasson,4
65,0,01425,Ernie Gonzalez,4
65,0,01435,Wayne Grady,4
65,0,01469,Dan Halldorson,4
65,0,06284,Jim Hallet,4
65,0,01475,Donnie Hammond,4
65,0,01522,Lon Hinkle,4
65,0,01533,P.H. Horgan III,4
65,0,01549,Mike Hulbert,4
65,0,01559,Hale Irwin,4
65,0,01569,Peter Jacobsen,4
65,0,01599,Steve Jones,4
65,0,01639,Kenny Knox,4
65,0,01662,Greg Ladehoff,4
65,0,01682,Wayne Levi,4
65,0,01685,J.L. Lewis,4
65,0,01690,Bruce Lietzke,4
65,0,01736,Roger Maltbie,4
65,0,01750,Miguel Angel Martin,4
65,0,01766,Billy Mayfair,4
65,0,01777,John McComish,4
65,0,01790,Pat McGowan,4
65,0,01846,Jodie Mudd,4
65,0,01876,Greg Norman,4
65,0,01878,Andy North,4
65,0,01887,Mark O'Meara,4
65,0,01891,David Ogrin,4
65,0,01926,Steve Pate,4
65,0,01938,David Peoples,4
65,0,01943,Chris Perry,4
65,0,01945,Kenny Perry,4
65,0,01958,Dan Pohl,4
65,0,01960,Don Pooley,4
65,0,01992,Don Reese,4
65,0,02007,Larry Rinker,4
65,0,02010,Loren Roberts,4
65,0,02023,Clarence Rose,4
65,0,02033,Dave Rummells,4
65,0,02049,Gene Sauers,4
65,0,02090,Tom Sieckmann,4
65,0,02095,Larry Silveira,4
65,0,02118,J.C. Snead,4
65,0,02133,Craig Stadler,4
65,0,02170,Hal Sutton,4
65,0,02185,Lance Ten Broeck,4
65,0,02223,Bob Tway,4
65,0,02224,Greg Twiggs,4
65,0,02230,Stan Utley,4
65,0,02241,Bobby Wadkins,4
65,0,02246,Duffy Waldorf,4
65,0,02256,Tom Watson,4
65,0,02257,Brian Watts,4
65,0,02261,Doug Weaver,4
65,0,02317,Larry Ziegler,4
152,0,01033,George Archer,3
152,0,01042,Paul Azinger,3
152,0,01061,Ray Barr Jr.,3
152,0,01073,Kurt Beck,3
152,0,01078,Jim Benepe,3
152,0,01080,Scott Bentley,3
152,0,01096,Phil Blackmar,3
152,0,06609,Rob Boldt,3
152,0,01117,Steve Brady,3
152,0,01129,Bill Britton,3
152,0,01135,Ken Brown,3
152,0,01136,Lewis Brown,3
152,0,01143,Brad Bryant,3
152,0,01150,George Burns,3
152,0,01157,Tom Byrum,3
152,0,01158,George Cadle,3
152,0,01185,Brandel Chamblee,3
152,0,01191,Barry Cheesman,3
152,0,01194,Lee Chill,3
152,0,01196,Brian Claar,3
152,0,01197,Bobby Clampett,3
152,0,01201,Lennie Clements,3
152,0,01215,Charles Coody,3
152,0,01219,John Cook,3
152,0,01224,Jeff Coston,3
152,0,01234,Richard Crawford,3
152,0,01242,Rod Curl,3
152,0,01248,Rick Dalpos,3
152,0,01261,Jay Delsing,3
152,0,01266,Clark Dennis,3
152,0,06251,Chris DiMarco,3
152,0,01305,Danny Edwards,3
152,0,01320,Bob Estes,3
152,0,01326,Nick Faldo,3
152,0,01329,Brad Faxon,3
152,0,01342,Forrest Fezler,3
152,0,01346,Ed Fiori,3
152,0,01355,Raymond Floyd,3
152,0,01361,Dan Forsman,3
152,0,01374,Robin Freeman,3
152,0,06270,Bobby Gage,3
152,0,01391,Hank Gardner,3
152,0,01436,David Graham,3
152,0,01443,Hubert Green,3
152,0,01448,Tony Grimes,3
152,0,07067,Steve Haase,3
152,0,01468,Gary Hallberg,3
152,0,01495,Morris Hatalsky,3
152,0,01510,Nolan Henke,3
152,0,01527,Scott Hoch,3
152,0,01550,Ed Humenik,3
152,0,06745,Cary Hungate,3
152,0,01557,John Inman,3
152,0,01564,David Jackson,3
152,0,11176,Norm Jarvis,3
152,0,01626,Karl Kimball,3
152,0,01633,Tom Kite,3
152,0,01637,Kent Kluba,3
152,0,01641,Gary Koch,3
152,0,01658,Masanobu Kumura,3
152,0,06333,David Lane,3
152,0,01666,Bernhard Langer,3
152,0,01706,Davis Love III,3
152,0,01707,Steve Lowery,3
152,0,01715,Mark Lye,3
152,0,01723,Andrew Magee,3
152,0,01757,David Matthews,3
152,0,01774,Dick McClean,3
152,0,01779,Gary McCord,3
152,0,01782,Mike McCullough,3
152,0,01783,Mark McCumber,3
152,0,01813,Mike Miles,3
152,0,01815,Johnny Miller,3
152,0,01858,Tommy Nakajima,3
152,0,06024,Casey Nakama,3
152,0,01864,Larry Nelson,3
152,0,06370,Guy Newton III,3
152,0,01877,Tim Norris,3
152,0,01906,Masashi Jumbo Ozaki,3
152,0,01928,Corey Pavin,3
152,0,01941,Tom Pernice Jr.,3
152,0,01949,Mark Pfeil,3
152,0,01952,Billy Pierot,3
152,0,11108,Eric Pohl,3
152,0,01968,Nick Price,3
152,0,01975,Tom Purtzer,3
152,0,01996,Mike Reid,3
152,0,02041,Bill Sander,3
152,0,02067,Ted Schulz,3
152,0,02099,Scott Simpson,3
152,0,02104,Jeff Sluman,3
152,0,02148,Ray Stewart,3
152,0,02152,Dave Stockton,3
152,0,02160,Ron Streck,3
152,0,02171,Mike Swartz,3
152,0,02187,Dave Tentis,3
152,0,02213,Lee Trevino,3
152,0,02217,Dennis Trixler,3
152,0,02239,Scott Verplank,3
152,0,02244,Fred Wadsworth,3
152,0,02267,D.A. Weibring,3
152,0,02268,Tom Weiskopf,3
152,0,02271,Wayne Westner,3
152,0,02279,Mark Wiebe,3
152,0,02294,Willie Wood,3
257,0,01001,Tommy Aaron,2
257,0,01003,Bob Ackerman,2
257,0,01011,Rafael Alarcon,2
257,0,06513,Ken Allard,2
257,0,01039,Perry Arthur,2
257,0,01040,Emlyn Aubrey,2
257,0,01047,Carl Baker,2
257,0,01057,Miller Barber,2
257,0,01069,Frank Beard,2
257,0,06211,Joe Beck,2
257,0,01074,Jim Becker,2
257,0,01077,Mike Bender,2
257,0,01085,Bob Betley,2
257,0,01095,Woody Blackburn,2
257,0,06545,Remi Bouchard,2
257,0,01111,Bob Bowes,2
257,0,01114,Bob Boyd,2
257,0,11159,Kevin Breivik,2
257,0,10569,Mike Brisky,2
257,0,01147,John Burckle,2
257,0,01149,Michael Burke Jr.,2
257,0,01153,Joe Butler,2
257,0,01177,Billy Casper,2
257,0,01206,Bobby Cole,2
257,0,11165,Jay Davis,2
257,0,01265,Kevin De Nike,2
257,0,01257,Andrew Debusk,2
257,0,06254,Arnie Dokka,2
257,0,01290,Dale Douglass,2
257,0,01304,Frank Edmonds,2
257,0,01316,Gene Elliott,2
257,0,06263,Mike Erickson,2
257,0,01334,Keith Fergus,2
257,0,06741,Gene Fieger,2
257,0,06484,Dow Finsterwald Jr,2
