RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,23108,Matt Kuchar,27.10,542,20
2,0,28237,Rory McIlroy,27.25,436,16
3,0,56278,Matthew Wolff,27.53,413,15
4,0,51766,Wyndham Clark,27.61,773,28
5,0,57366,Cameron Young,27.63,663,24
6,0,24925,Jonathan Byrd,27.67,498,18
7,0,48084,Wesley Bryan,27.71,471,17
8,0,39058,Lucas Herbert,27.72,499,18
9,0,32150,Michael Thompson,27.84,696,25
10,0,33448,Justin Thomas,27.90,558,20
11,0,32102,Rickie Fowler,27.91,614,22
12,0,45486,Joaquin Niemann,28.00,616,22
12,0,24502,Adam Scott,28.00,532,19
14,0,46402,Talor Gooch,28.05,561,20
14,0,24361,Pat Perez,28.05,533,19
16,0,34466,Peter Malnati,28.06,870,31
17,0,35891,Cameron Smith,28.12,478,17
18,0,22405,Justin Rose,28.13,450,16
19,0,30944,Jason Kokrak,28.17,507,18
20,0,37189,Harold Varner III,28.19,592,21
21,0,35879,Kelly Kraft,28.20,705,25
22,0,24138,Ian Poulter,28.21,395,14
22,0,29221,Webb Simpson,28.21,536,19
24,0,35461,Beau Hossler,28.23,621,22
25,0,39977,Max Homa,28.27,622,22
26,0,49771,J.T. Poston,28.28,820,29
27,0,30978,Kiradech Aphibarnrat,28.29,481,17
28,0,27895,Jonas Blixt,28.30,566,20
28,0,34360,Patrick Reed,28.30,566,20
30,0,40098,Matt Fitzpatrick,28.32,538,19
31,0,24924,Bill Haas,28.34,822,29
32,0,23621,Rory Sabbatini,28.35,482,17
33,0,45157,Cam Davis,28.38,681,24
34,0,33597,Harry Higgs,28.39,795,28
35,0,23983,Luke Donald,28.41,625,22
36,0,32791,K.H. Lee,28.43,796,28
36,0,47993,Denny McCarthy,28.43,796,28
38,0,36801,Mark Hubbard,28.45,569,20
38,0,48887,Matt Wallace,28.45,569,20
40,0,29970,Dylan Frittelli,28.46,797,28
41,0,45526,Abraham Ancer,28.47,484,17
42,0,36799,Stephan Jaeger,28.48,826,29
42,0,32640,Troy Merritt,28.48,712,25
42,0,31323,Gary Woodland,28.48,655,23
45,0,28775,Nate Lashley,28.52,713,25
46,0,34174,John Huh,28.54,685,24
46,0,32333,Kevin Tway,28.54,799,28
48,0,35617,Martin Trainer,28.55,828,29
49,0,35450,Patrick Cantlay,28.56,514,18
49,0,34563,Chesson Hadley,28.56,771,27
49,0,33399,Adam Hadwin,28.56,714,25
52,0,12716,Charley Hoffman,28.57,657,23
53,0,28252,Seamus Power,28.58,686,24
54,0,45522,Christiaan Bezuidenhout,28.59,629,22
54,0,34363,Tyrrell Hatton,28.59,486,17
56,0,22056,Cameron Percy,28.60,429,15
57,0,46435,Austin Cook,28.61,658,23
57,0,48117,Kurt Kitayama,28.61,658,23
59,0,45609,Tyler Duncan,28.62,744,26
59,0,26851,Marc Leishman,28.62,601,21
61,0,27064,Jhonattan Vegas,28.64,630,22
62,0,39436,Joshua Creel,28.65,573,20
62,0,29289,S.Y. Noh,28.65,573,20
64,0,37275,Sam Ryder,28.66,831,29
65,0,35532,Tom Hoge,28.67,860,30
66,0,37455,Si Woo Kim,28.68,803,28
67,0,33667,Carlos Ortiz,28.70,574,20
67,0,50095,Austin Smotherman,28.70,660,23
69,0,32662,Michael Gligic,28.71,603,21
69,0,32816,Satoshi Kodaira,28.71,488,17
69,0,39953,Chase Seiffert,28.71,488,17
72,0,24024,Zach Johnson,28.73,632,22
72,0,36699,Patrick Rodgers,28.73,747,26
74,0,47504,Sam Burns,28.74,661,23
74,0,27349,Alex Noren,28.74,546,19
74,0,48081,Xander Schauffele,28.74,546,19
77,0,28089,Jason Day,28.78,518,18
77,0,46046,Scottie Scheffler,28.78,662,23
79,0,34431,Robert Streb,28.79,806,28
80,0,29420,Billy Horschel,28.80,576,20
80,0,26300,Matt Jones,28.80,576,20
82,0,25818,Scott Piercy,28.81,749,26
82,0,27649,Brandt Snedeker,28.81,605,21
84,0,54628,Lee Hodges,28.82,807,28
84,0,36852,Jim Knous,28.82,490,17
84,0,40162,Justin Lower,28.82,634,22
84,0,23325,Vaughn Taylor,28.82,490,17
88,0,31420,Anirban Lahiri,28.83,692,24
88,0,49964,Aaron Wise,28.83,692,24
90,0,49947,Taylor Moore,28.85,750,26
91,0,30692,Scott Stallings,28.87,866,30
92,0,20229,Stewart Cink,28.88,722,25
93,0,27139,David Skinns,28.91,636,22
94,0,35449,Adam Long,28.93,781,27
95,0,30926,Chris Kirk,28.96,695,24
95,0,26476,Chez Reavie,28.96,753,26
97,0,21961,Charles Howell III,29.00,464,16
97,0,33486,Roger Sloan,29.00,812,28
