RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,33448,Justin Thomas,27.22,490,18
2,0,48699,Callum Tarren,27.30,273,10
3,0,39058,Lucas Herbert,27.33,246,9
4,0,26300,Matt Jones,27.40,274,10
5,0,29926,Danny Lee,27.43,192,7
6,0,35310,Lanto Griffin,27.44,439,16
7,0,25198,Francesco Molinari,27.50,275,10
8,0,47993,Denny McCarthy,27.59,607,22
9,0,28089,Jason Day,27.64,304,11
10,0,33597,Harry Higgs,27.67,332,12
11,0,35879,Kelly Kraft,27.70,277,10
11,0,46442,Maverick McNealy,27.70,554,20
11,0,23621,Rory Sabbatini,27.70,277,10
14,0,35506,Mackenzie Hughes,27.87,418,15
15,0,40006,Erik van Rooyen,27.88,223,8
15,0,56278,Matthew Wolff,27.88,223,8
17,0,32366,Kevin Chappell,27.89,251,9
18,0,23325,Vaughn Taylor,27.90,279,10
19,0,51997,Andrew Novak,27.92,335,12
19,0,25818,Scott Piercy,27.92,335,12
21,0,26851,Marc Leishman,27.93,419,15
22,0,30927,Brendon Todd,27.94,475,17
23,0,27895,Jonas Blixt,28.00,140,5
23,0,45157,Cam Davis,28.00,476,17
23,0,34563,Chesson Hadley,28.00,336,12
23,0,28775,Nate Lashley,28.00,364,13
27,0,35891,Cameron Smith,28.07,393,14
28,0,31560,Brian Stuard,28.08,337,12
29,0,46550,Brandon Hagy,28.10,281,10
30,0,10381,Curtis Thompson,28.13,225,8
31,0,24361,Pat Perez,28.17,338,12
32,0,32839,Hideki Matsuyama,28.18,479,17
32,0,30692,Scott Stallings,28.18,479,17
34,0,51894,Vince Whaley,28.20,423,15
35,0,53165,Doc Redman,28.23,367,13
36,0,36689,Brooks Koepka,28.25,226,8
36,0,29908,C.T. Pan,28.25,452,16
38,0,39546,Keith Mitchell,28.26,537,19
39,0,23983,Luke Donald,28.27,311,11
39,0,34363,Tyrrell Hatton,28.27,424,15
41,0,47128,Richy Werenski,28.29,198,7
42,0,33667,Carlos Ortiz,28.30,283,10
42,0,35617,Martin Trainer,28.30,283,10
44,0,32102,Rickie Fowler,28.31,368,13
44,0,46717,Viktor Hovland,28.31,453,16
46,0,45609,Tyler Duncan,28.33,425,15
46,0,24980,Scott Gutschewski,28.33,170,6
46,0,23108,Matt Kuchar,28.33,425,15
49,0,33141,Keegan Bradley,28.35,482,17
50,0,36801,Mark Hubbard,28.36,397,14
51,0,30911,Tommy Fleetwood,28.38,369,13
51,0,33204,Shane Lowry,28.38,369,13
53,0,49771,J.T. Poston,28.40,426,15
54,0,48084,Wesley Bryan,28.43,199,7
54,0,47347,Adam Schenk,28.43,398,14
56,0,30978,Kiradech Aphibarnrat,28.44,256,9
56,0,33486,Roger Sloan,28.44,256,9
56,0,34046,Jordan Spieth,28.44,455,16
56,0,25493,Nick Taylor,28.44,455,16
60,0,30944,Jason Kokrak,28.46,370,13
60,0,50525,Collin Morikawa,28.46,370,13
60,0,27349,Alex Noren,28.46,370,13
63,0,47529,Mito Pereira,28.50,513,18
63,0,24138,Ian Poulter,28.50,228,8
65,0,47504,Sam Burns,28.53,485,17
65,0,28252,Seamus Power,28.53,428,15
65,0,37275,Sam Ryder,28.53,428,15
65,0,51890,Greyson Sigg,28.53,485,17
65,0,50095,Austin Smotherman,28.53,428,15
70,0,36799,Stephan Jaeger,28.54,371,13
71,0,30163,Henrik Norlander,28.55,314,11
71,0,22405,Justin Rose,28.55,314,11
71,0,52374,Brandon Wu,28.55,314,11
74,0,51950,Max McGreevy,28.56,257,9
75,0,29725,Tony Finau,28.58,543,19
75,0,29289,S.Y. Noh,28.58,343,12
77,0,35449,Adam Long,28.59,486,17
