RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PLAYOFF POINTS WON,POTENTIAL PTS,# OF WINS,# OF TOP 10'S
1,0,08793,Tiger Woods,52.65,5265,10000,1,3
2,0,06527,Steve Stricker,40.38,4038,10000,1,3
3,0,01810,Phil Mickelson,29.80,2980,10000,1,1
4,0,22293,Heath Slocum,29.05,2905,10000,1,1
5,0,20766,Padraig Harrington,26.75,2675,10000,0,4
6,0,10809,Jim Furyk,23.58,2358,10000,0,3
7,0,24140,Sean O'Hair,21.50,2150,10000,0,3
8,0,02239,Scott Verplank,20.20,2020,10000,0,2
9,0,26851,Marc Leishman,17.35,1735,10000,0,1
10,0,25686,Jason Dufner,16.93,1693,10000,0,1
11,0,06522,Ernie Els,15.00,1500,10000,0,2
12,0,24024,Zach Johnson,12.85,1285,10000,0,1
13,0,30925,Dustin Johnson,12.78,1278,10000,0,1
14,0,28158,Steve Marino,11.80,1180,10000,0,1
15,0,21209,Sergio Garcia,11.70,878,7500,0,1
16,0,25396,Kevin Na,11.60,1160,10000,0,1
17,0,24924,Bill Haas,11.03,827,7500,0,1
18,0,27649,Brandt Snedeker,10.90,818,7500,0,1
19,0,23108,Matt Kuchar,10.79,810,7500,0,1
20,0,27095,Nick Watney,10.71,1071,10000,0,1
21,0,20848,Ángel Cabrera,10.11,1011,10000,0,1
22,0,01945,Kenny Perry,9.75,975,10000,0,1
23,0,20645,John Senden,9.45,945,10000,0,1
24,0,21731,Freddie Jacobson,8.92,669,7500,0,1
25,0,10423,Mike Weir,8.90,890,10000,0
26,0,20157,Retief Goosen,8.72,872,10000,0,1
27,0,08075,Jerry Kelly,8.50,850,10000,0,1
28,0,02206,David Toms,8.46,846,10000,0
29,0,24138,Ian Poulter,8.33,625,7500,0,1
30,0,28089,Jason Day,8.18,613,7500,0
31,0,23983,Luke Donald,8.05,805,10000,0,1
32,0,27120,Troy Matteson,8.00,400,5000,0
33,0,22046,Geoff Ogilvy,7.95,795,10000,0,1
34,0,21878,Mark Wilson,7.86,590,7500,0,1
35,0,24781,Hunter Mahan,7.85,785,10000,0
36,0,06595,Kevin Sutherland,7.77,583,7500,0
37,0,10860,Justin Leonard,7.10,533,7500,0
38,0,20229,Stewart Cink,6.93,693,10000,0
39,0,06004,Stephen Ames,6.80,510,7500,0
40,0,19846,Brian Gay,6.61,661,10000,0
41,0,10885,Robert Allenby,6.40,480,7500,0
42,0,29221,Webb Simpson,6.23,468,7500,0,1
43,0,29718,Anthony Kim,6.17,463,7500,0
43,0,25804,Bubba Watson,6.17,463,7500,0
45,0,20691,Greg Owen,6.15,308,5000,0
46,0,23623,Bo Van Pelt,6.03,453,7500,0
47,0,27770,Camilo Villegas,6.00,450,7500,0,1
48,0,12716,Charley Hoffman,5.73,430,7500,0
49,0,24663,Y.E. Yang,5.63,563,10000,0
50,0,20160,Charlie Wi,5.57,418,7500,0
51,0,25240,D.A. Points,5.55,278,5000,0
52,0,23135,Tim Clark,5.53,415,7500,0
53,0,25900,Lucas Glover,5.28,528,10000,0,1
54,0,06643,Paul Goydos,5.27,395,7500,0,1
55,0,01577,Lee Janzen,4.95,248,5000,0
56,0,27214,Kevin Streelman,4.80,240,5000,0
57,0,12510,Chad Campbell,4.53,340,7500,0
58,0,20127,Chris Riley,4.50,113,2500,0
59,0,22405,Justin Rose,4.25,213,5000,0
59,0,26289,Boo Weekley,4.25,213,5000,0
61,0,01706,Davis Love III,4.20,315,7500,0
62,0,24361,Pat Perez,4.17,313,7500,0
63,0,24925,Jonathan Byrd,4.10,308,7500,0
64,0,28475,Jeff Overton,3.76,282,7500,0
65,0,26420,Richard Johnson,3.65,182,5000,0
66,0,23541,Ben Crane,3.59,269,7500,0
67,0,21961,Charles Howell III,3.53,265,7500,0
68,0,27060,John Mallinger,3.50,263,7500,0
68,0,23621,Rory Sabbatini,3.50,263,7500,0
70,0,21805,Harrison Frazar,3.30,83,2500,0
71,0,24507,Jason Bohn,3.27,245,7500,0
72,0,20593,Greg Chalmers,3.05,153,5000,0
72,0,10585,Scott McCarron,3.05,153,5000,0
72,0,25818,Scott Piercy,3.05,153,5000,0
75,0,07867,Woody Austin,3.00,225,7500,0
75,0,23800,Bryce Molder,3.00,225,7500,0
77,0,21753,Brian Davis,2.97,223,7500,0
78,0,01320,Bob Estes,2.83,213,7500,0
79,0,01226,Fred Couples,2.80,140,5000,0
79,0,20572,Rod Pampling,2.80,140,5000,0
81,0,27141,J.B. Holmes,2.77,208,7500,0
82,0,26596,Ryan Moore,2.57,192,7500,0
83,0,20574,Mathew Goggin,2.40,120,5000,0
84,0,01948,Tim Petrovic,2.25,113,5000,0
85,0,20850,Daniel Chopra,2.15,108,5000,0
86,0,24502,Adam Scott,2.10,53,2500,0
87,0,22913,John Rollins,2.06,155,7500,0
88,0,26695,Michael Letzig,2.00,100,5000,0
89,0,06567,Vijay Singh,1.45,73,5000,0
90,0,23548,Bill Lunde,1.20,30,2500,0
90,0,23325,Vaughn Taylor,1.20,30,2500,0
