RANK,MOVEMENT,PLAYER_ID,PLAYER,% MAKES BOGEY,BOGEYS,HOLES PLAYED
1,0,01677,Tom Lehman,12.03,171,1422
2,0,01331,Rick Fehr,12.84,171,1332
3,0,02104,Jeff Sluman,13.23,250,1890
4,0,01527,Scott Hoch,13.25,229,1728
5,0,01226,Fred Couples,13.38,159,1188
6,0,01201,Lennie Clements,13.39,200,1494
7,0,12660,Jesper Parnevik,13.40,164,1224
8,0,01928,Corey Pavin,13.58,198,1458
9,0,01887,Mark O'Meara,13.68,197,1440
10,0,01313,Steve Elkington,14.06,162,1152
11,0,01797,Rocco Mediate,14.09,175,1242
12,0,02223,Bob Tway,14.10,203,1440
13,0,01219,John Cook,14.11,226,1602
14,0,01098,Jay Don Blake,14.16,232,1638
15,0,01457,Jay Haas,14.17,227,1602
15,0,01706,Davis Love III,14.17,204,1440
17,0,02146,Payne Stewart,14.18,222,1566
18,0,02010,Loren Roberts,14.20,207,1458
19,0,01968,Nick Price,14.21,133,936
20,0,01943,Chris Perry,14.22,174,1224
21,0,01748,Doug Martin,14.31,237,1656
22,0,01810,Phil Mickelson,14.36,199,1386
23,0,01116,Michael Bradley,14.43,226,1566
24,0,06567,Vijay Singh,14.51,235,1620
25,0,01891,David Ogrin,14.54,267,1836
26,0,02023,Clarence Rose,14.58,223,1530
27,0,01381,Fred Funk,14.61,284,1944
28,0,02101,Joey Sindelar,14.75,231,1566
29,0,01569,Peter Jacobsen,14.79,173,1170
30,0,06613,Tommy Tolles,14.80,253,1710
31,0,01975,Tom Purtzer,14.93,223,1494
32,0,01157,Tom Byrum,14.99,205,1368
33,0,01014,Fulton Allem,15.02,146,972
33,0,10860,Justin Leonard,15.02,273,1818
35,0,01837,Gil Morgan,15.21,167,1098
36,0,08931,Glen Day,15.23,244,1602
37,0,09011,David Duval,15.26,206,1350
38,0,07267,Allen Doyle,15.28,242,1584
39,0,07867,Woody Austin,15.29,322,2106
39,0,06044,Scott Gump,15.29,267,1746
41,0,02321,Fuzzy Zoeller,15.30,146,954
42,0,01093,Ronnie Black,15.36,235,1530
43,0,01326,Nick Faldo,15.38,155,1008
44,0,02241,Bobby Wadkins,15.40,255,1656
45,0,01996,Mike Reid,15.43,200,1296
46,0,01161,Mark Calcavecchia,15.47,284,1836
47,0,02131,Mike Springer,15.49,237,1530
48,0,01323,Brad Fabel,15.50,240,1548
49,0,06124,Patrick Burke,15.51,201,1296
49,0,01306,David Edwards,15.51,229,1476
51,0,01864,Larry Nelson,15.57,213,1368
52,0,06522,Ernie Els,15.64,183,1170
53,0,02214,Kirk Triplett,15.68,206,1314
54,0,01042,Paul Azinger,15.80,219,1386
54,0,01203,Russ Cochran,15.80,236,1494
56,0,01307,Joel Edwards,15.84,268,1692
57,0,01143,Brad Bryant,15.87,240,1512
58,0,07235,John Morse,15.90,269,1692
59,0,01329,Brad Faxon,15.99,236,1476
60,0,01766,Billy Mayfair,16.01,268,1674
60,0,02226,Tray Tyner,16.01,147,918
62,0,01139,Olin Browne,16.02,271,1692
63,0,01175,Jim Carter,16.04,309,1926
64,0,01945,Kenny Perry,16.05,234,1458
65,0,10809,Jim Furyk,16.06,289,1800
66,0,20098,Stuart Appleby,16.08,275,1710
67,0,02049,Gene Sauers,16.10,226,1404
68,0,01475,Donnie Hammond,16.12,177,1098
68,0,01920,Craig Parry,16.12,235,1458
70,0,01334,Keith Fergus,16.14,244,1512
71,0,02133,Craig Stadler,16.17,163,1008
72,0,08075,Jerry Kelly,16.18,265,1638
73,0,01196,Brian Claar,16.19,303,1872
73,0,02099,Scott Simpson,16.19,204,1260
75,0,02167,Mike Sullivan,16.21,248,1530
76,0,01132,Mark Brooks,16.23,295,1818
77,0,01724,Jeff Maggert,16.24,266,1638
78,0,01682,Wayne Levi,16.28,208,1278
79,0,01823,Larry Mize,16.29,214,1314
80,0,01487,Jeff Hart,16.32,191,1170
81,0,02256,Tom Watson,16.36,159,972
82,0,01142,Bart Bryant,16.38,227,1386
83,0,02115,Taylor Smith,16.45,225,1368
84,0,01960,Don Pooley,16.49,187,1134
85,0,01378,David Frost,16.51,211,1278
86,0,02245,Grant Waite,16.52,223,1350
87,0,06527,Steve Stricker,16.53,244,1476
88,0,02267,D.A. Weibring,16.56,158,954
89,0,01346,Ed Fiori,16.58,182,1098
90,0,01549,Mike Hulbert,16.61,281,1692
91,0,01510,Nolan Henke,16.67,240,1440
91,0,01783,Mark McCumber,16.67,153,918
91,0,02159,Curtis Strange,16.67,237,1422
94,0,01553,John Huston,16.73,253,1512
95,0,06034,Marco Dawson,16.79,263,1566
95,0,01577,Lee Janzen,16.79,278,1656
97,0,01261,Jay Delsing,16.80,260,1548
97,0,01599,Steve Jones,16.80,251,1494
99,0,06012,Greg Kraft,16.87,246,1458
100,0,02206,David Toms,16.92,271,1602
101,0,02008,Lee Rinker,16.94,305,1800
102,0,01701,Bob Lohr,17.04,276,1620
103,0,08547,John Maginnes,17.08,249,1458
104,0,01435,Wayne Grady,17.10,197,1152
105,0,01006,John Adams,17.17,241,1404
106,0,01024,Billy Andrade,17.18,269,1566
107,0,01723,Andrew Magee,17.25,236,1368
108,0,01707,Steve Lowery,17.28,311,1800
109,0,01633,Tom Kite,17.31,215,1242
110,0,01096,Phil Blackmar,17.32,293,1692
111,0,01040,Emlyn Aubrey,17.34,181,1044
111,0,01971,Dillard Pruitt,17.34,231,1332
111,0,06595,Kevin Sutherland,17.34,334,1926
114,0,01385,Jim Gallagher Jr.,17.35,228,1314
115,0,06036,Scott Dunlap,17.36,250,1440
116,0,06617,Brian Henninger,17.39,263,1512
117,0,01235,Ben Crenshaw,17.42,185,1062
118,0,06332,Neal Lancaster,17.43,320,1836
118,0,06090,Jim McGovern,17.43,273,1566
120,0,01072,Chip Beck,17.45,289,1656
121,0,01060,Dave Barr,17.53,183,1044
121,0,01958,Dan Pohl,17.53,183,1044
123,0,01876,Greg Norman,17.54,161,918
124,0,06214,Guy Boros,17.56,294,1674
124,0,10213,Dicky Pride,17.56,256,1458
126,0,02186,Brian Tennyson,17.63,238,1350
127,0,06066,Gary Rusnak,17.66,248,1404
128,0,06140,Sean Murphy,17.70,258,1458
129,0,02279,Mark Wiebe,17.72,236,1332
130,0,06577,John Wilson,17.76,259,1458
131,0,01408,Kelly Gibson,17.79,365,2052
132,0,12782,Tim Herron,17.83,321,1800
132,0,01771,Blaine McCallister,17.83,292,1638
132,0,02135,Mike Standly,17.83,260,1458
135,0,01414,Bob Gilder,17.84,273,1530
135,0,01761,Len Mattiace,17.84,273,1530
137,0,20259,Hisayuki Sasaki,17.88,206,1152
138,0,02246,Duffy Waldorf,17.91,216,1206
139,0,10215,Charlie Rymer,17.96,291,1620
140,0,01374,Robin Freeman,17.97,330,1836
140,0,01444,Ken Green,17.97,262,1458
140,0,08385,Omar Uresti,17.97,304,1692
143,0,01557,John Inman,18.00,256,1422
144,0,02218,Ted Tryba,18.02,334,1854
145,0,01361,Dan Forsman,18.03,211,1170
146,0,02170,Hal Sutton,18.12,287,1584
147,0,01133,Billy Ray Brown,18.25,253,1386
148,0,08337,Mike Heinen,18.30,313,1710
149,0,07087,Hugh Royer III,18.32,300,1638
150,0,01388,Robert Gamez,18.37,248,1350
151,0,10585,Scott McCarron,18.41,285,1548
152,0,06064,Jeff Gallagher,18.45,279,1512
153,0,10569,Mike Brisky,18.47,276,1494
154,0,01200,Keith Clearwater,18.52,260,1404
155,0,08375,Paul Stankowski,18.54,237,1278
156,0,07101,Dave Stockton Jr.,18.60,308,1656
157,0,01905,Joe Ozaki,18.63,228,1224
158,0,11032,Frank Lickliter II,18.65,282,1512
159,0,01320,Bob Estes,18.66,215,1152
160,0,20095,Carl Paulson,18.71,293,1566
161,0,06643,Paul Goydos,18.72,283,1512
162,0,01185,Brandel Chamblee,18.81,237,1260
163,0,02303,Robert Wrenn,18.83,244,1296
164,0,01156,Curt Byrum,18.85,190,1008
165,0,19883,Joe Daley,18.98,263,1386
166,0,06315,Pete Jordan,19.10,251,1314
167,0,01249,John Daly,19.14,248,1296
168,0,19913,Ron Whittaker,19.16,200,1044
169,0,08993,Franklin Langham,19.26,319,1656
169,0,06657,Steve Rintoul,19.26,260,1350
171,0,10203,Bryan Gorman,19.32,240,1242
172,0,10425,Jay Williamson,19.34,268,1386
173,0,01035,Tommy Armour III,19.55,190,972
174,0,10649,Tom Scherrer,19.60,314,1602
175,0,02242,Lanny Wadkins,19.98,223,1116
176,0,01604,Steve Jurgensen,19.99,313,1566
177,0,12626,Joey Gullion,20.11,315,1566
178,0,02171,Mike Swartz,20.17,265,1314
179,0,01603,Jeff Julian,20.29,252,1242
180,0,01068,Andy Bean,20.59,278,1350
181,0,01725,John Mahaffey,20.60,241,1170
182,0,01938,David Peoples,20.73,209,1008
183,0,20051,Joe Acosta Jr.,20.81,266,1278
184,0,01607,Brian Kamm,20.82,326,1566
185,0,10505,Shane Bertsch,21.00,276,1314
186,0,06599,John Elliott,21.13,194,918
187,0,02106,Chris Smith,21.25,306,1440
188,0,02201,Jim Thorpe,22.12,219,990
189,0,12781,Scott Medlin,22.85,218,954
190,0,20505,Lucas Parsons,23.41,236,1008
