RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS PER EVENT,TOTAL POINTS
70,0,30978,Kiradech Aphibarnrat,29.345,557.562
71,0,46402,Talor Gooch,28.944,463.100
72,0,34046,Jordan Spieth,28.797,604.731
73,0,35449,Adam Long,28.741,718.521
74,0,36699,Patrick Rodgers,27.010,459.164
75,0,52372,Cameron Champ,26.641,639.380
76,0,34076,Joel Dahmen,26.524,716.150
77,0,45526,Abraham Ancer,25.927,622.259
78,0,23325,Vaughn Taylor,25.631,640.783
79,0,22371,Aaron Baddeley,25.155,427.633
80,0,32150,Michael Thompson,25.091,526.910
81,0,35891,Cameron Smith,24.855,546.813
82,0,12716,Charley Hoffman,24.654,567.040
83,0,27064,Jhonattan Vegas,24.462,538.174
84,0,27214,Kevin Streelman,24.345,608.630
85,0,29926,Danny Lee,24.041,625.055
86,0,32139,Danny Willett,23.991,431.834
87,0,27129,Luke List,23.677,497.221
88,0,29974,Branden Grace,23.579,495.153
89,0,33419,Cameron Tringale,22.949,458.975
90,0,34098,Russell Henley,22.235,533.643
91,0,45486,Joaquin Niemann,21.774,566.112
92,0,33122,Russell Knox,21.526,452.053
93,0,34563,Chesson Hadley,21.286,532.161
94,0,37275,Sam Ryder,20.813,457.891
95,0,27408,Martin Kaymer,20.574,288.035
96,0,27349,Alex Noren,20.393,367.081
97,0,34021,Bud Cauley,20.099,482.373
98,0,49964,Aaron Wise,19.997,399.946
99,0,51766,Wyndham Clark,19.647,491.166
100,0,31560,Brian Stuard,19.534,546.959
101,0,35506,Mackenzie Hughes,19.413,465.922
102,0,30110,Kyle Stanley,19.184,460.409
103,0,39324,J.J. Spaun,19.151,478.767
104,0,37189,Harold Varner III,19.095,458.285
105,0,47504,Sam Burns,18.978,493.437
106,0,27963,Chris Stroud,18.909,472.716
107,0,33486,Roger Sloan,18.790,488.541
108,0,24361,Pat Perez,18.779,375.582
109,0,27095,Nick Watney,18.414,460.356
110,0,27644,Brian Harman,18.169,508.720
111,0,30692,Scott Stallings,18.095,452.373
112,0,40026,Daniel Berger,18.054,361.070
113,0,49960,Sepp Straka,17.981,431.549
114,0,47347,Adam Schenk,17.463,523.903
115,0,29535,Brice Garnett,17.268,466.225
116,0,29268,Bronson Burgoon,17.143,342.862
117,0,34466,Peter Malnati,16.916,422.891
118,0,32757,Patton Kizzire,16.897,405.520
119,0,06567,Vijay Singh,16.667,100.000
120,0,24925,Jonathan Byrd,16.644,282.944
121,0,29479,Scott Brown,16.636,432.542
122,0,23788,D.J. Trahan,16.467,230.543
123,0,35732,Wes Roach,16.420,344.814
124,0,26951,Johnson Wagner,16.415,311.889
125,0,47993,Denny McCarthy,16.406,442.954
126,0,26300,Matt Jones,16.263,422.832
127,0,33410,Andrew Landry,16.182,388.377
128,0,19803,Ryan Armour,16.084,434.274
129,0,27936,Martin Laird,16.031,400.765
130,0,46435,Austin Cook,15.834,364.175
130,0,33667,Carlos Ortiz,15.834,427.515
132,0,27895,Jonas Blixt,15.679,391.984
133,0,32791,K.H. Lee,15.621,453.011
134,0,19846,Brian Gay,15.370,414.982
135,0,48822,Sebastián Muñoz,15.306,382.662
136,0,31557,Jim Herman,15.262,320.505
137,0,25493,Nick Taylor,15.126,408.410
138,0,33418,Shawn Stefani,14.959,373.977
139,0,24024,Zach Johnson,14.544,276.329
140,0,32200,Roberto Castro,14.174,311.818
141,0,35617,Martin Trainer,14.146,353.661
142,0,47128,Richy Werenski,13.851,373.978
143,0,24924,Bill Haas,13.575,312.233
144,0,35879,Kelly Kraft,13.304,399.133
145,0,34431,Robert Streb,13.277,371.754
146,0,40009,Dominic Bozzelli,13.149,315.578
147,0,25686,Jason Dufner,13.094,327.349
148,0,30927,Brendon Todd,12.937,142.312
149,0,27556,Ted Potter Jr.,12.663,291.249
150,0,49766,Hank Lebioda,12.656,291.099
151,0,36852,Jim Knous,12.396,223.119
152,0,27330,Josh Teater,12.348,296.346
153,0,02206,David Toms,12.311,36.933
154,0,29484,Peter Uihlein,12.183,353.293
155,0,34264,Hudson Swafford,12.115,242.293
156,0,22892,Jason Gore,12.000,48.000
157,0,01706,Davis Love III,11.811,106.300
158,0,35376,Roberto Díaz,11.796,271.310
159,0,25632,Jimmy Walker,11.748,258.448
160,0,27958,Ryan Blaum,11.546,323.289
161,0,28252,Seamus Power,11.416,308.232
162,0,35461,Beau Hossler,11.262,304.082
163,0,26758,David Hearn,10.813,194.635
164,0,36799,Stephan Jaeger,10.702,278.239
165,0,28679,Fabián Gómez,10.461,209.216
166,0,46601,Trey Mullinax,10.419,260.463
167,0,34099,Harris English,10.338,289.462
168,0,34261,Scott Langley,10.269,277.252
169,0,37340,Chase Wright,10.191,264.957
170,0,45157,Cam Davis,10.069,251.718
171,0,24490,George McNeill,9.996,89.961
172,0,20229,Stewart Cink,9.992,159.867
173,0,24357,K.J. Choi,9.945,69.617
174,0,24140,Sean O'Hair,9.822,88.400
175,0,49298,Kramer Hickok,9.600,249.604
176,0,23983,Luke Donald,9.599,115.186
177,0,46523,Joey Garber,9.510,209.210
178,0,29461,Jamie Lovemark,9.450,66.147
179,0,29222,Billy Hurley III,9.386,122.016
180,0,29518,Brendan Steele,9.250,203.503
181,0,40115,Adam Svensson,8.918,222.962
182,0,26331,Charl Schwartzel,8.712,113.250
183,0,30946,Alex Prugh,8.356,217.265
184,0,37380,Curtis Luck,8.277,190.380
185,0,45609,Tyler Duncan,8.192,237.576
186,0,32058,José de Jesús Rodríguez,8.133,187.060
187,0,35421,Brandon Harkins,8.028,224.786
188,0,49303,Anders Albertson,7.975,199.377
189,0,06522,Ernie Els,7.915,142.469
190,0,35532,Tom Hoge,7.878,252.085
191,0,30191,Julián Etulain,7.855,188.520
192,0,29223,Sam Saunders,7.577,196.989
193,0,31420,Anirban Lahiri,7.137,164.160
194,0,32448,James Hahn,7.045,70.446
195,0,06527,Steve Stricker,6.964,48.750
196,0,23541,Ben Crane,6.771,94.790
197,0,24781,Hunter Mahan,6.731,141.357
198,0,34306,John Chin,6.690,140.494
199,0,32816,Satoshi Kodaira,6.396,140.712
200,0,50526,Tom Lovelady,6.073,85.017
201,0,39327,Ben Silverman,5.957,142.963
202,0,26289,Boo Weekley,5.897,53.074
203,0,21407,Arjun Atwal,5.776,34.654
204,0,37278,Nicholas Lindheim,5.729,97.400
205,0,30926,Chris Kirk,5.599,95.190
206,0,24663,Y.E. Yang,5.567,22.268
207,0,20766,Padraig Harrington,5.518,60.700
208,0,46501,Ollie Schniederjans,5.462,152.938
209,0,32876,Martin Piller,5.224,78.356
210,0,20098,Stuart Appleby,5.209,15.626
211,0,47990,Kyle Jones,5.099,132.578
212,0,47856,Seth Reeves,4.941,123.515
213,0,25562,Andres Romero,4.898,44.078
214,0,30786,Brady Schnell,4.882,102.522
215,0,01666,Bernhard Langer,4.873,4.873
216,0,37454,Whee Kim,4.375,118.130
217,0,01226,Fred Couples,4.333,13.000
218,0,39954,Cody Gribble,4.262,110.811
219,0,28132,Tyrone Van Aswegen,4.159,62.378
220,0,34213,Grayson Murray,4.087,57.217
221,0,20472,Alex Cejka,3.999,87.980
222,0,28259,Sangmoon Bae,3.858,84.879
223,0,21731,Freddie Jacobson,3.808,72.351
224,0,23353,J.J. Henry,3.800,83.590
225,0,11123,Chris Couch,3.789,15.155
226,0,20850,Daniel Chopra,3.386,20.318
227,0,34174,John Huh,3.358,43.650
228,0,31416,Derek Fathauer,3.224,45.140
229,0,33461,Morgan Hoffmann,3.141,34.550
230,0,22913,John Rollins,3.133,15.667
231,0,24358,Robert Garrigus,3.094,34.038
232,0,22378,Trevor Immelman,2.832,11.328
233,0,30711,Colt Knost,2.705,27.050
234,0,20104,Ken Duke,2.676,2.676
235,0,34409,David Lingmerth,2.503,32.536
236,0,01677,Tom Lehman,2.400,4.800
237,0,30750,Tommy Gainey,2.377,11.884
238,0,32334,Charlie Beljan,2.372,11.862
239,0,23614,Rich Beem,2.210,2.210
240,0,10387,Chris Thompson,2.054,39.023
241,0,24449,Parker McLachlin,2.015,16.116
242,0,20572,Rod Pampling,1.906,41.925
243,0,20645,John Senden,1.719,27.504
244,0,37273,Derek Ernst,1.431,4.294
245,0,10885,Robert Allenby,1.400,7.000
246,0,12782,Tim Herron,1.343,13.429
247,0,39975,Michael Kim,1.306,33.950
248,0,25240,D.A. Points,1.179,15.329
249,0,20160,Charlie Wi,1.120,3.360
250,0,27933,John Merrick,1.084,5.418
251,0,12510,Chad Campbell,1.055,13.709
252,0,25720,Chad Collins,.931,13.961
253,0,08385,Omar Uresti,.848,3.391
254,0,21753,Brian Davis,.837,7.529
255,0,10423,Mike Weir,.811,7.300
256,0,10213,Dicky Pride,.800,2.400
257,0,24846,Ricky Barnes,.794,8.731
258,0,01249,John Daly,.664,1.991
259,0,46440,Smylie Kaufman,.580,2.900
260,0,20094,Jonathan Kaye,.428,1.711
261,0,22293,Heath Slocum,.381,1.525
262,0,24507,Jason Bohn,.370,1.851
263,0,23638,Brendon de Jonge,.367,2.200
264,0,46550,Brandon Hagy,.269,3.500
265,0,24912,Will MacKenzie,.171,1.369
