RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PLAYOFF POINTS WON,POTENTIAL PTS,# OF WINS,# OF TOP 10'S
1,0,33448,Justin Thomas,55.68,2227,4000,1,1
2,0,34360,Patrick Reed,54.30,2172,4000,1,1
3,0,35450,Patrick Cantlay,35.68,1427,4000,0,1
4,0,45526,Abraham Ancer,32.95,1318,4000,0,1
5,0,46970,Jon Rahm,26.75,1070,4000,0,2
6,0,32839,Hideki Matsuyama,21.31,853,4000,0,1
7,0,27649,Brandt Snedeker,19.38,775,4000,0,2
8,0,24502,Adam Scott,18.75,750,4000,0,2
9,0,37189,Harold Varner III,16.59,664,4000,0,1
10,0,29725,Tony Finau,15.81,633,4000,0,1
11,0,26329,Louis Oosthuizen,15.02,601,4000,0,1
12,0,29478,Kevin Kisner,13.43,537,4000,0,1
13,0,28237,Rory McIlroy,13.18,527,4000,0,1
14,0,39997,Corey Conners,12.85,514,4000,0,1
15,0,34046,Jordan Spieth,10.53,421,4000,0,1
16,0,30944,Jason Kokrak,9.98,399,4000,0
17,0,25900,Lucas Glover,9.77,391,4000,0,1
18,0,24138,Ian Poulter,9.55,382,4000,0,1
19,0,32333,Kevin Tway,9.47,379,4000,0
20,0,29221,Webb Simpson,8.18,327,4000,0
21,0,22405,Justin Rose,7.91,316,4000,0,1
22,0,39971,Sungjae Im,7.74,310,4000,0
23,0,23325,Vaughn Taylor,7.41,297,4000,0
24,0,30911,Tommy Fleetwood,7.16,286,4000,0
25,0,51766,Wyndham Clark,7.00,280,4000,0
26,0,25364,Paul Casey,6.95,139,2000,0
27,0,32640,Troy Merritt,6.81,273,4000,0
27,0,34256,Andrew Putnam,6.81,273,4000,0
29,0,47347,Adam Schenk,6.65,133,2000,0
29,0,32139,Danny Willett,6.65,133,2000,0
31,0,26596,Ryan Moore,6.35,254,4000,0
32,0,32102,Rickie Fowler,6.14,246,4000,0
33,0,23621,Rory Sabbatini,6.12,245,4000,0
34,0,36689,Brooks Koepka,5.79,232,4000,0
35,0,29420,Billy Horschel,5.75,230,4000,0
36,0,29908,C.T. Pan,5.63,225,4000,0
37,0,49771,J.T. Poston,5.58,223,4000,0
38,0,29974,Branden Grace,4.63,93,2000,0
38,0,26300,Matt Jones,4.63,93,2000,0
38,0,33410,Andrew Landry,4.63,93,2000,0
41,0,45486,Joaquin Niemann,4.61,185,4000,0
42,0,33948,Byeong Hun An,4.55,182,4000,0
43,0,52372,Cameron Champ,4.48,179,4000,0
44,0,26851,Marc Leishman,4.30,172,4000,0
44,0,48081,Xander Schauffele,4.30,172,4000,0
46,0,47959,Bryson DeChambeau,4.20,168,4000,0
47,0,30925,Dustin Johnson,3.86,154,4000,0
48,0,34076,Joel Dahmen,3.81,152,4000,0
49,0,27064,Jhonattan Vegas,3.20,64,2000,0
50,0,37455,Si Woo Kim,3.11,124,4000,0
51,0,31323,Gary Woodland,2.93,117,4000,0
52,0,31646,Emiliano Grillo,2.30,92,4000,0
53,0,33399,Adam Hadwin,2.15,86,4000,0
54,0,26476,Chez Reavie,2.13,85,4000,0
55,0,39977,Max Homa,2.07,83,4000,0
56,0,19803,Ryan Armour,2.03,41,2000,0
56,0,34563,Chesson Hadley,2.03,41,2000,0
56,0,48822,Sebastián Muñoz,2.03,41,2000,0
56,0,49964,Aaron Wise,2.03,41,2000,0
60,0,25818,Scott Piercy,1.98,79,4000,0
61,0,29970,Dylan Frittelli,1.67,67,4000,0
62,0,21961,Charles Howell III,1.65,66,4000,0
62,0,08793,Tiger Woods,1.65,66,4000,0
64,0,33141,Keegan Bradley,1.53,61,4000,0
65,0,33204,Shane Lowry,1.50,60,4000,0
65,0,50525,Collin Morikawa,1.50,60,4000,0
67,0,23320,Ryan Palmer,1.35,54,4000,0
68,0,27644,Brian Harman,1.25,25,2000,0
68,0,31560,Brian Stuard,1.25,25,2000,0
70,0,10809,Jim Furyk,1.16,46,4000,0
71,0,01810,Phil Mickelson,1.15,46,4000,0
72,0,39546,Keith Mitchell,1.06,42,4000,0
73,0,27141,J.B. Holmes,1.01,40,4000,0
74,0,34363,Tyrrell Hatton,.96,19,2000,0
74,0,34098,Russell Henley,.96,19,2000,0
74,0,35891,Cameron Smith,.96,19,2000,0
74,0,27095,Nick Watney,.96,19,2000,0
78,0,26499,Rafa Cabrera Bello,.86,17,2000,0
79,0,33486,Roger Sloan,.80,16,2000,0
80,0,28089,Jason Day,.66,26,4000,0
80,0,35506,Mackenzie Hughes,.66,13,2000,0
80,0,23108,Matt Kuchar,.66,26,4000,0
80,0,33667,Carlos Ortiz,.66,13,2000,0
84,0,25198,Francesco Molinari,.65,26,4000,0
85,0,30978,Kiradech Aphibarnrat,.54,11,2000,0
85,0,46402,Talor Gooch,.54,11,2000,0
85,0,30110,Kyle Stanley,.54,11,2000,0
85,0,56278,Matthew Wolff,.54,11,2000,0
89,0,25572,Graeme McDowell,.53,21,4000,0
90,0,29479,Scott Brown,.48,10,2000,0
91,0,12716,Charley Hoffman,.43,9,2000,0
91,0,27974,Sung Kang,.43,17,4000,0
91,0,27129,Luke List,.43,9,2000,0
91,0,25396,Kevin Na,.43,9,2000,0
95,0,29926,Danny Lee,.38,8,2000,0
95,0,35449,Adam Long,.38,15,4000,0
97,0,27936,Martin Laird,.34,7,2000,0
98,0,28775,Nate Lashley,.32,13,4000,0
